Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHJ_M_R
17353,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
17354,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
17355,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
17356,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
17357,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
17358,Forest,Built-up,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
17359,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
17360,Forest,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17361,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Grassland
17362,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
17363,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
17364,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
17365,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
17366,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
17367,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
17368,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
17369,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
17370,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
17371,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
17372,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17373,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17374,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17375,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17376,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
17377,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
17378,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
17379,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
17380,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
17381,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
17382,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
17383,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
17384,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
17385,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
17386,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
17387,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
17388,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
17389,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
17390,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
17391,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
17392,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
17393,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
17394,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
17395,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17396,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
17397,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
17398,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
17399,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
17400,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
17401,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
17402,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
17403,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
17404,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
17405,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
17406,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
17407,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
17408,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
17409,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
17410,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
17411,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
17412,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
17413,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
17414,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
17415,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
17416,Forest,Built-up,Water,NULL,Water,Shrubland,Shrubland,Forest
17417,Forest,Built-up,Water,NULL,Water,Forest,Shrubland,Forest
17418,Forest,Built-up,Water,Non_Water,Water,Forest,Water,Forest
17419,Forest,Built-up,Water,Water,Water,Shrubland,Shrubland,Forest
17420,Forest,Built-up,Water,Water,Water,Shrubland,Water,Forest
17421,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
17422,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
17423,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
17424,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
17425,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
17426,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
17427,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
17428,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
17429,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
17430,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
17431,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17432,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17433,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17434,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17435,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
17436,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17437,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
17438,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
17439,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
17440,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
17441,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
17442,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
17443,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
17444,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
17445,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
17446,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
17447,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
17448,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
17449,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
17450,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17451,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
17452,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
17453,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
17454,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
17455,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
17456,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
17457,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
17458,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
17459,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
17460,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
17461,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17462,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
17463,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
17464,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
17465,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
17466,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
17467,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
17468,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
17469,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
17470,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
17471,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
17472,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
17473,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
17474,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Cropland
17475,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
17476,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
17477,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
17478,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
17479,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
17480,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
17481,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
17482,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
17483,Forest,Built-up,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
17484,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
17485,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
17486,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
17487,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17488,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
17489,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
17490,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17491,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17492,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
17493,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17494,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
17495,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
17496,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
17497,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
17498,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
17499,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
17500,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
17501,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
17502,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
17503,Forest,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
17504,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
17505,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
17506,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
17507,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
17508,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
17509,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
17510,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
17511,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
17512,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
17513,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
17514,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
17515,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17516,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17517,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
17518,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
17519,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
17520,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
17521,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
17522,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
17523,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
17524,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
17525,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
17526,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
17527,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
17528,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
17529,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
17530,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
17531,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
17532,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
17533,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
17534,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
17535,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
17536,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
17537,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
17538,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
17539,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
17540,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,NULL
17541,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
17542,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
17543,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17544,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
17545,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
17546,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
17547,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
17548,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
17549,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
17550,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Bareland
17551,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
17552,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
17553,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
17554,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
17555,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17556,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
17557,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
17558,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
17559,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
17560,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
17561,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
17562,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
17563,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
17564,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
17565,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
17566,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
17567,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
17568,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
17569,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17570,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
17571,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
17572,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
17573,Forest,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
17574,Forest,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
17575,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17576,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
17577,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
17578,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
17579,Forest,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
17580,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
17581,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
17582,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
17583,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
17584,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
17585,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
17586,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Grassland
17587,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
17588,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
17589,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
17590,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
17591,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
17592,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
17593,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
17594,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
17595,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
17596,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
17597,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17598,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
17599,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
17600,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17601,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17602,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
17603,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
17604,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
17605,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17606,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17607,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17608,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
17609,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
17610,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
17611,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
17612,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
17613,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
17614,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
17615,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
17616,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
17617,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
17618,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
17619,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
17620,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17621,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
17622,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
17623,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
17624,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
17625,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
17626,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
17627,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
17628,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
17629,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
17630,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
17631,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
17632,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
17633,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
17634,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
17635,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
17636,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
17637,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
17638,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
17639,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
17640,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
17641,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
17642,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
17643,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
17644,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
17645,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
17646,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
17647,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
17648,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
17649,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
17650,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
17651,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
17652,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
17653,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
17654,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
17655,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
17656,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
17657,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
17658,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
17659,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
17660,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
17661,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
17662,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
17663,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
17664,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
17665,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
17666,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
17667,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
17668,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
17669,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
17670,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
17671,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
17672,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
17673,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
17674,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
17675,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
17676,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
17677,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
17678,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
17679,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17680,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
17681,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
17682,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
17683,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
17684,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
17685,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
