Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDA_M_R
1008,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1009,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1010,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1011,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1012,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1013,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1014,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1015,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1016,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1017,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1018,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1019,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1020,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1021,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1022,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1023,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1024,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1025,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1026,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1027,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1028,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1029,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1030,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1031,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1032,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1033,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1034,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1035,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1036,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1037,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1038,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1039,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1040,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1041,Water,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1042,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1043,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1044,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1045,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1046,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1047,Water,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1048,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1050,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1051,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1052,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1053,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1054,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1055,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1056,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1057,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1058,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1059,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1060,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1061,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1062,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1063,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
1064,Water,Built-up,Water,Water,Water,NULL,NULL,Wetland
1065,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1066,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1067,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1068,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1069,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1070,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1071,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1072,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1073,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1074,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1075,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1076,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1077,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1078,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1079,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1080,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1081,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1082,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1083,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1084,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1085,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1086,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1087,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1088,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1089,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1090,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1091,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1092,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1093,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1094,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1095,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1096,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1097,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1098,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1099,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1100,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1101,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1102,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1103,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1104,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1105,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1106,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1107,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1108,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1109,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1110,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1111,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1112,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1114,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1115,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1116,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1117,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1118,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1119,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1120,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1121,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1122,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1123,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1124,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1125,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1126,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1127,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1128,Water,Water,Water,NULL,Water,NULL,NULL,Water
1129,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1130,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1131,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1132,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1133,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1134,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1135,Water,Water,Water,Water,Water,NULL,NULL,Water
1136,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1138,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1139,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1140,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1141,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1142,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1143,Water,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1144,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1145,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1146,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1147,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Grassland
1148,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
1149,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1150,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1151,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1152,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1153,Water,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1154,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1155,Water,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1156,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1157,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1158,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1159,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1160,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1161,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1162,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1163,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1165,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1166,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1167,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1169,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1170,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1171,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1172,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1173,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1174,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1175,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1176,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1177,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1178,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1179,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1180,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1182,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
1183,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1184,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1185,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1186,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1187,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1188,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1189,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1190,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1191,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1192,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1193,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1194,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1195,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1196,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1197,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1198,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1199,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1200,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1201,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1202,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1203,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1204,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1205,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1206,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1207,Permanent_ice_and_snow,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Permanent_ice_and_snow,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1209,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1211,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1212,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1213,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1214,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1215,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1216,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1217,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1219,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1220,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1221,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
1222,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1223,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1225,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1226,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1227,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1228,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1229,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1230,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1231,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1232,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1234,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1235,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1236,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1237,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1238,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1239,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1240,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1241,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1242,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1243,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Bareland
1244,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1245,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1246,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1247,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1248,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1249,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1250,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1251,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1252,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1254,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1255,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1256,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1257,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1258,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1259,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1260,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1262,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1263,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1264,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1265,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1266,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1267,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1268,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1269,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1270,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1271,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1272,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1273,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1274,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1276,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1277,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1278,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1279,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1280,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1281,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1282,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1283,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1284,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1285,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1286,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1287,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1288,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1290,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1292,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1293,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1294,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1295,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1296,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1297,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1298,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1299,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1300,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1301,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1302,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1303,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1304,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1305,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1306,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1307,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1308,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1309,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1310,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1311,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1312,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1314,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1315,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1316,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1317,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1318,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1319,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1320,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1321,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
