Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGK_M_R
18426,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
18427,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
18428,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
18429,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
18430,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
18431,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
18432,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
18433,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
18434,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
18435,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,NULL
18436,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
18437,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Cropland
18438,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
18439,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
18440,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
18441,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
18442,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
18443,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
18444,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
18445,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
18446,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
18447,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
18448,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
18449,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
18450,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
18451,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
18452,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,NULL
18453,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
18454,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
18455,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
18456,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,NULL
18457,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
18458,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
18459,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
18460,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
18461,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
18462,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
18463,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18464,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
18465,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
18466,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
18467,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18468,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18469,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18470,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
18471,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18472,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
18473,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
18474,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
18475,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
18476,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18477,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18478,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
18479,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,NULL
18480,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
18481,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,NULL
18482,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
18483,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,NULL
18484,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
18485,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
18486,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
18487,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,NULL
18488,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
18489,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
18490,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
18491,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
18492,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
18493,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
18494,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,NULL
18495,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
18496,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Water
18497,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
18498,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
18499,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
18500,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
18501,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
18502,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,NULL
18503,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
18504,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
18505,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
18506,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
18507,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
18508,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
18509,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
18510,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
18511,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
18512,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18513,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
18514,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
18515,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
18516,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
18517,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
18518,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
18519,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
18520,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
18521,Forest,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Water
18522,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
18523,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
18524,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
18525,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
18526,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,NULL
18527,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
18528,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
18529,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
18530,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,NULL
18531,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Grassland
18532,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
18533,Forest,Water,Forest,Water,Non_Wetland,Bareland,NULL,Forest
18534,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,NULL
18535,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Water
18536,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Forest
18537,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
18538,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Wetland
18539,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
18540,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
18541,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Grassland
18542,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
18543,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
18544,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
18545,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
18546,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
18547,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
18548,Forest,Water,Forest,Water,Non_Wetland,Water,Water,NULL
18549,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
18550,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
18551,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
18552,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
18553,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
18554,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
18555,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
18556,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
18557,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
18558,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
18559,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Wetland
18560,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
18561,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
18562,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Grassland
18563,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
18564,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
18565,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
18566,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
18567,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
18568,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
18569,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
18570,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
18571,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
18572,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
18573,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
18574,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
18575,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
18576,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
18577,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
18578,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
18579,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
18580,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
18581,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
18582,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
18583,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
18584,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
18585,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
18586,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
18587,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
18588,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
18589,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
18590,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
18591,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
18592,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
18593,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
18594,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
18595,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18596,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18597,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
18598,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18599,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18600,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
18601,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18602,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
18603,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18604,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18605,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
18606,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
18607,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18608,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
18609,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
18610,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
18611,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18612,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
18613,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
18614,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
18615,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
18616,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
18617,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
18618,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
18619,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
18620,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
18621,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Bareland
18622,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
18623,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
18624,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
18625,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
18626,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
18627,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
18628,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
18629,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
18630,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
18631,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18632,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18633,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
18634,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
18635,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
18636,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
18637,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
18638,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
18639,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
18640,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
18641,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
18642,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
18643,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
18644,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
18645,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
18646,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
18647,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
18648,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
18649,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
18650,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
18651,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
18652,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
18653,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
18654,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
18655,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
18656,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
18657,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
18658,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
18659,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
18660,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
18661,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
18662,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
18663,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
18664,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18665,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
18666,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
18667,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
18668,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
18669,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
18670,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
18671,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
18672,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
18673,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
18674,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
18675,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
18676,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
18677,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18678,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
18679,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18680,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18681,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
18682,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
18683,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
18684,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
18685,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
18686,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
18687,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
18688,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
18689,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
18690,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
18691,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
18692,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
18693,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
18694,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
18695,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
18696,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
18697,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
18698,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
18699,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
18700,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
18701,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
18702,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Water
18703,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
18704,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,NULL
18705,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
18706,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
18707,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
18708,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
18709,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
18710,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
18711,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
18712,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
18713,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
18714,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
18715,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
18716,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
18717,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
18718,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
18719,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
18720,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
18721,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
18722,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
18723,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
18724,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
18725,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
18726,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
18727,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
18728,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
18729,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
18730,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
18731,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
18732,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
18733,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
18734,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18735,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18736,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
18737,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
18738,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
18739,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18740,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18741,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
18742,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18743,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
18744,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
18745,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
18746,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18747,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
18748,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18749,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
18750,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
18751,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18752,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
18753,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
18754,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
18755,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
18756,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
18757,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
18758,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Grassland
18759,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
18760,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,NULL
18761,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
18762,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18763,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
18764,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
