Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LED_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LED_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LED_M_R
1016,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1017,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1018,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1019,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1020,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1021,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1022,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1023,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1024,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1025,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1026,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1027,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1028,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1029,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1030,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1031,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1032,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1033,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1034,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1036,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1037,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1038,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1039,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1041,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1042,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1043,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1044,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1045,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1046,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1047,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1048,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1050,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1051,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1052,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1053,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1054,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1055,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1056,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1057,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1058,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1059,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1060,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1061,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1062,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1063,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1064,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1065,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1066,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1067,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1068,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1070,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1071,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1072,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1074,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1075,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1076,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1077,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1078,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1079,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1080,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1081,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1082,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1083,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1084,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1085,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1086,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1087,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1088,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1089,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1090,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1091,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1092,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1093,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1094,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1095,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1096,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1097,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1098,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1099,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1100,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1101,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1102,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1103,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1104,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1106,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1107,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1108,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1109,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1110,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1111,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1112,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1113,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1114,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1115,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1116,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1117,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1118,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1119,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1120,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1121,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1122,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1123,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1124,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1125,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1126,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1127,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1128,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1129,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1130,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1132,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1133,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1134,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1135,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1136,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1137,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1138,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1139,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1141,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1142,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1143,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1144,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1145,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1146,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1147,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1148,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1149,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1150,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1151,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1153,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1154,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1155,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1156,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1157,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1158,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1159,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1160,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1161,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1162,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1163,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1164,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1165,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1166,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1167,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1168,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1169,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1170,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1171,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1172,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1173,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1175,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1176,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1177,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1178,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1179,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1180,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1181,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1182,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1183,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1184,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1185,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1186,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1187,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1188,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1189,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1190,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1191,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1192,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1193,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1194,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1195,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1196,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1197,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1198,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1199,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1200,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1201,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1202,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1203,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1204,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1205,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1206,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1207,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1208,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1209,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1210,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1211,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1212,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1213,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1214,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1215,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1216,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1217,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1218,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1219,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1220,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1222,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1223,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1224,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1225,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1226,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1227,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1228,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1229,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1230,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1231,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1232,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1233,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1236,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1237,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1238,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1239,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1240,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1241,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1242,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1243,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1244,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1245,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1246,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1247,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1248,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1249,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1250,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1251,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1252,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1253,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1254,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1255,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1256,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1257,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1258,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1259,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1260,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1261,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1262,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1263,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1264,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1265,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1266,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1267,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1268,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1269,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1270,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1271,Water,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1272,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1273,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1274,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1275,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1276,Water,NULL,Water,Water,Water,NULL,NULL,Water
1277,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1278,Water,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1279,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1280,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1282,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1283,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1284,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1285,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1286,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1287,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1288,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1289,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1290,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1291,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1292,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1293,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1294,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1295,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1296,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1297,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1298,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1299,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1300,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1301,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1302,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1303,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1304,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1305,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1306,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1307,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1308,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1309,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1310,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1311,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1312,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1313,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1314,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1315,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1316,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1318,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1319,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1320,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1321,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1322,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1324,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1325,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1326,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1327,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1328,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1329,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1331,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1332,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1333,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1334,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1336,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1337,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1338,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1339,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1340,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1341,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1342,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1343,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1344,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1345,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1346,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1347,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1348,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1349,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1350,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1351,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1352,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1353,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1354,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1355,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1356,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1357,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
