Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQR_M_R
3237,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3238,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3239,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3240,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3241,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
3242,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
3243,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3244,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
3245,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3246,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
3247,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
3248,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3249,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Water
3250,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
3251,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
3252,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3253,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
3254,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3255,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3256,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
3257,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
3258,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
3259,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
3260,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
3261,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Water
3262,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
3263,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Water
3264,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
3265,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3266,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3267,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3268,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3269,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3270,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3271,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
3272,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3273,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
3274,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3275,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
3276,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3277,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3278,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3279,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
3280,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3281,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3282,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
3283,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3284,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
3285,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3286,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3287,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3288,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
3289,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
3290,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
3291,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
3292,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3293,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3294,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3295,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
3296,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3297,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
3298,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3299,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
3300,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
3301,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
3302,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
3303,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3304,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3305,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
3306,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3307,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
3308,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
3309,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3310,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3311,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
3312,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3313,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
3314,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
3315,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3316,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3317,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
3318,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
3319,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
3320,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3321,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
3322,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
3323,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
3324,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
3325,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
3326,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
3327,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
3328,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
3329,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
3330,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
3331,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3332,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Water
3333,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
3334,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
3335,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
3336,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
3337,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3338,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
3339,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3340,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
3341,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Water
3342,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
3343,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
3344,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3345,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3346,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3347,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
3348,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3349,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
3350,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3351,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3352,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3353,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3354,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
3355,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3356,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3357,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
3358,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
3359,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
3360,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
3361,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
3362,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Water
3363,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
3364,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
3365,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
3366,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
3367,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Water
3368,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
3369,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Water
3370,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
3371,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Water
3372,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
3373,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
3374,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
3375,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Forest
3376,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
3377,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
3378,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
3379,Forest,Forest,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
3380,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
3381,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
3382,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
3383,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
3384,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
3385,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
3386,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
3387,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
3388,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3389,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3390,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3391,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3392,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3393,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
3394,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3395,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
3396,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3397,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
3398,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3399,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
3400,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3401,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3402,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3403,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3404,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3405,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3406,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3407,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
3408,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
3409,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3410,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3411,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3412,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
3413,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
3414,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
3415,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3416,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3417,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3418,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3419,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3420,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3421,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3422,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
3423,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Forest
3424,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
3425,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
3426,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
3427,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
3428,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
3429,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
3430,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
3431,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
3432,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
3433,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
3434,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
3435,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3436,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
3437,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
3438,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3439,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
3440,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
3441,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3442,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
3443,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
3444,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
3445,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3446,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
3447,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
3448,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
3449,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3450,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3451,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
3452,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
3453,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3454,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
3455,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
3456,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
3457,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3458,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3459,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3460,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
3461,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
3462,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
3463,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
3464,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
3465,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
3466,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
3467,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
3468,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
3469,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
3470,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
3471,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3472,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
3473,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
3474,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
3475,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
3476,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Water
3477,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
3478,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3479,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3480,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
3481,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
3482,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3483,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3484,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
3485,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3486,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
3487,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3488,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3489,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3490,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
3491,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3492,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,NULL
3493,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3494,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3495,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3496,Forest,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3497,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3498,Forest,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
3499,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
3500,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
3501,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
3502,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
3503,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
3504,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3505,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
3506,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
3507,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
3508,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
3509,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
3510,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3511,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
3512,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
3513,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
3514,Forest,Forest,Wetland,Water,Wetland,Bareland,Wetland,Forest
3515,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3516,Forest,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
3517,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
3518,Forest,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
3519,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
3520,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
3521,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
3522,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
3523,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
3524,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
3525,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
3526,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
3527,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
3528,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
3529,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
3530,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
3531,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
3532,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
3533,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
3534,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
3535,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3536,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3537,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3538,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
3539,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Water
3540,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3541,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3542,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
3543,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3544,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
3545,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3546,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
3547,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3548,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3549,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
3550,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3551,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3552,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3553,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3554,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3555,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
3556,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
3557,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3558,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3559,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3560,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
3561,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
3562,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3563,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3564,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3565,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
3566,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3567,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3568,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3569,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3570,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3571,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
