Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYR_M_R
17214,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
17215,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
17216,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
17217,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
17218,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
17219,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
17220,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
17221,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
17222,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
17223,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
17224,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
17225,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
17226,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Bareland
17227,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
17228,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
17229,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
17230,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
17231,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
17232,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
17233,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
17234,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
17235,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
17236,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
17237,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
17238,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
17239,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
17240,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
17241,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
17242,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
17243,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
17244,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
17245,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
17246,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
17247,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
17248,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
17249,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
17250,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
17251,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
17252,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
17253,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
17254,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
17255,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
17256,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
17257,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
17258,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
17259,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
17260,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
17261,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
17262,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Cropland
17263,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
17264,Forest,Water,NULL,Water,Non_Wetland,Wetland,NULL,Forest
17265,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
17266,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
17267,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
17268,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
17269,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
17270,Forest,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
17271,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
17272,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
17273,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Forest
17274,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Grassland
17275,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
17276,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
17277,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
17278,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
17279,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
17280,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
17281,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
17282,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
17283,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
17284,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
17285,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
17286,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
17287,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
17288,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
17289,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
17290,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
17291,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
17292,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
17293,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
17294,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
17295,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
17296,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
17297,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
17298,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
17299,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
17300,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
17301,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
17302,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
17303,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
17304,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
17305,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
17306,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
17307,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
17308,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
17309,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
17310,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
17311,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
17312,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
17313,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
17314,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
17315,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
17316,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
17317,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
17318,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
17319,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
17320,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
17321,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
17322,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
17323,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Water
17324,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
17325,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
17326,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
17327,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
17328,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
17329,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
17330,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
17331,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
17332,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Built-up
17333,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
17334,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
17335,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
17336,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
17337,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
17338,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
17339,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
17340,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Water
17341,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
17342,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
17343,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
17344,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
17345,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
17346,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
17347,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
17348,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
17349,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
17350,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
17351,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
17352,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
17353,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
17354,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
17355,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
17356,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Water
17357,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
17358,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Water
17359,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Built-up,Forest
17360,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
17361,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
17362,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
17363,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Bareland
17364,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
17365,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
17366,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
17367,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
17368,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
17369,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
17370,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
17371,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
17372,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
17373,Forest,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
17374,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
17375,Forest,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
17376,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Water
17377,Forest,Water,Cropland,NULL,Non_Wetland,Water,Forest,Forest
17378,Forest,Water,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
17379,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
17380,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
17381,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
17382,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Water
17383,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
17384,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
17385,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
17386,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Bareland
17387,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
17388,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
17389,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
17390,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
17391,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
17392,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
17393,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Water
17394,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
17395,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
17396,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
17397,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
17398,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
17399,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
17400,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
17401,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Water
17402,Forest,Water,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
17403,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
17404,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
17405,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
17406,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
17407,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Water
17408,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
17409,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
17410,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
17411,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
17412,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
17413,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
17414,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
17415,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
17416,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
17417,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
17418,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
17419,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
17420,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
17421,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
17422,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
17423,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
17424,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
17425,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
17426,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
17427,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
17428,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
17429,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
17430,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
17431,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
17432,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
17433,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
17434,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
17435,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
17436,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
17437,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
17438,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
17439,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
17440,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
17441,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
17442,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
17443,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
17444,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
17445,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
17446,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
17447,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
17448,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
17449,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
17450,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
17451,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
17452,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
17453,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
17454,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
17455,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
17456,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
17457,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
17458,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
17459,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
17460,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
17461,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
17462,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
17463,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
17464,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
17465,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
17466,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
17467,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
17468,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
17469,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
17470,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
17471,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
17472,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
17473,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
17474,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
17475,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
17476,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
17477,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
17478,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
17479,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
17480,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
17481,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
17482,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
17483,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
17484,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
17485,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
17486,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
17487,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
17488,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
17489,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
17490,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
17491,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
17492,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
17493,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
17494,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
17495,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
17496,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
17497,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
17498,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
17499,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
17500,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
17501,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
17502,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
17503,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
17504,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
17505,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
17506,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
17507,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
17508,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
17509,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
17510,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
17511,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
17512,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Built-up
17513,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
17514,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
17515,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
17516,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
17517,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
17518,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
17519,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
17520,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
17521,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
17522,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
17523,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
17524,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
17525,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
17526,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
17527,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
17528,Forest,Water,Water,NULL,Water,NULL,NULL,Water
17529,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
17530,Forest,Water,Water,NULL,Water,NULL,Wetland,Grassland
17531,Forest,Water,Water,NULL,Water,NULL,Wetland,Bareland
17532,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
17533,Forest,Water,Water,NULL,Water,NULL,Water,Grassland
17534,Forest,Water,Water,NULL,Water,NULL,Water,Water
17535,Forest,Water,Water,NULL,Water,NULL,Water,Forest
17536,Forest,Water,Water,NULL,Water,NULL,Forest,Water
17537,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
17538,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
17539,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
17540,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
17541,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
17542,Forest,Water,Water,NULL,Water,Wetland,Wetland,Grassland
17543,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
17544,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
17545,Forest,Water,Water,NULL,Water,Wetland,Water,Grassland
17546,Forest,Water,Water,NULL,Water,Wetland,Water,Cropland
17547,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
17548,Forest,Water,Water,NULL,Water,Wetland,Water,Bareland
17549,Forest,Water,Water,NULL,Water,Wetland,Water,Water
17550,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
17551,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
17552,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
17553,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
17554,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
17555,Forest,Water,Water,NULL,Water,Water,NULL,Water
17556,Forest,Water,Water,NULL,Water,Water,NULL,Forest
17557,Forest,Water,Water,NULL,Water,Water,Wetland,Water
17558,Forest,Water,Water,NULL,Water,Water,Water,Water
17559,Forest,Water,Water,NULL,Water,Water,Water,Forest
17560,Forest,Water,Water,NULL,Water,Water,Forest,Water
17561,Forest,Water,Water,NULL,Water,Water,Forest,Forest
17562,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
17563,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
17564,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
17565,Forest,Water,Water,NULL,Water,Forest,Water,Water
17566,Forest,Water,Water,NULL,Water,Forest,Water,Forest
17567,Forest,Water,Water,NULL,Water,Forest,Forest,Water
17568,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
17569,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
17570,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
17571,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
17572,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Water
17573,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Forest
17574,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Water
17575,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
17576,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
17577,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Forest
