Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPS_M_R
21227,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,NULL
21228,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Grassland
21229,Forest,Forest,Wetland,Water,Wetland,Forest,Shrubland,Forest
21230,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,NULL
21231,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Grassland
21232,Forest,Forest,Wetland,Water,Wetland,Forest,Grassland,Forest
21233,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Grassland
21234,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
21235,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
21236,Forest,Forest,Wetland,Water,Wetland,Forest,Bareland,Forest
21237,Forest,Forest,Wetland,Water,Wetland,Forest,Built-up,Forest
21238,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Grassland
21239,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
21240,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
21241,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Grassland
21242,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
21243,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Water
21244,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
21245,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,NULL
21246,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,Grassland
21247,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,NULL,Forest
21248,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21249,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21250,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Forest,NULL
21251,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Forest,Forest
21252,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,NULL
21253,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
21254,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21255,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
21256,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
21257,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
21258,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Wetland
21259,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,NULL
21260,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,NULL,Forest
21261,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Shrubland,Forest
21262,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
21263,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Water,Forest
21264,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,NULL
21265,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Grassland
21266,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
21267,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Forest,Forest
21268,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Water,Forest
21269,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Forest,Forest
21270,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
21271,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
21272,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
21273,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
21274,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
21275,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
21276,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
21277,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
21278,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
21279,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
21280,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
21281,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
21282,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
21283,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21284,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21285,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21286,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21287,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
21288,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21289,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
21290,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
21291,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
21292,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Forest
21293,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
21294,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
21295,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
21296,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
21297,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,NULL
21298,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
21299,Forest,Forest,Bareland,NULL,Non_Wetland,Shrubland,Forest,Forest
21300,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
21301,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
21302,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
21303,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
21304,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21305,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Forest
21306,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
21307,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
21308,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
21309,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
21310,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
21311,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
21312,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
21313,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
21314,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
21315,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
21316,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
21317,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
21318,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Built-up
21319,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
21320,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
21321,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
21322,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
21323,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
21324,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
21325,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
21326,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
21327,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
21328,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
21329,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
21330,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
21331,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
21332,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
21333,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
21334,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
21335,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
21336,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
21337,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
21338,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
21339,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Built-up,NULL
21340,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
21341,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
21342,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
21343,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,NULL,NULL
21344,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up,Forest,Forest
21345,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,NULL
21346,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
21347,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Wetland
21348,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
21349,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
21350,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
21351,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Wetland
21352,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
21353,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
21354,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
21355,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
21356,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
21357,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Grassland
21358,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
21359,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
21360,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
21361,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
21362,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
21363,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
21364,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
21365,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
21366,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
21367,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
21368,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
21369,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
21370,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
21371,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
21372,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
21373,Forest,Forest,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
21374,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
21375,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
21376,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Forest,NULL
21377,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
21378,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
21379,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Forest
21380,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
21381,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
21382,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
21383,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Forest
21384,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
21385,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
21386,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Grassland,NULL
21387,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
21388,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,NULL
21389,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
21390,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
21391,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
21392,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Grassland
21393,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,NULL,Forest
21394,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Shrubland,NULL
21395,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
21396,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Grassland,Forest
21397,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Wetland,Forest
21398,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
21399,Forest,Forest,Bareland,Water,Non_Wetland,Shrubland,Forest,Grassland
21400,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Water,Forest
21401,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
21402,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
21403,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Shrubland,Forest
21404,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
21405,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Grassland
21406,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
21407,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
21408,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
21409,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
21410,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
21411,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
21412,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
21413,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
21414,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
21415,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
21416,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
21417,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
21418,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
21419,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
21420,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
21421,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
21422,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
21423,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
21424,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
21425,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
21426,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
21427,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
21428,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
21429,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
21430,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
21431,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
21432,Forest,Forest,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
21433,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
21434,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
21435,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
21436,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
21437,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
21438,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
21439,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
21440,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
21441,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
21442,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
21443,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
21444,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
21445,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
21446,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
21447,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
21448,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
21449,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
21450,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
21451,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
21452,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
21453,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
21454,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
21455,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
21456,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
21457,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
21458,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
21459,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
21460,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
21461,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
21462,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
21463,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
21464,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
21465,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
21466,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
21467,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
21468,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
21469,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
21470,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
21471,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
21472,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
21473,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
21474,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
21475,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
21476,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
21477,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
21478,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
21479,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
21480,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
21481,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
21482,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
21483,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
21484,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
21485,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
21486,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
21487,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
21488,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
21489,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
21490,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
21491,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
21492,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,NULL
21493,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
21494,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
21495,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
21496,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
21497,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,NULL
21498,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
21499,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
21500,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
21501,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
21502,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
21503,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Built-up
21504,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
21505,Forest,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
21506,Forest,Forest,Built-up,Water,Non_Wetland,Grassland,Shrubland,Grassland
21507,Forest,Forest,Water,NULL,Water,NULL,Wetland,Wetland
21508,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
21509,Forest,Forest,Water,NULL,Water,NULL,Water,Grassland
21510,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
21511,Forest,Forest,Water,NULL,Water,Shrubland,NULL,NULL
21512,Forest,Forest,Water,NULL,Water,Shrubland,Shrubland,Forest
21513,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
21514,Forest,Forest,Water,NULL,Water,Wetland,NULL,Wetland
21515,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Wetland
21516,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
21517,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
21518,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
21519,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
21520,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
21521,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
21522,Forest,Forest,Water,NULL,Water,Water,Water,Water
21523,Forest,Forest,Water,NULL,Water,Water,Water,Forest
21524,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
21525,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Grassland
21526,Forest,Forest,Water,NULL,Water,Forest,Shrubland,Forest
21527,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
21528,Forest,Forest,Water,NULL,Water,Forest,Wetland,Wetland
21529,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
21530,Forest,Forest,Water,NULL,Water,Forest,Water,NULL
21531,Forest,Forest,Water,NULL,Water,Forest,Water,Wetland
21532,Forest,Forest,Water,NULL,Water,Forest,Water,Water
21533,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
21534,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
21535,Forest,Forest,Water,Non_Water,NULL,NULL,Wetland,Wetland
21536,Forest,Forest,Water,Non_Water,NULL,Wetland,Wetland,Wetland
21537,Forest,Forest,Water,Non_Water,NULL,Forest,Wetland,Wetland
21538,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
21539,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
21540,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
21541,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
21542,Forest,Forest,Water,Non_Water,Water,Shrubland,Forest,Forest
21543,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Wetland
21544,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
21545,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
21546,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Wetland
21547,Forest,Forest,Water,Non_Water,Water,Wetland,Forest,Forest
21548,Forest,Forest,Water,Non_Water,Water,Forest,Grassland,Forest
21549,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
21550,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
21551,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
21552,Forest,Forest,Water,Water,NULL,NULL,Wetland,Wetland
21553,Forest,Forest,Water,Water,NULL,Wetland,Wetland,Wetland
21554,Forest,Forest,Water,Water,Water,NULL,Wetland,Grassland
21555,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
21556,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
21557,Forest,Forest,Water,Water,Water,NULL,Water,Wetland
21558,Forest,Forest,Water,Water,Water,NULL,Water,Forest
21559,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
