Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MET_M_R
2046,Water,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2047,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2048,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2049,Water,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2050,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2051,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2052,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2053,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
2054,Water,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2055,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
2056,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
2057,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2058,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2059,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2060,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2061,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2062,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2063,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2064,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2065,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2066,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2067,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2068,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
2069,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2070,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2071,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
2072,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2073,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2074,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
2075,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2076,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,NULL
2077,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2078,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
2079,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
2080,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2081,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2082,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2083,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2084,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2085,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2086,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
2087,Water,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2088,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2089,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
2090,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Water
2091,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Bareland,Forest
2092,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
2093,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
2094,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2095,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
2096,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
2097,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
2098,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
2099,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
2100,Water,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
2101,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2102,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
2103,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
2104,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland,Grassland
2105,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland,Water
2106,Water,Water,Forest,Water,Non_Wetland,NULL,Bareland,Forest
2107,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
2108,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
2109,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
2110,Water,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Water
2111,Water,Water,Forest,Water,Non_Wetland,Wetland,Bareland,Forest
2112,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
2113,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
2114,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
2115,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
2116,Water,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2117,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2118,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2119,Water,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2120,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
2121,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
2122,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
2123,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
2124,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
2125,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
2126,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
2127,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Grassland
2128,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Bareland
2129,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
2130,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
2131,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
2132,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
2133,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
2134,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
2135,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2136,Water,Water,Forest,Water,Non_Wetland,Forest,Bareland,Grassland
2137,Water,Water,Forest,Water,Non_Wetland,Forest,Bareland,Water
2138,Water,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
2139,Water,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2140,Water,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2141,Water,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2142,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2143,Water,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2144,Water,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2145,Water,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
2146,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2147,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2148,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2149,Water,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2150,Water,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2151,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2152,Water,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2153,Water,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2154,Water,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
2155,Water,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2156,Water,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
2157,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2158,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2159,Water,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
2160,Water,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2161,Water,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2162,Water,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2163,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2164,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2165,Water,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
2166,Water,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2167,Water,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
2168,Water,Forest,Wetland,Non_Water,Wetland,Water,Bareland,Forest
2169,Water,Forest,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2170,Water,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
2171,Water,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
2172,Water,Forest,Wetland,Water,Wetland,Water,Bareland,Forest
2173,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
2174,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Forest
2175,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2176,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2177,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2178,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2179,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2180,Water,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2181,Water,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Water
2182,Water,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2183,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Bareland,Forest
2184,Water,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2185,Water,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2186,Water,Forest,Water,NULL,Water,NULL,Wetland,Forest
2187,Water,Forest,Water,NULL,Water,NULL,Bareland,Grassland
2188,Water,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
2189,Water,Forest,Water,NULL,Water,Bareland,Bareland,Water
2190,Water,Forest,Water,NULL,Water,Bareland,Bareland,Forest
2191,Water,Forest,Water,NULL,Water,Water,Wetland,Forest
2192,Water,Forest,Water,NULL,Water,Water,Bareland,Forest
2193,Water,Forest,Water,Non_Water,Water,Water,Bareland,Water
2194,Water,Forest,Water,Non_Water,Water,Water,Water,Forest
2195,Water,Forest,Water,Water,Water,Bareland,Bareland,Grassland
2196,Water,Forest,Water,Water,Water,Bareland,Bareland,Water
2197,Water,Forest,Water,Water,Water,Bareland,Bareland,Forest
2198,Water,Forest,Water,Water,Water,Water,Bareland,Grassland
2199,Water,Forest,Water,Water,Water,Water,Bareland,Forest
2200,Water,Forest,Water,Water,Water,Water,Water,Forest
2201,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2202,Water,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2203,Water,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2204,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2205,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2206,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2207,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Water
2208,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2209,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2210,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2211,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2212,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2213,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2214,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2215,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
2216,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2217,Water,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2218,Water,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Water
2219,Water,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2220,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2221,Water,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2222,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2223,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2224,Water,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2225,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2226,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2227,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2228,Permanent_ice_and_snow,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2229,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2230,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
2231,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
2232,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2233,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2234,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
2235,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2236,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
2237,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
2238,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland,Bareland,Water
2239,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland,Bareland,Forest
2240,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland,Water,Water
2241,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water,Bareland,Water
2242,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2243,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2244,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2245,Permanent_ice_and_snow,Built-up,Wetland,NULL,Wetland,NULL,Bareland,Forest
2246,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2247,Permanent_ice_and_snow,Built-up,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2248,Permanent_ice_and_snow,Built-up,Water,Water,Water,Bareland,Bareland,Grassland
2249,Permanent_ice_and_snow,Built-up,Water,Water,Water,Bareland,Bareland,Water
2250,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2251,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2252,Permanent_ice_and_snow,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2253,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2254,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2255,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
2256,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2257,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
2258,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Bareland,Forest
2259,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2260,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2261,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2262,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2263,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland,Bareland,Water
2264,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland,Bareland,Forest
2265,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Bareland,Water
2266,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland,Bareland,Grassland
2267,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland,Bareland,Water
2268,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland,Bareland,Forest
2269,Permanent_ice_and_snow,Water,Water,Water,Water,Water,Bareland,Water
2270,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
2271,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2272,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2273,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
2274,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2275,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
2276,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
2277,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2278,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
2279,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
2280,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2281,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2282,Permanent_ice_and_snow,Forest,Water,NULL,Water,Bareland,Bareland,Water
2283,Permanent_ice_and_snow,Forest,Water,Water,Water,Bareland,Bareland,Bareland
2284,Permanent_ice_and_snow,Forest,Water,Water,Water,Bareland,Bareland,Water
2285,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2286,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2287,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2288,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2289,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2290,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2291,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2292,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2293,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2294,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2295,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2296,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2297,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
2298,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2299,Forest,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Forest
2300,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2301,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2302,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2303,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2304,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2305,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2306,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2307,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
2308,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
2309,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
2310,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
2311,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
2312,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2313,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2314,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2315,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2316,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2317,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2318,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2319,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2320,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2321,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2322,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2323,Forest,NULL,Grassland,Water,Non_Wetland,Water,Bareland,Forest
2324,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2325,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland,Forest
2326,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
2327,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2328,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
2329,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2330,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2331,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2332,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
2333,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
2334,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
2335,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2336,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2337,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2338,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
2339,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
2340,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2341,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2342,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2343,Forest,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2344,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
2345,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
2346,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2347,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
2348,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2349,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2350,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2351,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2352,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2353,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
2354,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2355,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2356,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
2357,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
2358,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2359,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
2360,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
2361,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2362,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2363,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2364,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
2365,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
2366,Forest,NULL,Bareland,Water,Non_Wetland,Water,Bareland,Water
2367,Forest,NULL,Bareland,Water,Non_Wetland,Water,Bareland,Forest
2368,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2369,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2370,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2371,Forest,NULL,Water,NULL,Water,Wetland,Wetland,Forest
2372,Forest,NULL,Water,NULL,Water,Wetland,Bareland,Forest
2373,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
2374,Forest,NULL,Water,NULL,Water,Water,Wetland,Forest
2375,Forest,NULL,Water,NULL,Water,Water,Bareland,Water
2376,Forest,NULL,Water,NULL,Water,Water,Bareland,Forest
2377,Forest,NULL,Water,Water,Water,NULL,Bareland,Forest
2378,Forest,NULL,Water,Water,Water,Bareland,Bareland,Water
2379,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
2380,Forest,NULL,Water,Water,Water,Water,Water,Water
2381,Forest,NULL,Water,Water,Water,Water,Water,Forest
2382,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2383,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2384,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2385,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2386,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2387,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
