Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUD_M_R
25693,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
25694,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
25695,Forest,Water,Wetland,NULL,Wetland,Water,Built-up,Water
25696,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
25697,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
25698,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
25699,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
25700,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
25701,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
25702,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
25703,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Wetland
25704,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
25705,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
25706,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Grassland
25707,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Wetland
25708,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
25709,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
25710,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
25711,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
25712,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
25713,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
25714,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
25715,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
25716,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
25717,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
25718,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Grassland
25719,Forest,Water,Wetland,Non_Water,NULL,NULL,NULL,Forest
25720,Forest,Water,Wetland,Non_Water,NULL,NULL,Wetland,Forest
25721,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
25722,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
25723,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
25724,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
25725,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
25726,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
25727,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
25728,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
25729,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Cropland
25730,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
25731,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Bareland
25732,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
25733,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
25734,Forest,Water,Wetland,Non_Water,Wetland,NULL,Bareland,Cropland
25735,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
25736,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
25737,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
25738,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
25739,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
25740,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
25741,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
25742,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
25743,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
25744,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
25745,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
25746,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
25747,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Water
25748,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
25749,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
25750,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
25751,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
25752,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
25753,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
25754,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
25755,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
25756,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
25757,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
25758,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
25759,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
25760,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
25761,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
25762,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
25763,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
25764,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
25765,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
25766,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
25767,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
25768,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
25769,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
25770,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
25771,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
25772,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
25773,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
25774,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
25775,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
25776,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
25777,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
25778,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
25779,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
25780,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
25781,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
25782,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
25783,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
25784,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
25785,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
25786,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
25787,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
25788,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
25789,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Cropland
25790,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
25791,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
25792,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
25793,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
25794,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Cropland
25795,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
25796,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
25797,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
25798,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
25799,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
25800,Forest,Water,Wetland,Water,NULL,NULL,NULL,Water
25801,Forest,Water,Wetland,Water,NULL,NULL,NULL,Forest
25802,Forest,Water,Wetland,Water,NULL,NULL,Water,Forest
25803,Forest,Water,Wetland,Water,NULL,Bareland,NULL,Grassland
25804,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
25805,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
25806,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
25807,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
25808,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
25809,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Grassland
25810,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Water
25811,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
25812,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
25813,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Cropland
25814,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Wetland
25815,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
25816,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
25817,Forest,Water,Wetland,Water,Wetland,NULL,Bareland,Forest
25818,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
25819,Forest,Water,Wetland,Water,Wetland,NULL,Water,Cropland
25820,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
25821,Forest,Water,Wetland,Water,Wetland,NULL,Water,Bareland
25822,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
25823,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
25824,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
25825,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Cropland
25826,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
25827,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
25828,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
25829,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
25830,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
25831,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
25832,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
25833,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
25834,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
25835,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
25836,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Cropland
25837,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Bareland
25838,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Water
25839,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
25840,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
25841,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
25842,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
25843,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Cropland
25844,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
25845,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
25846,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
25847,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
25848,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
25849,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
25850,Forest,Water,Wetland,Water,Wetland,Built-up,NULL,Water
25851,Forest,Water,Wetland,Water,Wetland,Built-up,Water,Water
25852,Forest,Water,Wetland,Water,Wetland,Built-up,Water,Forest
25853,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
25854,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
25855,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Cropland
25856,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
25857,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
25858,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
25859,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
25860,Forest,Water,Wetland,Water,Wetland,Water,Water,Cropland
25861,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
25862,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
25863,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
25864,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
25865,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
25866,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
25867,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
25868,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
25869,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
25870,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Cropland
25871,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Wetland
25872,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
25873,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
25874,Forest,Water,Wetland,Water,Wetland,Forest,Water,Grassland
25875,Forest,Water,Wetland,Water,Wetland,Forest,Water,Cropland
25876,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
25877,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
25878,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
25879,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
25880,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
25881,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
25882,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
25883,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
25884,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
25885,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
25886,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
25887,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
25888,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
25889,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
25890,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
25891,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
25892,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
25893,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
25894,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
25895,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
25896,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
25897,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
25898,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
25899,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
25900,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
25901,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
25902,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
25903,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
25904,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
25905,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
25906,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
25907,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
25908,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
25909,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
25910,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
25911,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
25912,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
25913,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
25914,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
25915,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
25916,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
25917,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
25918,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
25919,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
25920,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
25921,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
25922,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
25923,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
25924,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
25925,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
25926,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
25927,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
25928,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Wetland
25929,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
25930,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
25931,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
25932,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
25933,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
25934,Forest,Water,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
25935,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
25936,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Grassland
25937,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
25938,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
25939,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Water
25940,Forest,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
25941,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Bareland
25942,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
25943,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
25944,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
25945,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
25946,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
25947,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
25948,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
25949,Forest,Water,Bareland,Water,Non_Wetland,Forest,NULL,Grassland
25950,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
25951,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
25952,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
25953,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
25954,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
25955,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
25956,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
25957,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
25958,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
25959,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
25960,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
25961,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Bareland
25962,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
25963,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
25964,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
25965,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
25966,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
25967,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
25968,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
25969,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
25970,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
25971,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
25972,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
25973,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
25974,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
25975,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
25976,Forest,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
25977,Forest,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
25978,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
25979,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
25980,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
25981,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
25982,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
25983,Forest,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
25984,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Wetland
25985,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Water
25986,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
25987,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
25988,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Grassland
25989,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Wetland
25990,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
25991,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
25992,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
25993,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
25994,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
25995,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
25996,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
25997,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
25998,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
25999,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
26000,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
26001,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
26002,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
26003,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
26004,Forest,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
26005,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
26006,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
26007,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
26008,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
26009,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Grassland
26010,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Grassland
26011,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
26012,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
26013,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
26014,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
26015,Forest,Water,Built-up,Water,Non_Wetland,NULL,Water,Grassland
26016,Forest,Water,Built-up,Water,Non_Wetland,NULL,Water,Wetland
26017,Forest,Water,Built-up,Water,Non_Wetland,NULL,Water,Water
26018,Forest,Water,Built-up,Water,Non_Wetland,NULL,Water,Forest
26019,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
26020,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
26021,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
26022,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Forest
26023,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
26024,Forest,Water,Water,NULL,Water,NULL,NULL,Cropland
26025,Forest,Water,Water,NULL,Water,NULL,NULL,Water
26026,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
26027,Forest,Water,Water,NULL,Water,NULL,Grassland,Grassland
26028,Forest,Water,Water,NULL,Water,NULL,Grassland,Forest
26029,Forest,Water,Water,NULL,Water,NULL,Wetland,Grassland
26030,Forest,Water,Water,NULL,Water,NULL,Wetland,Wetland
26031,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
26032,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
26033,Forest,Water,Water,NULL,Water,NULL,Water,Grassland
26034,Forest,Water,Water,NULL,Water,NULL,Water,Wetland
26035,Forest,Water,Water,NULL,Water,NULL,Water,Water
26036,Forest,Water,Water,NULL,Water,NULL,Water,Forest
26037,Forest,Water,Water,NULL,Water,NULL,Forest,Water
26038,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
26039,Forest,Water,Water,NULL,Water,Grassland,NULL,Grassland
26040,Forest,Water,Water,NULL,Water,Grassland,Grassland,Grassland
26041,Forest,Water,Water,NULL,Water,Wetland,NULL,Forest
26042,Forest,Water,Water,NULL,Water,Wetland,Wetland,Wetland
26043,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
26044,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
26045,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
26046,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
26047,Forest,Water,Water,NULL,Water,Wetland,Forest,Wetland
26048,Forest,Water,Water,NULL,Water,Bareland,Water,Water
26049,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
26050,Forest,Water,Water,NULL,Water,Water,NULL,Water
26051,Forest,Water,Water,NULL,Water,Water,NULL,Forest
26052,Forest,Water,Water,NULL,Water,Water,Grassland,Water
26053,Forest,Water,Water,NULL,Water,Water,Wetland,Wetland
26054,Forest,Water,Water,NULL,Water,Water,Wetland,Water
26055,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
26056,Forest,Water,Water,NULL,Water,Water,Built-up,Water
26057,Forest,Water,Water,NULL,Water,Water,Water,Water
26058,Forest,Water,Water,NULL,Water,Water,Water,Forest
26059,Forest,Water,Water,NULL,Water,Water,Forest,Water
26060,Forest,Water,Water,NULL,Water,Water,Forest,Forest
26061,Forest,Water,Water,NULL,Water,Forest,NULL,Water
