Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R
1004,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1005,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1006,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1007,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1008,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1009,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1010,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1011,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1012,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1013,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1014,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1015,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1016,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1017,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1018,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1019,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1020,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1021,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1022,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1023,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1024,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1025,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1026,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1027,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1028,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1029,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1030,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1031,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1032,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1033,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1034,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1035,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1036,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1037,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1038,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1039,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1040,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1041,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1042,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1043,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1044,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1045,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1046,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1047,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1048,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1049,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1050,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1051,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1052,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1053,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1054,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1055,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1056,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1057,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1058,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1059,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1060,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1061,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1062,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1063,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1064,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1065,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1066,Bareland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1067,Bareland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1068,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1069,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1070,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1071,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1072,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1073,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1074,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1075,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1076,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1077,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1078,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1079,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1080,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1081,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1082,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1083,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1084,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1085,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1086,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1087,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1088,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1089,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1090,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1091,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1092,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1093,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1094,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1095,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1096,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1097,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1098,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1099,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1100,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1101,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1102,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1103,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1104,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1105,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1106,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1107,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1108,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1109,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1110,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1111,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1112,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1113,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1114,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1115,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1116,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1117,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1119,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1120,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1121,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1122,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1123,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1124,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1125,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1126,Bareland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1127,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1128,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1129,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1130,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1131,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1132,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1133,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1134,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1135,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1136,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1137,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1138,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1139,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1140,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1141,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1142,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1143,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1144,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1145,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1146,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1147,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1148,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1149,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1150,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1152,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1153,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1154,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1155,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1156,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1157,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1158,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1159,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1160,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1161,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1162,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1163,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1164,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1165,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1166,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1167,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1168,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1170,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1171,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1172,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1173,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1174,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1175,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1176,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1177,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1178,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1180,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1181,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1182,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1183,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1184,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1185,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1186,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1187,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1188,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1189,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1190,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1191,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1192,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1193,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1194,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1195,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1196,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1197,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1198,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1199,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1200,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1201,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1202,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1203,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1204,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1205,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1206,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1207,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1208,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1209,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1210,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1211,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
1212,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1213,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1214,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1216,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1217,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1218,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1219,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1220,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1221,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1222,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1223,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1225,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1226,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1227,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1228,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1229,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1230,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1231,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
1232,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1233,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1234,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Built-up
1235,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1236,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1237,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1238,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1239,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1241,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1242,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1243,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1244,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1246,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1247,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1249,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1250,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1251,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1252,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1253,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1254,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1255,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1256,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1257,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1258,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1259,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1260,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1262,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1263,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1264,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1265,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1266,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1267,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1268,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1269,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1270,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1271,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1272,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Built-up
1273,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1275,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1276,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1277,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1278,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1279,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1280,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1281,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1283,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1284,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1285,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1286,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1287,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1288,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1289,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1290,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1291,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1292,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1293,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1294,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1295,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1296,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1297,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1298,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1299,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1300,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1301,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1302,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1303,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1304,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1305,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1306,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1307,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1308,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1309,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1310,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1311,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1312,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1313,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1314,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1315,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1316,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1318,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1319,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1320,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1321,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1322,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1323,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1324,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1325,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1326,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1327,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1328,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1329,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
