Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHT_M_R
16755,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
16756,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
16757,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
16758,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
16759,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
16760,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
16761,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
16762,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
16763,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
16764,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
16765,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
16766,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
16767,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
16768,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
16769,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
16770,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16771,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
16772,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
16773,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
16774,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
16775,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
16776,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
16777,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
16778,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
16779,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
16780,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
16781,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
16782,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
16783,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
16784,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
16785,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
16786,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
16787,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
16788,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
16789,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
16790,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
16791,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
16792,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
16793,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
16794,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
16795,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
16796,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
16797,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
16798,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
16799,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
16800,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
16801,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
16802,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
16803,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
16804,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
16805,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
16806,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
16807,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
16808,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
16809,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
16810,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
16811,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
16812,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
16813,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
16814,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
16815,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
16816,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
16817,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
16818,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
16819,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
16820,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
16821,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
16822,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
16823,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
16824,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
16825,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16826,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
16827,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16828,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
16829,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
16830,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
16831,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
16832,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16833,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
16834,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
16835,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
16836,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
16837,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
16838,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
16839,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
16840,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
16841,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
16842,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
16843,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
16844,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
16845,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
16846,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
16847,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16848,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
16849,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Built-up,Shrubland,Grassland
16850,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
16851,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
16852,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
16853,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16854,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
16855,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
16856,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Built-up,Forest
16857,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
16858,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
16859,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
16860,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
16861,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
16862,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
16863,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
16864,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
16865,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
16866,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
16867,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
16868,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
16869,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
16870,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
16871,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
16872,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
16873,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
16874,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
16875,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
16876,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
16877,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
16878,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
16879,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
16880,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
16881,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
16882,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
16883,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
16884,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
16885,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
16886,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
16887,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
16888,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
16889,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
16890,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
16891,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
16892,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
16893,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
16894,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
16895,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
16896,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
16897,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
16898,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
16899,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
16900,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Built-up
16901,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
16902,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
16903,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16904,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
16905,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
16906,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16907,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
16908,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
16909,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
16910,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
16911,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
16912,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
16913,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
16914,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
16915,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
16916,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
16917,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
16918,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
16919,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
16920,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
16921,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
16922,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
16923,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
16924,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
16925,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
16926,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
16927,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
16928,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
16929,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16930,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
16931,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
16932,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
16933,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
16934,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
16935,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
16936,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
16937,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
16938,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
16939,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
16940,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
16941,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
16942,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
16943,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
16944,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
16945,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
16946,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
16947,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
16948,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
16949,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
16950,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
16951,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
16952,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
16953,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
16954,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
16955,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
16956,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
16957,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
16958,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
16959,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
16960,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
16961,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
16962,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
16963,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
16964,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
16965,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
16966,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
16967,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
16968,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
16969,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
16970,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
16971,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
16972,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
16973,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
16974,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
16975,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
16976,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16977,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
16978,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16979,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16980,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
16981,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
16982,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
16983,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
16984,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
16985,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
16986,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
16987,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
16988,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
16989,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
16990,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
16991,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
16992,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
16993,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
16994,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
16995,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
16996,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
16997,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
16998,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
16999,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
17000,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
17001,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
17002,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
17003,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
17004,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
17005,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
17006,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
17007,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
17008,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
17009,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
17010,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
17011,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Cropland
17012,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Built-up
17013,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
17014,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
17015,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
17016,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Cropland
17017,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Built-up
17018,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
17019,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
17020,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
17021,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
17022,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
17023,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
17024,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
17025,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
17026,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
17027,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Built-up
17028,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
17029,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
17030,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
17031,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
17032,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
17033,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
17034,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
17035,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
17036,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
17037,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
17038,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
17039,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
17040,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
17041,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
17042,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17043,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
17044,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
17045,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
17046,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
17047,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
17048,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
17049,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
17050,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
17051,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
17052,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
17053,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
17054,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
17055,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
17056,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
17057,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
17058,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
17059,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
17060,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
17061,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
17062,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
17063,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
17064,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
17065,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
17066,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
17067,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
17068,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
17069,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
17070,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
17071,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
17072,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
17073,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
17074,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
17075,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
