Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
1026,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1027,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1028,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1029,Wetland,NULL,Water,Water,NULL,NULL,NULL,Wetland
1030,Wetland,NULL,Water,Water,NULL,NULL,NULL,Water
1031,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1032,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1033,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1034,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1035,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1036,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1037,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1038,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1039,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1040,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1041,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1042,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1043,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1044,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1045,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1046,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1047,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1048,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1049,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1050,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1051,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1052,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1053,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1054,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1055,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1056,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1057,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1058,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1059,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1060,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1061,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1062,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1063,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1064,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1065,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1066,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1067,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1068,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1069,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1070,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1071,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1072,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1073,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1074,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1075,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1076,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1077,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1078,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1079,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1080,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1081,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1082,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1083,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1084,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1085,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1086,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1087,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1088,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1089,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1090,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1091,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1092,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1093,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1094,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1095,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1096,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1097,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1098,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1099,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1100,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1101,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1102,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1103,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1104,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1105,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1106,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1107,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1108,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1109,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1110,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1111,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1112,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1113,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1114,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1115,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1116,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1117,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1118,Wetland,Wetland,Water,Water,NULL,NULL,NULL,Wetland
1119,Wetland,Wetland,Water,Water,NULL,NULL,NULL,Water
1120,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1121,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1122,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1123,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1124,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1125,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1126,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1127,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1128,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1129,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1130,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1131,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1132,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1133,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1134,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1135,Wetland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1136,Wetland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1137,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1138,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1139,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1140,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1141,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1142,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1143,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1144,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1145,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1146,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1147,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1148,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1149,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1150,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1151,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1152,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1153,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1154,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1155,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1156,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1157,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1158,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1159,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1160,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1161,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1162,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1163,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1164,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1165,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1166,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1167,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1168,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1169,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1170,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1171,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1172,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1173,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1174,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1175,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1176,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1177,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1178,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1179,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1180,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1181,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1182,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1183,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1184,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1185,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1186,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1187,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1188,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1189,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1190,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1191,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1192,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1193,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1194,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1195,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1196,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1197,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1198,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1199,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1200,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1201,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1202,Wetland,Water,Water,Water,NULL,NULL,NULL,Wetland
1203,Wetland,Water,Water,Water,NULL,NULL,NULL,Water
1204,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1205,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1206,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1207,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1208,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1210,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1211,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1212,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1214,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1215,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1216,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1217,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1218,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1219,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1220,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1222,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1223,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1224,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1225,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1227,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1228,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1229,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1230,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1231,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1232,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1233,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1234,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1235,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1236,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1237,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1238,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1239,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1240,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1241,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1242,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1243,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1244,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1245,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1246,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1247,Wetland,Forest,Water,Water,NULL,NULL,NULL,Wetland
1248,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1249,Wetland,Forest,Water,Water,Water,NULL,NULL,Wetland
1250,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1251,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1252,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1253,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1254,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1255,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1256,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1257,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1258,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1259,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1260,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1261,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1262,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1263,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1264,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1265,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1266,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1267,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1268,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1269,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1270,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1271,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1272,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1273,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1274,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1275,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1276,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1277,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1278,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1279,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1280,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1281,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1282,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1283,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1284,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1285,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1286,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1287,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1288,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1289,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1290,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1292,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1293,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1294,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1295,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1296,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1297,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1298,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1299,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1300,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1301,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1302,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1303,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1304,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1305,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1306,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1307,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1308,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1309,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1310,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1311,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1312,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1313,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1314,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1315,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1316,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1317,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1318,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1319,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1320,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1321,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1322,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1323,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1324,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1325,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1326,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1327,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1328,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1329,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1330,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1331,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1332,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1333,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1334,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1337,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1338,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1339,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1340,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1341,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1343,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1344,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1345,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1347,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1348,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1349,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1350,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1351,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1352,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1353,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1354,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1355,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1356,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1357,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1358,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1359,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1360,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1361,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1362,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1363,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1364,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1365,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
