Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMS_M_R
19562,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Grassland
19563,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
19564,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
19565,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
19566,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland,Forest
19567,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
19568,Forest,Wetland,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
19569,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Wetland
19570,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
19571,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Water
19572,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Water,Forest
19573,Forest,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
19574,Forest,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
19575,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
19576,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
19577,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
19578,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
19579,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
19580,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
19581,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
19582,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
19583,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
19584,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
19585,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
19586,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
19587,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
19588,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
19589,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
19590,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
19591,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
19592,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
19593,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
19594,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
19595,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
19596,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
19597,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
19598,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Water
19599,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
19600,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
19601,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
19602,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
19603,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
19604,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
19605,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
19606,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
19607,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19608,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19609,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
19610,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
19611,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
19612,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
19613,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
19614,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
19615,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
19616,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
19617,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
19618,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
19619,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
19620,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
19621,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
19622,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
19623,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
19624,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
19625,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
19626,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
19627,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
19628,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
19629,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
19630,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
19631,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
19632,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
19633,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
19634,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
19635,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
19636,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
19637,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
19638,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Cropland
19639,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
19640,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
19641,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
19642,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Forest
19643,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
19644,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
19645,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
19646,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
19647,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
19648,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
19649,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
19650,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
19651,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
19652,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
19653,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
19654,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
19655,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
19656,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
19657,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
19658,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
19659,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
19660,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
19661,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
19662,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
19663,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
19664,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
19665,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
19666,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
19667,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
19668,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
19669,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
19670,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
19671,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Grassland
19672,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Cropland
19673,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Built-up
19674,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
19675,Forest,Built-up,NULL,NULL,Non_Wetland,Water,NULL,Forest
19676,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Built-up,Forest
19677,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
19678,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
19679,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
19680,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
19681,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
19682,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
19683,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Built-up
19684,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
19685,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
19686,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
19687,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
19688,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
19689,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
19690,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Water,Forest
19691,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
19692,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
19693,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
19694,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
19695,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
19696,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19697,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
19698,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
19699,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
19700,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
19701,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19702,Forest,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
19703,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
19704,Forest,Built-up,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
19705,Forest,Built-up,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
19706,Forest,Built-up,NULL,Non_Water,Non_Wetland,Water,Water,Forest
19707,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
19708,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
19709,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
19710,Forest,Built-up,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
19711,Forest,Built-up,NULL,Water,Non_Wetland,Forest,NULL,Forest
19712,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
19713,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
19714,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
19715,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
19716,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
19717,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
19718,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
19719,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
19720,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
19721,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
19722,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
19723,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
19724,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
19725,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
19726,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
19727,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
19728,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
19729,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
19730,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
19731,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
19732,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
19733,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
19734,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
19735,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
19736,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
19737,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
19738,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
19739,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
19740,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
19741,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
19742,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
19743,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
19744,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
19745,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
19746,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
19747,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
19748,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
19749,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
19750,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
19751,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
19752,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
19753,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
19754,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
19755,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
19756,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
19757,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
19758,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19759,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
19760,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
19761,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
19762,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
19763,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
19764,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
19765,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
19766,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
19767,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
19768,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
19769,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
19770,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
19771,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
19772,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
19773,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
19774,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
19775,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
19776,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
19777,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
19778,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
19779,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
19780,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
19781,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
19782,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
19783,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
19784,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
19785,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
19786,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
19787,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
19788,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
19789,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
19790,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
19791,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
19792,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
19793,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
19794,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
19795,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
19796,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
19797,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
19798,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
19799,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
19800,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
19801,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
19802,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
19803,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
19804,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
19805,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
19806,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
19807,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
19808,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Wetland
19809,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
19810,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
19811,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
19812,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
19813,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
19814,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
19815,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
19816,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
19817,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
19818,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
19819,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
19820,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
19821,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
19822,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
19823,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
19824,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
19825,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
19826,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
19827,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
19828,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
19829,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
19830,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
19831,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
19832,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
19833,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
19834,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
19835,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
19836,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
19837,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
19838,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
19839,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
19840,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
19841,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
19842,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
19843,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
19844,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
19845,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
19846,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
19847,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
19848,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
19849,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
19850,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
19851,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
19852,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
19853,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
19854,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
19855,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
19856,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
19857,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
19858,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
19859,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
19860,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
19861,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
19862,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
19863,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
19864,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
19865,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
19866,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
19867,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
19868,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
19869,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
19870,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
19871,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
19872,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
19873,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
19874,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
19875,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
19876,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
19877,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
19878,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
19879,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
