Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFS_M_R
9590,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9591,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
9592,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
9593,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
9594,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9595,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9596,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9597,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
9598,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
9599,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
9600,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
9601,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
9602,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
9603,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
9604,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9605,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9606,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9607,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9608,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9609,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
9610,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
9611,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
9612,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
9613,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
9614,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
9615,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
9616,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
9617,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
9618,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
9619,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Water,Bareland
9620,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
9621,Bareland,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
9622,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
9623,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
9624,Bareland,Forest,Wetland,Non_Water,Wetland,Cropland,Wetland,Forest
9625,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
9626,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
9627,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
9628,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
9629,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
9630,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
9631,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
9632,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
9633,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9634,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
9635,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
9636,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9637,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
9638,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
9639,Bareland,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
9640,Bareland,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
9641,Bareland,Forest,Wetland,Water,Wetland,Grassland,Water,Water
9642,Bareland,Forest,Wetland,Water,Wetland,Cropland,Wetland,Forest
9643,Bareland,Forest,Wetland,Water,Wetland,Cropland,Water,Forest
9644,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
9645,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
9646,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
9647,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Forest
9648,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
9649,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
9650,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9651,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9652,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9653,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9654,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9655,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9656,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9657,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9658,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9659,Bareland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9660,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9661,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9662,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9663,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9664,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9665,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9666,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9667,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
9668,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9669,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9670,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9671,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
9672,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9673,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
9674,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9675,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9676,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
9677,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
9678,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
9679,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9680,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9681,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
9682,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9683,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9684,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9685,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9686,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
9687,Bareland,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
9688,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9689,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9690,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9691,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9692,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9693,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9694,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9695,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9696,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9697,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9698,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9699,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
9700,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9701,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9702,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9703,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9704,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9705,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9706,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
9707,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
9708,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
9709,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
9710,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
9711,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
9712,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9713,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
9714,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
9715,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9716,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
9717,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9718,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9719,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9720,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9721,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
9722,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9723,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
9724,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
9725,Water,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9726,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9727,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
9728,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
9729,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
9730,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9731,Water,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
9732,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
9733,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
9734,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
9735,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
9736,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9737,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9738,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
9739,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9740,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9741,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9742,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9743,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
9744,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
9745,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
9746,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9747,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
9748,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
9749,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Bareland
9750,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
9751,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
9752,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
9753,Water,NULL,NULL,Water,Non_Wetland,Bareland,Forest,Grassland
9754,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
9755,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
9756,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
9757,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
9758,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
9759,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
9760,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9761,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9762,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9763,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
9764,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
9765,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9766,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
9767,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
9768,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
9769,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9770,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9771,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9772,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9773,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9774,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9775,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
9776,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
9777,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9778,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9779,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9780,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9781,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9782,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
9783,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
9784,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
9785,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9786,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9787,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9788,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9789,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9790,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9791,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9792,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
9793,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9794,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
9795,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9796,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9797,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9798,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
9799,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
9800,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9801,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
9802,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
9803,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9804,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
9805,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
9806,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
9807,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9808,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9809,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9810,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
9811,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9812,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
9813,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
9814,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
9815,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9816,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9817,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9818,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9819,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
9820,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9821,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
9822,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
9823,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9824,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9825,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9826,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
9827,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
9828,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
9829,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
9830,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
9831,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9832,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
9833,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
9834,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Built-up
9835,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
9836,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9837,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
9838,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
9839,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
9840,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9841,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
9842,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
9843,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9844,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9845,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9846,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9847,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
9848,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9849,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9850,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9851,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9852,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
9853,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
9854,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9855,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
9856,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
9857,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
9858,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
9859,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
9860,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
9861,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
9862,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
9863,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
9864,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
9865,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
9866,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
9867,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Wetland
9868,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
9869,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
9870,Water,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
9871,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
9872,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
9873,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
9874,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
9875,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
9876,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
9877,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
9878,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
9879,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
9880,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
9881,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Bareland
9882,Water,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
9883,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
9884,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
9885,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
9886,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
9887,Water,NULL,Shrubland,Water,Non_Wetland,Water,Bareland,Grassland
9888,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
9889,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
9890,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
9891,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
9892,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
9893,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9894,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
9895,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9896,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9897,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9898,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9899,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9900,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9901,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
9902,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
9903,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9904,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9905,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9906,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
9907,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
9908,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
9909,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9910,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
9911,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
9912,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
9913,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
9914,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
9915,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
9916,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9917,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
9918,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9919,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
9920,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9921,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9922,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
