Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPL_M_R
13653,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13654,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13655,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13656,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13657,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13658,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
13659,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13660,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
13661,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13662,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13663,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13664,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13665,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13666,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
13667,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13668,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
13669,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13670,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
13671,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13672,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13673,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
13674,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13675,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13676,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13677,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13678,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13679,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13680,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13681,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13682,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13683,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13684,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
13685,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13686,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
13687,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13688,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
13689,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13690,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13691,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13692,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13693,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13694,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
13695,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
13696,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13697,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13698,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
13699,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
13700,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
13701,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
13702,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
13703,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13704,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
13705,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
13706,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
13707,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13708,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13709,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
13710,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13711,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13712,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
13713,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
13714,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
13715,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13716,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13717,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13718,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13719,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13720,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13721,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13722,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13723,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13724,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13725,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
13726,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
13727,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
13728,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
13729,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
13730,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
13731,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
13732,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
13733,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
13734,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
13735,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
13736,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
13737,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13738,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13739,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13740,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13741,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13742,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13743,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13744,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13745,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
13746,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13747,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13748,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13749,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13750,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
13751,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
13752,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
13753,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13754,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13755,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13756,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13757,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13758,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13759,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
13760,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13761,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13762,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13763,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13764,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
13765,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
13766,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
13767,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13768,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13769,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13770,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
13771,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
13772,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
13773,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13774,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
13775,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
13776,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
13777,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
13778,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
13779,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
13780,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
13781,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
13782,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
13783,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
13784,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13785,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13786,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Wetland
13787,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
13788,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13789,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Cropland
13790,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
13791,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
13792,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
13793,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
13794,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
13795,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,NULL,Cropland
13796,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13797,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13798,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13799,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13800,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
13801,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13802,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13803,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
13804,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
13805,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13806,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Cropland
13807,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13808,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Bareland
13809,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
13810,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13811,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
13812,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
13813,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
13814,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
13815,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
13816,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
13817,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
13818,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13819,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13820,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
13821,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13822,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
13823,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13824,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13825,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13826,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13827,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13828,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
13829,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
13830,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13831,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Cropland
13832,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13833,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13834,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
13835,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13836,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
13837,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
13838,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
13839,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Cropland
13840,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
13841,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13842,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
13843,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
13844,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
13845,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
13846,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
13847,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
13848,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
13849,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
13850,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
13851,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
13852,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
13853,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13854,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13855,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
13856,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13857,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13858,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13859,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13860,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13861,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13862,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13863,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
13864,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
13865,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13866,Forest,Cropland,Grassland,Water,Non_Wetland,Shrubland,Grassland,Forest
13867,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
13868,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
13869,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
13870,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
13871,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13872,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13873,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13874,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13875,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13876,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13877,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13878,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13879,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13880,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13881,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13882,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
13883,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
13884,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
13885,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13886,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
13887,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13888,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
13889,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13890,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13891,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13892,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13893,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
13894,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13895,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
13896,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13897,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
13898,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13899,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
13900,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
13901,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
13902,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
13903,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
13904,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
13905,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
13906,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
13907,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
13908,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
13909,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13910,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13911,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Wetland
13912,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
13913,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
13914,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
13915,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Forest
13916,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
13917,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
13918,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
13919,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
13920,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13921,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
13922,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13923,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Cropland
13924,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13925,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13926,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
13927,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13928,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13929,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Bareland,Forest
13930,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
13931,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
13932,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
13933,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
13934,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13935,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13936,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13937,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13938,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13939,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13940,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13941,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
13942,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13943,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
13944,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13945,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
13946,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
13947,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
13948,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
13949,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
13950,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
13951,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
13952,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
13953,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
13954,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
13955,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
13956,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
13957,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
13958,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
13959,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
13960,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
13961,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
13962,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13963,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
13964,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
