Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKT_M_R
332,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
333,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
334,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
335,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Wetland
336,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
337,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
338,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
339,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
340,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
341,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
343,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
344,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
345,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
346,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
347,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
348,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
349,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
350,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
351,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
352,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Water
353,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
355,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
356,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
357,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
358,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
359,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
360,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
361,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
362,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Grassland
363,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
364,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
365,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
366,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
367,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
368,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
369,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
370,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
371,NULL,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
372,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
373,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
374,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
375,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
376,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
377,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
378,NULL,NULL,Wetland,Water,Wetland,Cropland,Grassland,Grassland
379,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
380,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
381,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
382,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
383,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
384,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
385,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
386,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
387,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
388,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
389,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
390,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
391,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
392,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
393,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
394,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
395,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest,Grassland,Forest
396,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
397,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
398,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
399,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
400,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
401,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
402,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
403,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
404,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
405,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
406,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Bareland
407,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Built-up
408,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
409,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
410,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
411,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
412,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
413,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
414,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
415,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
416,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
417,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Wetland
418,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
419,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
420,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
421,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
422,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
423,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
424,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
425,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
426,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
427,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
428,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
429,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
430,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
431,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Water
432,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
433,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
434,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
435,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
436,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
437,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
438,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
439,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
440,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
441,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Wetland
442,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
443,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Grassland
444,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
445,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
446,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
447,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
448,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
449,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
450,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
453,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
454,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
455,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
456,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
458,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
459,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
460,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
461,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
462,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
463,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
464,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
465,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
466,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
467,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
471,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
472,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
474,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
475,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
476,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
479,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
480,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
481,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
482,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
483,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
484,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
485,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
486,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
488,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
491,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
492,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
494,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
496,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
497,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
498,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
499,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
500,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
501,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
502,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
503,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
504,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
505,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
506,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
507,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
508,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Forest
509,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
510,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
511,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
512,NULL,NULL,Water,Water,Water,Bareland,Water,Water
513,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
514,NULL,NULL,Water,Water,Water,Water,Grassland,Bareland
515,NULL,NULL,Water,Water,Water,Water,Water,Water
516,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
517,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
518,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
519,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
520,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
521,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
522,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
523,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
524,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
525,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
526,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
527,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
528,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
529,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
530,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
531,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
532,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
534,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
535,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
536,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
538,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
539,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
540,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
543,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
544,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
545,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Built-up
546,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
547,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Bareland
548,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
550,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
551,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
552,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
553,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
554,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
555,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
556,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
557,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
558,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
560,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
561,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
563,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
564,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
565,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
566,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Built-up
567,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
568,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
569,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
570,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
571,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
572,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
573,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
575,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
576,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
577,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
578,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
579,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
580,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
582,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
584,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Built-up
585,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
586,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
587,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
590,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Water
591,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
592,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
594,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
596,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
597,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
598,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
599,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
600,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
601,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
602,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
603,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
604,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
605,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
606,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
607,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
608,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
609,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
610,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
611,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
612,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
613,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
614,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
615,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
616,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
617,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
618,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
619,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
620,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
621,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
622,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
623,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
624,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
625,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
626,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
627,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
628,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
629,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
630,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
631,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
632,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
633,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
634,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
635,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
636,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
637,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
638,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
639,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
640,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
641,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
642,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
643,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
644,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
645,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
646,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
647,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
648,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
649,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
650,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
651,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
652,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
653,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
654,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
655,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
656,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
657,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
658,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
659,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
660,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
661,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
662,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
663,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
664,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
665,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
666,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
667,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
668,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
669,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
670,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
671,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
