Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R
2228,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2229,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2230,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2231,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2232,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2233,Water,Built-up,Water,NULL,Water,NULL,NULL,NULL
2234,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2235,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2236,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2237,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2238,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2239,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2240,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2241,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2242,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2243,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2244,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2245,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2246,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2247,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2248,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2249,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2250,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2251,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2252,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2253,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2254,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
2255,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2256,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2257,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2258,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2259,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2260,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2261,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2262,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2263,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2264,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2265,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2266,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2267,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2268,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2269,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2270,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2271,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2272,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2273,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2274,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2275,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2276,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2277,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2278,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2279,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2281,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2282,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2283,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2284,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2285,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2286,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2287,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2288,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2289,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2290,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2291,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2292,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2293,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2294,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2295,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2296,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2297,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2298,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2299,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2300,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2301,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2302,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2303,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2304,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2305,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2306,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2307,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2308,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2309,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2310,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2311,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2312,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2313,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2314,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2315,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2316,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2317,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2318,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2319,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2320,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2321,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2322,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2323,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2324,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2325,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2326,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2327,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2328,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
2329,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2330,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2331,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2332,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2333,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2334,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2335,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2336,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2337,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2338,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2339,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2340,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2341,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2342,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2343,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2344,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2345,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2346,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2347,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2348,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2349,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2350,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2351,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2352,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2353,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2354,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2355,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2356,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2357,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2358,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2359,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2360,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2361,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2362,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2363,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2364,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2365,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2366,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2367,Water,Water,Water,NULL,Water,NULL,NULL,Water
2368,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2369,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2370,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2371,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2372,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2373,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2374,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2375,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2376,Water,Water,Water,Water,Water,NULL,NULL,NULL
2377,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2378,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2379,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2380,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2381,Water,Water,Water,Water,Water,NULL,NULL,Water
2382,Water,Water,Water,Water,Water,NULL,NULL,Forest
2383,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2384,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2385,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2386,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2387,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2388,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2389,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2390,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2391,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2392,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2393,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2394,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2395,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2396,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2397,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2398,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2399,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2400,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2401,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2402,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2403,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2404,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2405,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2406,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2407,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2408,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2409,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2410,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2411,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2412,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2413,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2414,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2415,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2416,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2417,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2418,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2419,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2420,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2421,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2422,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2423,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2424,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2425,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2426,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2427,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2428,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
2429,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2430,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2431,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2432,Water,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2433,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2434,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2435,Water,Forest,Water,Water,Water,NULL,NULL,NULL
2436,Water,Forest,Water,Water,Water,NULL,NULL,Water
2437,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2438,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2439,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2440,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2441,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2442,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2443,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2444,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2445,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2446,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2447,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2448,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2449,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2450,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2451,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2452,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2453,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2454,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2455,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2456,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2457,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2458,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2459,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2460,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2461,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2462,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2463,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2464,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2465,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2466,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2467,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2468,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2469,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2470,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2471,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2472,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2473,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2474,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2475,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2476,Permanent_ice_and_snow,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2477,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2478,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2479,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2480,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2481,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2482,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2483,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2484,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2485,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2486,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2487,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2488,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2489,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2490,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2491,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2492,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2493,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2494,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2495,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2496,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2497,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2498,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2499,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2500,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2501,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2502,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2503,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2504,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2505,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2506,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2507,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2508,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2509,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2510,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2511,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2512,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2513,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2514,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2515,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2516,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2517,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2518,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2519,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2520,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2521,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2522,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2523,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2524,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2525,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2526,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2527,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2528,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2529,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2530,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2531,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2532,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2533,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2534,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2535,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2536,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2537,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2538,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2539,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2540,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2541,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2542,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2543,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2544,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2545,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2546,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2547,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2548,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2549,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2550,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2551,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2552,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2553,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2554,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2555,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2556,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2557,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2558,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2559,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2560,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2561,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2562,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2563,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2564,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2565,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2566,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2567,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2568,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2569,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2570,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2571,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2572,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
