Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LMK_M_R
1053,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1054,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1055,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1056,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1057,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1058,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1059,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1060,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1061,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1062,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1063,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1064,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1065,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1066,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1067,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1068,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1069,Water,Forest,Water,Water,Water,NULL,NULL,Water
1070,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1071,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1072,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1073,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1074,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1075,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1076,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1077,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1078,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1079,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1080,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1081,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1082,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1083,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1084,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1085,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1086,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1087,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1088,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1089,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1090,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1091,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1092,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1093,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1094,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1096,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1097,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1098,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1099,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1100,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1101,Permanent_ice_and_snow,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1102,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1103,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1104,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1105,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1106,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1107,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1108,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1109,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1110,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1111,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1112,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1113,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1114,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1115,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1116,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1117,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1118,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1119,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1120,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1121,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1122,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1123,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1124,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1125,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1126,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1127,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1128,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1129,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1130,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1131,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1132,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1133,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1134,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1136,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1137,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1138,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1139,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1140,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1141,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1142,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1143,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1144,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1145,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1146,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1147,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1148,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1150,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1151,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1152,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1153,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1154,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1155,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1156,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1157,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1158,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1159,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1160,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1161,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1162,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1163,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1164,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1165,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1166,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1167,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1168,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1169,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1170,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1171,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1172,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1173,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1174,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1175,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1176,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1177,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1178,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1179,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1180,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1182,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1183,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1184,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1185,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1186,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1187,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1188,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1189,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1190,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1191,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1192,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1193,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1194,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1195,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1196,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1197,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1198,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1199,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1200,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1201,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1202,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1203,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1204,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1205,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1206,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1207,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1208,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1209,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1210,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1211,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1212,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1213,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1214,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1215,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1216,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1217,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1218,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1219,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1220,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1221,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1222,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1223,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1224,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1225,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1226,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1227,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1228,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1229,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1230,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1231,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1232,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1234,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1235,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1236,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1237,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1238,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1239,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1240,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1241,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1242,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1243,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1244,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1246,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1248,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1250,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1251,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1252,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1253,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1254,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1255,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1256,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1257,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1258,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1259,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1260,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1261,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1262,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1263,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1264,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1265,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1266,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1267,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1268,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1269,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1270,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1271,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1272,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1273,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1275,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1276,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1277,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1278,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1279,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1280,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1281,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1282,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1283,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1284,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1285,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1286,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1287,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1288,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1289,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1290,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1291,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1292,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1293,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1294,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1295,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1296,Forest,Wetland,Water,NULL,Water,NULL,NULL,Water
1297,Forest,Wetland,Water,NULL,Water,NULL,NULL,Forest
1298,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1299,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1300,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1301,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1302,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1303,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1304,Forest,Wetland,Water,Water,Water,NULL,NULL,Forest
1305,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1306,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1307,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1308,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1309,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1310,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1311,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1312,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1313,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1314,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1315,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1316,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1317,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1318,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1319,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1320,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1321,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1322,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1323,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1324,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1325,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1327,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1328,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1329,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1330,Forest,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1331,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1332,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1334,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1335,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1336,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1337,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1338,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1339,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1340,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1341,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1343,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1344,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1345,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1346,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1347,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1348,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1349,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1351,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1352,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1353,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1354,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1355,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1356,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1357,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1358,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1359,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1360,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1361,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1362,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1363,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1364,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1365,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1366,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1367,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1368,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1369,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1370,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1371,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1372,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1373,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1374,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1375,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1376,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1377,Forest,Water,Water,NULL,Water,NULL,NULL,Wetland
1378,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1379,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1380,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1381,Forest,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1382,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1383,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1384,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1385,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
1386,Forest,Water,Water,Water,Water,NULL,NULL,Water
1387,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1388,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1390,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1391,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1392,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1393,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1394,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
