Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNA_M_R
3015,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3016,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3017,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3018,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3019,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3020,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3021,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3022,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3023,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3024,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
3025,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
3026,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3027,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3028,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3029,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3030,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3031,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3032,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3033,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3034,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3035,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3036,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3037,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3038,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3039,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3040,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
3041,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3042,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3043,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3044,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3045,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3046,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3047,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3048,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3049,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3050,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3051,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3052,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3053,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3054,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3055,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3056,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3057,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3058,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3059,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3060,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3061,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3062,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3063,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3064,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3065,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3066,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3067,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3068,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3069,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3070,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3071,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3072,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3073,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3074,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3075,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3076,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3077,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3078,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3079,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3080,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3081,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3082,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3083,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3084,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3085,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3086,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3087,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3088,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3089,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3090,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3091,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3092,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3093,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3094,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3095,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3096,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3097,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3098,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3099,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3100,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3101,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3102,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3103,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3104,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3105,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3106,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3107,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3108,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3109,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3110,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3111,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3112,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3113,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3114,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
3115,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3116,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3117,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3118,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3119,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3120,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3121,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3122,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3123,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3124,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3125,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
3126,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3127,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3128,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3129,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3130,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
3131,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3132,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3133,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3134,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3135,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
3136,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3137,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3138,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3139,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3140,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3141,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3142,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3143,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3144,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3145,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3146,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3147,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3148,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3149,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3150,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3151,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3152,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3153,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3154,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3155,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3156,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3157,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3158,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3159,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3160,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3161,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3162,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3163,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3164,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3165,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3166,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3167,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3168,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3169,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
3170,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3171,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
3172,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3173,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3174,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3175,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3176,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3177,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3178,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3179,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
3180,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3181,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3182,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3183,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3184,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3185,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3186,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3187,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3188,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
3189,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3190,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3191,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3192,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3193,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3194,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3195,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3196,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3197,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3198,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3199,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3200,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3201,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3202,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3203,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3204,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3205,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3206,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3207,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3208,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3209,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3210,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3211,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3212,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3213,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3214,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3215,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3216,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3217,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3218,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3219,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3220,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3221,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3222,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3223,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3224,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3225,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3226,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3227,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3228,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3229,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3230,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3231,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3232,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3233,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3234,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3235,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3236,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3237,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3238,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3239,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3240,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3241,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3242,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3243,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3244,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3245,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3246,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3247,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3248,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3249,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3250,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3251,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3252,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3253,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3254,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3255,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3256,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3257,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
3258,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
3259,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3260,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3261,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3262,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3263,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3264,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3265,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3266,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3267,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3268,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3269,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3270,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3271,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3272,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3273,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3274,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3275,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3276,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3277,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3278,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3279,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3280,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3281,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3282,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3283,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3284,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3285,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3286,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3287,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3288,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3289,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3290,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3291,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3292,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3293,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3294,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3295,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3296,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3297,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3298,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3299,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3300,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3301,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3302,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3303,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3304,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3305,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3306,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3307,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3308,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3309,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3310,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3311,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3312,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3313,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3314,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3315,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3316,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3317,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3318,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3319,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3320,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3321,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3322,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3323,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3324,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3325,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3326,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3327,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3328,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3329,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3330,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3331,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3332,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3333,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3334,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3335,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3336,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3337,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3338,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3339,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3340,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3341,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3342,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3343,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3344,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3345,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3346,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3347,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3348,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3349,Forest,Wetland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3350,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3351,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3352,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3353,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
