Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R
11523,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
11524,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
11525,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
11526,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
11527,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
11528,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
11529,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
11530,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
11531,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11532,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
11533,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
11534,Water,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
11535,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
11536,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11537,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
11538,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
11539,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
11540,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
11541,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
11542,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
11543,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
11544,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11545,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
11546,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
11547,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
11548,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
11549,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
11550,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
11551,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
11552,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
11553,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
11554,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
11555,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
11556,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11557,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
11558,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
11559,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
11560,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11561,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
11562,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,NULL
11563,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
11564,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
11565,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
11566,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
11567,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
11568,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
11569,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,NULL
11570,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
11571,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Wetland
11572,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Water
11573,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
11574,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Bareland
11575,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Water
11576,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Wetland
11577,Water,Water,Wetland,Water,Wetland,NULL,Built-up,Bareland
11578,Water,Water,Wetland,Water,Wetland,NULL,Water,NULL
11579,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
11580,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
11581,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
11582,Water,Water,Wetland,Water,Wetland,NULL,Water,Bareland
11583,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
11584,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
11585,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
11586,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Wetland
11587,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
11588,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
11589,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11590,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
11591,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
11592,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
11593,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Water
11594,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
11595,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
11596,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Cropland
11597,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
11598,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Bareland
11599,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
11600,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
11601,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
11602,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
11603,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
11604,Water,Water,Wetland,Water,Wetland,Grassland,Shrubland,Wetland
11605,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11606,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
11607,Water,Water,Wetland,Water,Wetland,Grassland,Built-up,Grassland
11608,Water,Water,Wetland,Water,Wetland,Grassland,Built-up,Cropland
11609,Water,Water,Wetland,Water,Wetland,Grassland,Built-up,Wetland
11610,Water,Water,Wetland,Water,Wetland,Grassland,Built-up,Water
11611,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
11612,Water,Water,Wetland,Water,Wetland,Grassland,Water,Cropland
11613,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
11614,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
11615,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
11616,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
11617,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
11618,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
11619,Water,Water,Wetland,Water,Wetland,Bareland,Water,Cropland
11620,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
11621,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
11622,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
11623,Water,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
11624,Water,Water,Wetland,Water,Wetland,Built-up,Water,Bareland
11625,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
11626,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
11627,Water,Water,Wetland,Water,Wetland,Water,NULL,Wetland
11628,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
11629,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
11630,Water,Water,Wetland,Water,Wetland,Water,Shrubland,NULL
11631,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
11632,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
11633,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
11634,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
11635,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
11636,Water,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
11637,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
11638,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
11639,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
11640,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
11641,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
11642,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
11643,Water,Water,Wetland,Water,Wetland,Water,Water,Water
11644,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
11645,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Grassland
11646,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Wetland
11647,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
11648,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
11649,Water,Water,Wetland,Water,Wetland,Forest,Water,Cropland
11650,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
11651,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
11652,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11653,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
11654,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
11655,Water,Water,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11656,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
11657,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
11658,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
11659,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11660,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11661,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11662,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
11663,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
11664,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
11665,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11666,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
11667,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Cropland
11668,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11669,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11670,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
11671,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
11672,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
11673,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
11674,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
11675,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
11676,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
11677,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Wetland
11678,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
11679,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11680,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11681,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11682,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
11683,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11684,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11685,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11686,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11687,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
11688,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
11689,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11690,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Grassland
11691,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
11692,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11693,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
11694,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
11695,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
11696,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
11697,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
11698,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
11699,Water,Water,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
11700,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,NULL
11701,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
11702,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
11703,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
11704,Water,Water,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
11705,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11706,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
11707,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
11708,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Wetland
11709,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
11710,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
11711,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Wetland
11712,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
11713,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
11714,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
11715,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Wetland
11716,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
11717,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
11718,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
11719,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
11720,Water,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Water
11721,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
11722,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
11723,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
11724,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
11725,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11726,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
11727,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
11728,Water,Water,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
11729,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
11730,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11731,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11732,Water,Water,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11733,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11734,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11735,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
11736,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
11737,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
11738,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Built-up
11739,Water,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
11740,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
11741,Water,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Forest
11742,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,NULL
11743,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
11744,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
11745,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
11746,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11747,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11748,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
11749,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Wetland
11750,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Wetland
11751,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Built-up,Wetland
11752,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
11753,Water,Water,Built-up,Water,Non_Wetland,Shrubland,NULL,Built-up
11754,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11755,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11756,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Bareland
11757,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Wetland
11758,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
11759,Water,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Water
11760,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Grassland
11761,Water,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
11762,Water,Water,Built-up,Water,Non_Wetland,Water,Built-up,Wetland
11763,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
11764,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Wetland
11765,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
11766,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
11767,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
11768,Water,Water,Water,NULL,Water,NULL,NULL,Water
11769,Water,Water,Water,NULL,Water,NULL,NULL,Forest
11770,Water,Water,Water,NULL,Water,NULL,Shrubland,NULL
11771,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
11772,Water,Water,Water,NULL,Water,NULL,Water,NULL
11773,Water,Water,Water,NULL,Water,NULL,Water,Grassland
11774,Water,Water,Water,NULL,Water,NULL,Water,Bareland
11775,Water,Water,Water,NULL,Water,NULL,Water,Water
11776,Water,Water,Water,NULL,Water,NULL,Water,Forest
11777,Water,Water,Water,NULL,Water,NULL,Forest,Grassland
11778,Water,Water,Water,NULL,Water,Shrubland,NULL,Water
11779,Water,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
11780,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
11781,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
11782,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
11783,Water,Water,Water,NULL,Water,Shrubland,Water,NULL
11784,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
11785,Water,Water,Water,NULL,Water,Shrubland,Water,Water
11786,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
11787,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
11788,Water,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
11789,Water,Water,Water,NULL,Water,Grassland,Water,NULL
11790,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
11791,Water,Water,Water,NULL,Water,Grassland,Water,Cropland
11792,Water,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
11793,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
11794,Water,Water,Water,NULL,Water,Bareland,Water,Wetland
11795,Water,Water,Water,NULL,Water,Bareland,Water,Water
11796,Water,Water,Water,NULL,Water,Water,NULL,Grassland
11797,Water,Water,Water,NULL,Water,Water,NULL,Bareland
11798,Water,Water,Water,NULL,Water,Water,NULL,Water
11799,Water,Water,Water,NULL,Water,Water,Shrubland,Water
11800,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
11801,Water,Water,Water,NULL,Water,Water,Bareland,Water
11802,Water,Water,Water,NULL,Water,Water,Water,NULL
11803,Water,Water,Water,NULL,Water,Water,Water,Grassland
11804,Water,Water,Water,NULL,Water,Water,Water,Wetland
11805,Water,Water,Water,NULL,Water,Water,Water,Bareland
11806,Water,Water,Water,NULL,Water,Water,Water,Water
11807,Water,Water,Water,NULL,Water,Water,Water,Forest
11808,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
11809,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
11810,Water,Water,Water,NULL,Water,Forest,Water,Grassland
11811,Water,Water,Water,NULL,Water,Forest,Water,Forest
11812,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
11813,Water,Water,Water,Non_Water,Water,NULL,Shrubland,Water
11814,Water,Water,Water,Non_Water,Water,NULL,Water,Grassland
11815,Water,Water,Water,Non_Water,Water,NULL,Water,Water
11816,Water,Water,Water,Non_Water,Water,Shrubland,NULL,Grassland
11817,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
11818,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
11819,Water,Water,Water,Non_Water,Water,Shrubland,Water,NULL
11820,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
11821,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
11822,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
11823,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
11824,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Water
11825,Water,Water,Water,Non_Water,Water,Grassland,NULL,Grassland
11826,Water,Water,Water,Non_Water,Water,Grassland,Shrubland,Grassland
11827,Water,Water,Water,Non_Water,Water,Grassland,Grassland,NULL
11828,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Grassland
11829,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Water
11830,Water,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
11831,Water,Water,Water,Non_Water,Water,Grassland,Water,Grassland
11832,Water,Water,Water,Non_Water,Water,Grassland,Water,Cropland
11833,Water,Water,Water,Non_Water,Water,Grassland,Water,Wetland
11834,Water,Water,Water,Non_Water,Water,Bareland,NULL,Wetland
11835,Water,Water,Water,Non_Water,Water,Bareland,Water,Wetland
11836,Water,Water,Water,Non_Water,Water,Water,NULL,Water
11837,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
11838,Water,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
11839,Water,Water,Water,Non_Water,Water,Water,Shrubland,Wetland
11840,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
11841,Water,Water,Water,Non_Water,Water,Water,Shrubland,Forest
11842,Water,Water,Water,Non_Water,Water,Water,Water,NULL
11843,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
11844,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
11845,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
11846,Water,Water,Water,Non_Water,Water,Water,Water,Water
11847,Water,Water,Water,Non_Water,Water,Water,Water,Forest
11848,Water,Water,Water,Non_Water,Water,Water,Forest,Water
11849,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Wetland
11850,Water,Water,Water,Non_Water,Water,Forest,Water,Water
11851,Water,Water,Water,Water,Water,NULL,NULL,Bareland
11852,Water,Water,Water,Water,Water,NULL,NULL,Water
11853,Water,Water,Water,Water,Water,NULL,Shrubland,NULL
11854,Water,Water,Water,Water,Water,NULL,Shrubland,Grassland
11855,Water,Water,Water,Water,Water,NULL,Shrubland,Wetland
11856,Water,Water,Water,Water,Water,NULL,Shrubland,Water
11857,Water,Water,Water,Water,Water,NULL,Water,NULL
11858,Water,Water,Water,Water,Water,NULL,Water,Grassland
11859,Water,Water,Water,Water,Water,NULL,Water,Wetland
11860,Water,Water,Water,Water,Water,NULL,Water,Bareland
11861,Water,Water,Water,Water,Water,NULL,Water,Water
11862,Water,Water,Water,Water,Water,NULL,Water,Forest
11863,Water,Water,Water,Water,Water,Shrubland,NULL,Water
11864,Water,Water,Water,Water,Water,Shrubland,Shrubland,NULL
11865,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
11866,Water,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
11867,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
11868,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
11869,Water,Water,Water,Water,Water,Shrubland,Water,NULL
11870,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
11871,Water,Water,Water,Water,Water,Shrubland,Water,Wetland
11872,Water,Water,Water,Water,Water,Shrubland,Water,Water
11873,Water,Water,Water,Water,Water,Shrubland,Water,Forest
11874,Water,Water,Water,Water,Water,Grassland,NULL,Grassland
11875,Water,Water,Water,Water,Water,Grassland,NULL,Wetland
11876,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
11877,Water,Water,Water,Water,Water,Grassland,Water,NULL
11878,Water,Water,Water,Water,Water,Grassland,Water,Grassland
11879,Water,Water,Water,Water,Water,Grassland,Water,Cropland
11880,Water,Water,Water,Water,Water,Grassland,Water,Wetland
11881,Water,Water,Water,Water,Water,Grassland,Water,Water
11882,Water,Water,Water,Water,Water,Bareland,Water,Grassland
11883,Water,Water,Water,Water,Water,Bareland,Water,Wetland
11884,Water,Water,Water,Water,Water,Bareland,Water,Water
11885,Water,Water,Water,Water,Water,Built-up,Water,Water
11886,Water,Water,Water,Water,Water,Water,NULL,Grassland
11887,Water,Water,Water,Water,Water,Water,NULL,Water
11888,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
11889,Water,Water,Water,Water,Water,Water,Shrubland,Water
11890,Water,Water,Water,Water,Water,Water,Shrubland,Forest
11891,Water,Water,Water,Water,Water,Water,Bareland,Bareland
11892,Water,Water,Water,Water,Water,Water,Water,NULL
11893,Water,Water,Water,Water,Water,Water,Water,Grassland
11894,Water,Water,Water,Water,Water,Water,Water,Wetland
11895,Water,Water,Water,Water,Water,Water,Water,Bareland
11896,Water,Water,Water,Water,Water,Water,Water,Water
11897,Water,Water,Water,Water,Water,Water,Water,Forest
11898,Water,Water,Water,Water,Water,Forest,Shrubland,Water
11899,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
11900,Water,Water,Water,Water,Water,Forest,Water,Grassland
11901,Water,Water,Water,Water,Water,Forest,Water,Water
11902,Water,Water,Water,Water,Water,Forest,Water,Forest
11903,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11904,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11905,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11906,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11907,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
11908,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
