Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVV_M_R
8943,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
8944,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8945,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8946,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
8947,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8948,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8949,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
8950,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
8951,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8952,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8953,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8954,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
8955,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8956,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8957,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
8958,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8959,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
8960,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8961,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8962,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Wetland
8963,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Wetland
8964,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
8965,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Wetland
8966,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
8967,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
8968,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
8969,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
8970,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
8971,Forest,Water,Wetland,NULL,Wetland,Grassland,Shrubland,Water
8972,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
8973,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
8974,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8975,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8976,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8977,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
8978,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8979,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8980,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8981,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
8982,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
8983,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
8984,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
8985,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
8986,Forest,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
8987,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8988,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
8989,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8990,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8991,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8992,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8993,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8994,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8995,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8996,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8997,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
8998,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8999,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
9000,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
9001,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
9002,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
9003,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
9004,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
9005,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
9006,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
9007,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
9008,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
9009,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
9010,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
9011,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
9012,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
9013,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
9014,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
9015,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
9016,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
9017,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9018,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Wetland
9019,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
9020,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
9021,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
9022,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Wetland
9023,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
9024,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
9025,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Wetland
9026,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
9027,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
9028,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
9029,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
9030,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
9031,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
9032,Forest,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
9033,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
9034,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
9035,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
9036,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
9037,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
9038,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9039,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
9040,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
9041,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
9042,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
9043,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
9044,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
9045,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Water
9046,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
9047,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
9048,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
9049,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
9050,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9051,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9052,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9053,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9054,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
9055,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9056,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9057,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
9058,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9059,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Wetland
9060,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
9061,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
9062,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
9063,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
9064,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
9065,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9066,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
9067,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
9068,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
9069,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9070,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
9071,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
9072,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
9073,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
9074,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Wetland
9075,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Water
9076,Forest,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
9077,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9078,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
9079,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
9080,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
9081,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9082,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
9083,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
9084,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
9085,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Wetland
9086,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
9087,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
9088,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
9089,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
9090,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
9091,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Wetland
9092,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Water
9093,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
9094,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Wetland
9095,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
9096,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
9097,Forest,Water,Wetland,Water,Wetland,Wetland,Shrubland,Water
9098,Forest,Water,Wetland,Water,Wetland,Wetland,Shrubland,Forest
9099,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
9100,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Bareland
9101,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
9102,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
9103,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9104,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
9105,Forest,Water,Wetland,Water,Wetland,Wetland,Built-up,Water
9106,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
9107,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
9108,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
9109,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
9110,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
9111,Forest,Water,Wetland,Water,Wetland,Water,NULL,Wetland
9112,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
9113,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
9114,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
9115,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Built-up
9116,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
9117,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
9118,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
9119,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
9120,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
9121,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
9122,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
9123,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
9124,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
9125,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
9126,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
9127,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
9128,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Wetland
9129,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
9130,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
9131,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
9132,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
9133,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
9134,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
9135,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
9136,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
9137,Forest,Water,Water,NULL,Water,Grassland,Grassland,Forest
9138,Forest,Water,Water,NULL,Water,Grassland,Water,Wetland
9139,Forest,Water,Water,NULL,Water,Grassland,Water,Water
9140,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
9141,Forest,Water,Water,NULL,Water,Grassland,Forest,Wetland
9142,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
9143,Forest,Water,Water,NULL,Water,Wetland,NULL,Water
9144,Forest,Water,Water,NULL,Water,Wetland,Grassland,Wetland
9145,Forest,Water,Water,NULL,Water,Wetland,Grassland,Water
9146,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
9147,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
9148,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
9149,Forest,Water,Water,NULL,Water,Wetland,Water,Water
9150,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
9151,Forest,Water,Water,NULL,Water,Wetland,Forest,Wetland
9152,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
9153,Forest,Water,Water,NULL,Water,Water,Grassland,Wetland
9154,Forest,Water,Water,NULL,Water,Water,Grassland,Water
9155,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
9156,Forest,Water,Water,NULL,Water,Water,Water,Wetland
9157,Forest,Water,Water,NULL,Water,Water,Water,Water
9158,Forest,Water,Water,NULL,Water,Water,Water,Forest
9159,Forest,Water,Water,NULL,Water,Water,Forest,Forest
9160,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
9161,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
9162,Forest,Water,Water,NULL,Water,Forest,Water,Wetland
9163,Forest,Water,Water,NULL,Water,Forest,Water,Forest
9164,Forest,Water,Water,NULL,Water,Forest,Forest,Wetland
9165,Forest,Water,Water,NULL,Water,Forest,Forest,Water
9166,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
9167,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
9168,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
9169,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Wetland
9170,Forest,Water,Water,Non_Water,Water,Grassland,Grassland,Forest
9171,Forest,Water,Water,Non_Water,Water,Grassland,Water,Wetland
9172,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
9173,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Wetland
9174,Forest,Water,Water,Non_Water,Water,Wetland,NULL,Forest
9175,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Wetland
9176,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Water
9177,Forest,Water,Water,Non_Water,Water,Wetland,Grassland,Forest
9178,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
9179,Forest,Water,Water,Non_Water,Water,Wetland,Water,Wetland
9180,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
9181,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
9182,Forest,Water,Water,Non_Water,Water,Wetland,Forest,Water
9183,Forest,Water,Water,Non_Water,Water,Water,Grassland,Wetland
9184,Forest,Water,Water,Non_Water,Water,Water,Grassland,Water
9185,Forest,Water,Water,Non_Water,Water,Water,Grassland,Forest
9186,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
9187,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
9188,Forest,Water,Water,Non_Water,Water,Water,Water,Water
9189,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
9190,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
9191,Forest,Water,Water,Water,Water,NULL,NULL,Wetland
9192,Forest,Water,Water,Water,Water,NULL,NULL,Water
9193,Forest,Water,Water,Water,Water,Grassland,Grassland,Wetland
9194,Forest,Water,Water,Water,Water,Grassland,Grassland,Water
9195,Forest,Water,Water,Water,Water,Grassland,Water,Wetland
9196,Forest,Water,Water,Water,Water,Grassland,Water,Water
9197,Forest,Water,Water,Water,Water,Grassland,Water,Forest
9198,Forest,Water,Water,Water,Water,Wetland,NULL,Wetland
9199,Forest,Water,Water,Water,Water,Wetland,NULL,Water
9200,Forest,Water,Water,Water,Water,Wetland,Shrubland,Wetland
9201,Forest,Water,Water,Water,Water,Wetland,Grassland,Wetland
9202,Forest,Water,Water,Water,Water,Wetland,Grassland,Water
9203,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
9204,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
9205,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
9206,Forest,Water,Water,Water,Water,Wetland,Water,Water
9207,Forest,Water,Water,Water,Water,Wetland,Water,Forest
9208,Forest,Water,Water,Water,Water,Water,NULL,Wetland
9209,Forest,Water,Water,Water,Water,Water,NULL,Water
9210,Forest,Water,Water,Water,Water,Water,Grassland,Wetland
9211,Forest,Water,Water,Water,Water,Water,Grassland,Water
9212,Forest,Water,Water,Water,Water,Water,Grassland,Forest
9213,Forest,Water,Water,Water,Water,Water,Wetland,Wetland
9214,Forest,Water,Water,Water,Water,Water,Wetland,Water
9215,Forest,Water,Water,Water,Water,Water,Water,Wetland
9216,Forest,Water,Water,Water,Water,Water,Water,Water
9217,Forest,Water,Water,Water,Water,Water,Water,Forest
9218,Forest,Water,Water,Water,Water,Water,Forest,Water
9219,Forest,Water,Water,Water,Water,Forest,Water,Wetland
9220,Forest,Water,Water,Water,Water,Forest,Water,Water
9221,Forest,Water,Water,Water,Water,Forest,Water,Forest
9222,Forest,Water,Water,Water,Water,Forest,Forest,Wetland
9223,Forest,Water,Water,Water,Water,Forest,Forest,Water
9224,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9225,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9226,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
9227,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
9228,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9229,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
9230,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
9231,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
9232,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
9233,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
9234,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
9235,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
9236,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9237,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
9238,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9239,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
9240,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9241,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
9242,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
9243,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
9244,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
9245,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9246,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9247,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9248,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9249,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
9250,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9251,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9252,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
9253,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
9254,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
9255,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
9256,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
9257,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
9258,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Wetland
9259,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
9260,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
9261,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
9262,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9263,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
9264,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
9265,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
9266,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Wetland
9267,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
9268,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
9269,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
9270,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
9271,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9272,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
9273,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
9274,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
9275,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
9276,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9277,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
9278,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
9279,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
9280,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Wetland
9281,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
9282,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
9283,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
9284,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
9285,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
9286,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
9287,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
9288,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
9289,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
9290,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
9291,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9292,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
9293,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
9294,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
9295,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
9296,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
9297,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
9298,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
9299,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
9300,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
9301,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
9302,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
9303,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
9304,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9305,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Water
9306,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
9307,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
9308,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9309,Forest,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
9310,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Wetland
9311,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
9312,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
9313,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
9314,Forest,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
