Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MET_M_R
3008,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3009,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3010,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3011,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
3012,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
3013,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3014,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3015,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3016,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3017,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
3018,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3019,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
3020,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
3021,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3022,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Forest
3023,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,Grassland
3024,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
3025,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Built-up
3026,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3027,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3028,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
3029,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
3030,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3031,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Built-up
3032,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
3033,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
3034,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
3035,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3036,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
3037,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3038,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3039,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3040,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3041,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3042,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
3043,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3044,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3045,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
3046,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
3047,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
3048,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Built-up
3049,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Water
3050,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Forest
3051,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
3052,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Bareland
3053,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
3054,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Built-up
3055,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Water
3056,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Forest
3057,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
3058,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3059,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3060,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3061,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3062,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3063,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3064,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3065,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
3066,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3067,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
3068,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3069,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3070,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3071,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3072,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3073,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3074,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3075,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3076,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3077,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3078,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3079,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3080,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3081,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3082,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3083,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
3084,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3085,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3086,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3087,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3088,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3089,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3090,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3091,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3092,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3093,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3094,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
3095,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3096,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3097,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3098,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3099,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3100,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3101,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
3102,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
3103,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
3104,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3105,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3106,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
3107,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
3108,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
3109,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
3110,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
3111,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3112,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3113,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3114,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3115,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3116,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3117,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3118,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
3119,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
3120,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
3121,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3122,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3123,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
3124,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3125,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
3126,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Built-up
3127,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3128,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Water
3129,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3130,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3131,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3132,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3133,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3134,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3135,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
3136,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
3137,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
3138,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
3139,Bareland,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
3140,Bareland,Built-up,Water,Non_Water,Water,Bareland,Bareland,Bareland
3141,Bareland,Built-up,Water,Non_Water,Water,Bareland,Bareland,Water
3142,Bareland,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
3143,Bareland,Built-up,Water,Water,Water,Bareland,Bareland,Water
3144,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3145,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3146,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3147,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
3148,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3149,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3150,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3151,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3152,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3153,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3154,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3155,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3156,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3157,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3158,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3159,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3160,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3161,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3162,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3163,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3164,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3165,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3166,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3167,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3168,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3169,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3170,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3171,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3172,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3173,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3174,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3175,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3176,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3177,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3178,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
3179,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3180,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3181,Bareland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
3182,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
3183,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
3184,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3185,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3186,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
3187,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3188,Bareland,Water,Water,NULL,Water,Bareland,Bareland,Bareland
3189,Bareland,Water,Water,Non_Water,Water,Bareland,Bareland,Water
3190,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Grassland
3191,Bareland,Water,Water,Water,Water,Bareland,Bareland,Bareland
3192,Bareland,Water,Water,Water,Water,Bareland,Bareland,Water
3193,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3194,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3195,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3196,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
3197,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3198,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3199,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3200,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3201,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3202,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
3203,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
3204,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3205,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3206,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
3207,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3208,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3209,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3210,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3211,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3212,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3213,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3214,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3215,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
3216,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3217,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3218,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3219,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
3220,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3221,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3222,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3223,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3224,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3225,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
3226,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3227,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
3228,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3229,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
3230,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
3231,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3232,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3233,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3234,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3235,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3236,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3237,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
3238,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
3239,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
3240,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3241,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3242,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
3243,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
3244,Bareland,Forest,Water,NULL,Water,Bareland,Wetland,Bareland
3245,Bareland,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
3246,Bareland,Forest,Water,Water,Water,Bareland,Bareland,Forest
3247,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3248,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3249,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3250,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3251,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3252,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3253,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3254,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3255,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3256,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3257,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3258,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3259,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3260,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3261,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3262,Water,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3263,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3264,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3265,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3266,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3267,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3268,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3269,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3270,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3271,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3272,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
3273,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3274,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3275,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
3276,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3277,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3278,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3279,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3280,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
3281,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3282,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
3283,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3284,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3285,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3286,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
3287,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
3288,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
3289,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3290,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
3291,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
3292,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
3293,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3294,Water,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
3295,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3296,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3297,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3298,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3299,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3300,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3301,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3302,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3303,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3304,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3305,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
3306,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3307,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
3308,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3309,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3310,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3311,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3312,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3313,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3314,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3315,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3316,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3317,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3318,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3319,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3320,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3321,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
3322,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3323,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3324,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3325,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3326,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
3327,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3328,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3329,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
3330,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3331,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
