Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXS_M_R
14977,Water,NULL,Water,NULL,Water,NULL,Grassland,Water
14978,Water,NULL,Water,NULL,Water,NULL,Water,Water
14979,Water,NULL,Water,NULL,Water,Shrubland,NULL,Water
14980,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
14981,Water,NULL,Water,NULL,Water,Shrubland,Water,Grassland
14982,Water,NULL,Water,NULL,Water,Shrubland,Water,Water
14983,Water,NULL,Water,NULL,Water,Shrubland,Water,Forest
14984,Water,NULL,Water,NULL,Water,Bareland,Water,Water
14985,Water,NULL,Water,NULL,Water,Water,NULL,Water
14986,Water,NULL,Water,NULL,Water,Water,Shrubland,Water
14987,Water,NULL,Water,NULL,Water,Water,Water,Grassland
14988,Water,NULL,Water,NULL,Water,Water,Water,Water
14989,Water,NULL,Water,NULL,Water,Forest,Water,Forest
14990,Water,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
14991,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,NULL
14992,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Water
14993,Water,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Forest
14994,Water,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
14995,Water,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
14996,Water,NULL,Water,Non_Water,Water,Shrubland,Water,Water
14997,Water,NULL,Water,Non_Water,Water,Water,Shrubland,NULL
14998,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Forest
14999,Water,NULL,Water,Non_Water,Water,Water,Water,Bareland
15000,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
15001,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
15002,Water,NULL,Water,Water,Water,NULL,NULL,Water
15003,Water,NULL,Water,Water,Water,NULL,Shrubland,Grassland
15004,Water,NULL,Water,Water,Water,NULL,Shrubland,Water
15005,Water,NULL,Water,Water,Water,NULL,Grassland,Grassland
15006,Water,NULL,Water,Water,Water,NULL,Grassland,Water
15007,Water,NULL,Water,Water,Water,NULL,Water,Water
15008,Water,NULL,Water,Water,Water,Shrubland,NULL,Grassland
15009,Water,NULL,Water,Water,Water,Shrubland,NULL,Water
15010,Water,NULL,Water,Water,Water,Shrubland,Shrubland,NULL
15011,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
15012,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
15013,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Water
15014,Water,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
15015,Water,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
15016,Water,NULL,Water,Water,Water,Shrubland,Grassland,Bareland
15017,Water,NULL,Water,Water,Water,Shrubland,Grassland,Water
15018,Water,NULL,Water,Water,Water,Shrubland,Water,Grassland
15019,Water,NULL,Water,Water,Water,Shrubland,Water,Wetland
15020,Water,NULL,Water,Water,Water,Shrubland,Water,Water
15021,Water,NULL,Water,Water,Water,Shrubland,Water,Forest
15022,Water,NULL,Water,Water,Water,Grassland,Grassland,Water
15023,Water,NULL,Water,Water,Water,Bareland,Water,Water
15024,Water,NULL,Water,Water,Water,Built-up,Water,Bareland
15025,Water,NULL,Water,Water,Water,Water,NULL,Water
15026,Water,NULL,Water,Water,Water,Water,Shrubland,Grassland
15027,Water,NULL,Water,Water,Water,Water,Shrubland,Bareland
15028,Water,NULL,Water,Water,Water,Water,Shrubland,Water
15029,Water,NULL,Water,Water,Water,Water,Grassland,Water
15030,Water,NULL,Water,Water,Water,Water,Built-up,Water
15031,Water,NULL,Water,Water,Water,Water,Water,Grassland
15032,Water,NULL,Water,Water,Water,Water,Water,Wetland
15033,Water,NULL,Water,Water,Water,Water,Water,Bareland
15034,Water,NULL,Water,Water,Water,Water,Water,Water
15035,Water,NULL,Water,Water,Water,Water,Water,Forest
15036,Water,NULL,Water,Water,Water,Forest,NULL,Water
15037,Water,NULL,Water,Water,Water,Forest,Water,Water
15038,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
15039,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15040,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
15041,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
15042,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15043,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
15044,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
15045,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
15046,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
15047,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
15048,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
15049,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
15050,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
15051,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15052,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
15053,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15054,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
15055,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15056,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
15057,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
15058,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
15059,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15060,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15061,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15062,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
15063,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15064,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
15065,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
15066,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15067,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
15068,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15069,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15070,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
15071,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
15072,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
15073,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
15074,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
15075,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
15076,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
15077,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15078,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
15079,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
15080,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
15081,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15082,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Water
15083,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
15084,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15085,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
15086,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
15087,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
15088,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15089,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
15090,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
15091,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
15092,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
15093,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
15094,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
15095,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
15096,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
15097,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
15098,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
15099,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
15100,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
15101,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
15102,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Water
15103,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15104,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
15105,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
15106,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
15107,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15108,Water,NULL,Forest,NULL,Non_Wetland,Forest,Water,Water
15109,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15110,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
15111,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
15112,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
15113,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15114,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Water
15115,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15116,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15117,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
15118,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
15119,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15120,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
15121,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
15122,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Water
15123,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15124,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15125,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15126,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
15127,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15128,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15129,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15130,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15131,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Water
15132,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
15133,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15134,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
15135,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15136,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
15137,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
15138,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15139,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
15140,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15141,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
15142,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
15143,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Cropland
15144,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
15145,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15146,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
15147,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
15148,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,NULL
15149,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
15150,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
15151,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,NULL
15152,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
15153,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Water
15154,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
15155,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,NULL
15156,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
15157,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
15158,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
15159,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
15160,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
15161,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Bareland
15162,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Water
15163,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
15164,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
15165,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
15166,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
15167,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,NULL
15168,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
15169,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Wetland
15170,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Water
15171,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,NULL
15172,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15173,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
15174,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
15175,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
15176,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
15177,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Water
15178,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,NULL
15179,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
15180,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Bareland
15181,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Water
15182,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Forest
15183,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
15184,Water,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,NULL
15185,Water,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
15186,Water,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Water
15187,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
15188,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Water
15189,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
15190,Water,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
15191,Water,NULL,Forest,Water,Non_Wetland,Bareland,Shrubland,Grassland
15192,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
15193,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,NULL
15194,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
15195,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
15196,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Forest
15197,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
15198,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Water
15199,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
15200,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
15201,Water,NULL,Forest,Water,Non_Wetland,Forest,Water,Water
15202,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15203,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15204,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
15205,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
15206,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
15207,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
15208,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
15209,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
15210,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15211,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15212,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15213,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
15214,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15215,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
15216,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
15217,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15218,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15219,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
15220,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
15221,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
15222,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
15223,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
15224,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15225,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
15226,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15227,Water,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15228,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15229,Water,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,NULL
15230,Water,Cropland,NULL,Water,Non_Wetland,NULL,Grassland,Water
15231,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
15232,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,NULL,Water
15233,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15234,Water,Cropland,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
15235,Water,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
15236,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
15237,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Water
15238,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Water
15239,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15240,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15241,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15242,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
15243,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
15244,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
15245,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
15246,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
15247,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
15248,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
15249,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15250,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
15251,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15252,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15253,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
15254,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15255,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15256,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
15257,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15258,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
15259,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
15260,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
15261,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15262,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
15263,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15264,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
15265,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
15266,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
15267,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
15268,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
15269,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
15270,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
15271,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
15272,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
15273,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15274,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15275,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15276,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15277,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15278,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
15279,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
15280,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
15281,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
15282,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
15283,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
15284,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
15285,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15286,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
15287,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Water
15288,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
15289,Water,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
15290,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
15291,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
15292,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
15293,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
15294,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
15295,Water,Cropland,Shrubland,Water,Non_Wetland,Water,Water,Water
15296,Water,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15297,Water,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Water
15298,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
15299,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Water
15300,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15301,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
15302,Water,Cropland,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15303,Water,Cropland,Grassland,Water,Non_Wetland,Water,Water,Water
15304,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15305,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15306,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
15307,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15308,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
15309,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
15310,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15311,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15312,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
15313,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15314,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15315,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15316,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15317,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15318,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
15319,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
15320,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
15321,Water,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Built-up
15322,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
15323,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
