Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
6810,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6811,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6812,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6813,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6814,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6815,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6816,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6817,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6818,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6819,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6820,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
6821,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
6822,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6823,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6824,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6825,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
6826,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6827,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6828,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6829,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
6830,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6831,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6832,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6833,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6834,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6835,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6836,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6837,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6838,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6839,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6840,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6841,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6842,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6843,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6844,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6845,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
6846,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6847,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
6848,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
6849,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6850,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6851,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6852,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6853,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6854,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6855,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
6856,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
6857,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
6858,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6859,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6860,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6861,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
6862,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
6863,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Built-up
6864,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
6865,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6866,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
6867,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6868,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
6869,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Bareland
6870,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6871,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
6872,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
6873,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
6874,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
6875,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
6876,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
6877,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6878,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
6879,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
6880,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Forest
6881,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6882,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6883,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6884,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6885,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
6886,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
6887,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
6888,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
6889,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6890,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6891,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6892,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6893,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6894,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6895,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
6896,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6897,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
6898,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6899,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6900,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6901,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6902,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6903,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6904,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6905,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
6906,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6907,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
6908,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
6909,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
6910,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Water,Bareland
6911,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
6912,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
6913,Bareland,NULL,Water,NULL,Water,NULL,Water,Grassland
6914,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
6915,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Water
6916,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Water
6917,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
6918,Bareland,NULL,Water,NULL,Water,Bareland,Water,Built-up
6919,Bareland,NULL,Water,NULL,Water,Bareland,Water,Forest
6920,Bareland,NULL,Water,Non_Water,Water,NULL,Water,Grassland
6921,Bareland,NULL,Water,Non_Water,Water,Water,Water,Grassland
6922,Bareland,NULL,Water,Water,Water,NULL,Water,Grassland
6923,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
6924,Bareland,NULL,Water,Water,Water,Bareland,Water,Built-up
6925,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
6926,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6927,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6928,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
6929,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6930,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6931,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
6932,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
6933,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
6934,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
6935,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6936,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
6937,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6938,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6939,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6940,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6941,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
6942,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6943,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6944,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6945,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6946,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6947,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6948,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
6949,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6950,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
6951,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6952,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6953,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6954,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6955,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6956,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6957,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
6958,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
6959,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6960,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6961,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6962,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6963,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6964,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6965,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6966,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6967,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6968,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6969,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6970,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6971,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6972,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
6973,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
6974,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6975,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
6976,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6977,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6978,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6979,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6980,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6981,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6982,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
6983,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
6984,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6985,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6986,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6987,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
6988,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6989,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6990,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6991,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6992,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6993,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6994,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6995,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6996,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6997,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
6998,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6999,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7000,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
7001,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
7002,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7003,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
7004,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
7005,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
7006,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
7007,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7008,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7009,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7010,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7011,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7012,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7013,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7014,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7015,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7016,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7017,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7018,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7019,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
7020,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
7021,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7022,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7023,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
7024,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
7025,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
7026,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
7027,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
7028,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
7029,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
7030,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
7031,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
7032,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
7033,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7034,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
7035,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Forest
7036,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
7037,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7038,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
7039,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
7040,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Bareland
7041,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7042,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
7043,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
7044,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Bareland
7045,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
7046,Bareland,Cropland,Wetland,Water,Wetland,NULL,Water,Bareland
7047,Bareland,Cropland,Wetland,Water,Wetland,Water,NULL,Bareland
7048,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Bareland
7049,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
7050,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Forest
7051,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
7052,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
7053,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
7054,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
7055,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
7056,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
7057,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
7058,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
7059,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Water
7060,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
7061,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
7062,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
7063,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
7064,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
7065,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
7066,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
7067,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Water
7068,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
7069,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
7070,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7071,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
7072,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7073,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7074,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7075,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
7076,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7077,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7078,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7079,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
7080,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7081,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7082,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
7083,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
7084,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
7085,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
7086,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
7087,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
7088,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7089,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
7090,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
7091,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
7092,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
7093,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7094,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7095,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7096,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7097,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7098,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
7099,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
7100,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
7101,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,Water,Bareland
7102,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7103,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Grassland
7104,Bareland,Cropland,Water,NULL,Water,NULL,Water,Bareland
7105,Bareland,Cropland,Water,NULL,Water,NULL,Water,Water
7106,Bareland,Cropland,Water,NULL,Water,NULL,Water,Forest
7107,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
7108,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Bareland
7109,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Water
7110,Bareland,Cropland,Water,Water,Water,NULL,Bareland,Water
7111,Bareland,Cropland,Water,Water,Water,NULL,Water,Bareland
7112,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7113,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7114,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
7115,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Bareland
7116,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7117,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
7118,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
7119,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7120,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7121,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
7122,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
7123,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
7124,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7125,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7126,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7127,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
7128,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Water
7129,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,Water,Forest
7130,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7131,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7132,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
