Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZQ_M_R
703,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
704,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
705,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
706,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
707,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
708,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
709,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
710,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
711,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
712,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
713,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
714,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
715,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
716,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
717,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
718,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
719,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
720,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
721,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
722,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
723,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
724,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
725,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
726,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
727,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
728,Water,NULL,Water,Water,Water,Water,Water,Wetland
729,Water,NULL,Water,Water,Water,Water,Water,Water
730,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
731,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
732,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
733,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
734,Water,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
735,Water,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
736,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
737,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
738,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
739,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
740,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
741,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Water
742,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
743,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
744,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
745,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
746,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
747,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
748,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
749,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
750,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
751,Water,Wetland,Wetland,Water,Wetland,NULL,Wetland,Water
752,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
753,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
754,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
755,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
756,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
757,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
758,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
759,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
760,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
761,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
762,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
763,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Water
764,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
765,Water,Wetland,Water,NULL,Water,Water,Water,Water
766,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
767,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
768,Water,Wetland,Water,Water,Water,NULL,Water,Wetland
769,Water,Wetland,Water,Water,Water,NULL,Water,Forest
770,Water,Wetland,Water,Water,Water,Wetland,Water,Water
771,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
772,Water,Wetland,Water,Water,Water,Water,Water,Grassland
773,Water,Wetland,Water,Water,Water,Water,Water,Wetland
774,Water,Wetland,Water,Water,Water,Water,Water,Bareland
775,Water,Wetland,Water,Water,Water,Water,Water,Water
776,Water,Wetland,Water,Water,Water,Water,Water,Forest
777,Water,Wetland,Water,Water,Water,Forest,Water,Water
778,Water,Bareland,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
779,Water,Bareland,Wetland,NULL,Wetland,Grassland,Water,Water
780,Water,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Water
781,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
782,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
783,Water,Bareland,Wetland,Water,Wetland,Grassland,Water,Grassland
784,Water,Bareland,Wetland,Water,Wetland,Cropland,NULL,Water
785,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Grassland
786,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
787,Water,Bareland,Wetland,Water,Wetland,Water,NULL,Water
788,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
789,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
790,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
791,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
792,Water,Bareland,Water,Water,Water,Water,Water,Water
793,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
794,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
795,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
796,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
797,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
798,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
799,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
800,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
801,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
802,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
803,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
804,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
805,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
806,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
807,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
808,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
809,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
810,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
811,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
812,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
813,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
814,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
815,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
816,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
817,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
818,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
819,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
820,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Bareland
821,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
822,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
823,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
824,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
825,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
826,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
827,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
828,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
829,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
830,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
831,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
832,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
833,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
834,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
835,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
836,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
837,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
838,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
839,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
840,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
841,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
842,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
843,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
844,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
845,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
846,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
847,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
848,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
849,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
850,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
851,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
852,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
853,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
854,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
855,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
856,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
857,Water,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
858,Water,Water,Grassland,Water,Non_Wetland,Cropland,Water,Forest
859,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
860,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
861,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
862,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
863,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
864,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
865,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
866,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
867,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
868,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
869,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
870,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
871,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
872,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
873,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
874,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
875,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
876,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
877,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
878,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
879,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
880,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
881,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
882,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
883,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
884,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
885,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
886,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
887,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
888,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
889,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
890,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
891,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
892,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
893,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
894,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
895,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
896,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
897,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
898,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
899,Water,Water,Wetland,Non_Water,Wetland,Cropland,Wetland,Water
900,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
901,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
902,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
903,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
904,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
905,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
906,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
907,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
908,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
909,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
910,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
911,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
912,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
913,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
914,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
915,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
916,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
917,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
918,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
919,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
920,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
921,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
922,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
923,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
924,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
925,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
926,Water,Water,Wetland,Water,Wetland,Cropland,Water,Water
927,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
928,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
929,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
930,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
931,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
932,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
933,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
934,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
935,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
936,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
937,Water,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
938,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
939,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
940,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
941,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
942,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
943,Water,Water,Wetland,Water,Wetland,Water,Water,Water
944,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
945,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
946,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
947,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Water
948,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
949,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
950,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
951,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
952,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
953,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
954,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
955,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
956,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
957,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
958,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
959,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
960,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
961,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
962,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
963,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
964,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
965,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
966,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
967,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
968,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
969,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
970,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
971,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
972,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
973,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
974,Water,Water,Water,NULL,Water,NULL,Water,Water
975,Water,Water,Water,NULL,Water,NULL,Water,Forest
976,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
977,Water,Water,Water,NULL,Water,Grassland,Water,Forest
978,Water,Water,Water,NULL,Water,Wetland,Water,Water
979,Water,Water,Water,NULL,Water,Water,Grassland,Water
980,Water,Water,Water,NULL,Water,Water,Wetland,Water
981,Water,Water,Water,NULL,Water,Water,Wetland,Forest
982,Water,Water,Water,NULL,Water,Water,Water,Grassland
983,Water,Water,Water,NULL,Water,Water,Water,Bareland
984,Water,Water,Water,NULL,Water,Water,Water,Water
985,Water,Water,Water,NULL,Water,Water,Water,Forest
986,Water,Water,Water,NULL,Water,Water,Forest,Water
987,Water,Water,Water,NULL,Water,Forest,Water,Forest
988,Water,Water,Water,Non_Water,Water,NULL,Water,Water
989,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
990,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
991,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
992,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
993,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
994,Water,Water,Water,Non_Water,Water,Water,Water,Water
995,Water,Water,Water,Non_Water,Water,Water,Water,Forest
996,Water,Water,Water,Non_Water,Water,Forest,Water,Water
997,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
998,Water,Water,Water,Water,Water,NULL,Wetland,Water
999,Water,Water,Water,Water,Water,NULL,Wetland,Forest
1000,Water,Water,Water,Water,Water,NULL,Water,Grassland
1001,Water,Water,Water,Water,Water,NULL,Water,Water
1002,Water,Water,Water,Water,Water,NULL,Water,Forest
1003,Water,Water,Water,Water,Water,Grassland,Water,Water
1004,Water,Water,Water,Water,Water,Wetland,Water,Grassland
1005,Water,Water,Water,Water,Water,Wetland,Water,Water
1006,Water,Water,Water,Water,Water,Wetland,Water,Forest
1007,Water,Water,Water,Water,Water,Water,NULL,Water
1008,Water,Water,Water,Water,Water,Water,Grassland,Water
1009,Water,Water,Water,Water,Water,Water,Wetland,Grassland
1010,Water,Water,Water,Water,Water,Water,Wetland,Water
1011,Water,Water,Water,Water,Water,Water,Wetland,Forest
1012,Water,Water,Water,Water,Water,Water,Water,Grassland
1013,Water,Water,Water,Water,Water,Water,Water,Wetland
1014,Water,Water,Water,Water,Water,Water,Water,Bareland
1015,Water,Water,Water,Water,Water,Water,Water,Water
1016,Water,Water,Water,Water,Water,Water,Water,Forest
1017,Water,Water,Water,Water,Water,Water,Forest,Water
1018,Water,Water,Water,Water,Water,Forest,Wetland,Forest
1019,Water,Water,Water,Water,Water,Forest,Water,Water
1020,Water,Water,Water,Water,Water,Forest,Water,Forest
1021,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1022,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1023,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1024,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1025,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1026,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1027,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1028,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1029,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1030,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1031,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1032,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1033,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1034,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1035,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1036,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1037,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1038,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1039,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1040,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1041,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1042,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1043,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1044,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1045,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1046,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1047,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1048,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1049,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1050,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1051,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1052,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1053,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1054,Water,Forest,Water,Water,Water,Water,Water,Forest
1055,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1056,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1057,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1058,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1059,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1060,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1061,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1062,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1063,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1064,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1065,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1066,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1067,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1068,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1069,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1070,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1071,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1072,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1073,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1074,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1075,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1076,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1077,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1078,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1079,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1080,Forest,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Forest
1081,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
1082,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1083,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1084,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1085,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1086,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1087,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1088,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1089,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1090,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1091,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1092,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1093,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
