Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVJ_M_R
3419,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
3420,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3421,Water,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3422,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
3423,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3424,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3425,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3426,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3427,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
3428,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
3429,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
3430,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
3431,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
3432,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3433,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3434,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3435,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
3436,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3437,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3438,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3439,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3440,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3441,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3442,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3443,Water,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
3444,Water,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3445,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
3446,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3447,Water,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
3448,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3449,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
3450,Water,NULL,Water,NULL,Water,NULL,Grassland,Forest
3451,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
3452,Water,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
3453,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
3454,Water,NULL,Water,NULL,Water,Grassland,Grassland,Water
3455,Water,NULL,Water,NULL,Water,Grassland,Grassland,Forest
3456,Water,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
3457,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
3458,Water,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
3459,Water,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
3460,Water,NULL,Water,NULL,Water,Wetland,Grassland,Forest
3461,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
3462,Water,NULL,Water,NULL,Water,Wetland,Water,Water
3463,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
3464,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
3465,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
3466,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
3467,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
3468,Water,NULL,Water,NULL,Water,Water,Grassland,Wetland
3469,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
3470,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
3471,Water,NULL,Water,NULL,Water,Water,Wetland,Bareland
3472,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
3473,Water,NULL,Water,NULL,Water,Water,Water,Grassland
3474,Water,NULL,Water,NULL,Water,Water,Water,Water
3475,Water,NULL,Water,NULL,Water,Water,Water,Forest
3476,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
3477,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
3478,Water,NULL,Water,Non_Water,Water,Wetland,Grassland,Water
3479,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
3480,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
3481,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
3482,Water,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
3483,Water,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
3484,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
3485,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
3486,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
3487,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
3488,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
3489,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
3490,Water,NULL,Water,Water,Water,Water,Grassland,Water
3491,Water,NULL,Water,Water,Water,Water,Grassland,Forest
3492,Water,NULL,Water,Water,Water,Water,Water,Grassland
3493,Water,NULL,Water,Water,Water,Water,Water,Bareland
3494,Water,NULL,Water,Water,Water,Water,Water,Water
3495,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3496,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3497,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3498,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3499,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3500,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3501,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3502,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
3503,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3504,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
3505,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3506,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
3507,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3508,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3509,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3510,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3511,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3512,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
3513,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3514,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3515,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
3516,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3517,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
3518,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
3519,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3520,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3521,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
3522,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
3523,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3524,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3525,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3526,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3527,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3528,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3529,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3530,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3531,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
3532,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Forest
3533,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3534,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3535,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3536,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3537,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3538,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3539,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3540,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3541,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3542,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3543,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3544,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3545,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3546,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3547,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3548,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3549,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3550,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3551,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3552,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3553,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3554,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3555,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3556,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3557,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
3558,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
3559,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3560,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3561,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3562,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3563,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3564,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
3565,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Forest
3566,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3567,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3568,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
3569,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
3570,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Water
3571,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
3572,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3573,Water,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
3574,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
3575,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3576,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3577,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3578,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3579,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3580,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
3581,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
3582,Water,Cropland,Water,NULL,Water,Grassland,Water,Grassland
3583,Water,Cropland,Water,NULL,Water,Grassland,Water,Bareland
3584,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Grassland
3585,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
3586,Water,Cropland,Water,NULL,Water,Bareland,Water,Grassland
3587,Water,Cropland,Water,NULL,Water,Water,Grassland,Grassland
3588,Water,Cropland,Water,NULL,Water,Water,Grassland,Forest
3589,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3590,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3591,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3592,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3593,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3594,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3595,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3596,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
3597,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3598,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
3599,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3600,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Grassland
3601,Water,Wetland,Water,Water,Water,Water,Water,Water
3602,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3603,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
3604,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3605,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3606,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3607,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
3608,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3609,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3610,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
3611,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3612,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
3613,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
3614,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3615,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3616,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
3617,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
3618,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3619,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3620,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
3621,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
3622,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3623,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
3624,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
3625,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3626,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3627,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
3628,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3629,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3630,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
3631,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3632,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
3633,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3634,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
3635,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
3636,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3637,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
3638,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
3639,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
3640,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
3641,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
3642,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
3643,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
3644,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
3645,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
3646,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
3647,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
3648,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3649,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3650,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
3651,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3652,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3653,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3654,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3655,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
3656,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
3657,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
3658,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
3659,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
3660,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
3661,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
3662,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3663,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
3664,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
3665,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
3666,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Forest
3667,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3668,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
3669,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
3670,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
3671,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
3672,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
3673,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Water
3674,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
3675,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
3676,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
3677,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3678,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
3679,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
3680,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
3681,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
3682,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
3683,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
3684,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
3685,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
3686,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
3687,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
3688,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
3689,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3690,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3691,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
3692,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3693,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3694,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3695,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3696,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3697,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3698,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3699,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
3700,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
3701,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
3702,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
3703,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3704,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3705,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3706,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3707,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3708,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
3709,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
3710,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3711,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3712,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3713,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
3714,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3715,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
3716,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
3717,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3718,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3719,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
3720,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
3721,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
3722,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
3723,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
3724,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
3725,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
3726,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
3727,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
3728,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
3729,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
3730,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
3731,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
3732,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
3733,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3734,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3735,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3736,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3737,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3738,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
3739,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3740,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
3741,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
3742,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
3743,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
3744,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3745,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
3746,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
3747,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
3748,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
3749,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Bareland
3750,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
3751,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
3752,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
3753,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
3754,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
3755,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3756,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
3757,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
3758,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
3759,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
3760,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
3761,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
3762,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
3763,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
3764,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
3765,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
3766,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3767,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
3768,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Built-up
3769,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
3770,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
3771,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3772,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
