Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXM_M_R
6464,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6465,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6466,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6467,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6468,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
6469,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
6470,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
6471,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
6472,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
6473,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6474,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6475,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6476,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6477,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6478,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6479,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6480,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
6481,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
6482,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6483,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6484,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6485,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6486,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6487,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6488,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
6489,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6490,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
6491,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
6492,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
6493,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
6494,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
6495,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6496,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6497,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
6498,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6499,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6500,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6501,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6502,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
6503,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6504,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
6505,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6506,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
6507,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
6508,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6509,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6510,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6511,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6512,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
6513,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6514,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6515,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
6516,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6517,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6518,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
6519,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
6520,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6521,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
6522,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
6523,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
6524,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
6525,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
6526,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
6527,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6528,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6529,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6530,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
6531,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6532,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
6533,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
6534,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
6535,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6536,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6537,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6538,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6539,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6540,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6541,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6542,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6543,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6544,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6545,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
6546,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6547,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6548,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6549,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6550,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6551,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6552,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6553,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6554,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6555,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6556,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Bareland
6557,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
6558,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6559,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6560,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6561,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
6562,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6563,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6564,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6565,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6566,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6567,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6568,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6569,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6570,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6571,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6572,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6573,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6574,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6575,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
6576,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6577,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6578,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
6579,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
6580,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6581,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
6582,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6583,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6584,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
6585,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6586,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6587,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6588,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6589,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6590,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6591,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6592,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6593,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6594,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6595,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Bareland,Forest
6596,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6597,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6598,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6599,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6600,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6601,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6602,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6603,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6604,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6605,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6606,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
6607,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6608,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6609,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6610,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6611,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6612,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6613,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6614,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6615,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6616,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6617,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6618,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6619,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6620,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6621,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6622,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6623,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6624,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6625,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6626,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6627,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6628,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6629,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6630,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6631,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6632,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6633,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6634,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6635,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6636,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6637,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6638,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6639,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Built-up
6640,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6641,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6642,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6643,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6644,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6645,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6646,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
6647,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6648,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6649,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6650,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6651,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6652,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Forest
6653,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6654,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6655,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
6656,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
6657,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6658,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6659,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6660,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6661,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6662,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6663,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6664,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6665,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6666,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
6667,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6668,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6669,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6670,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6671,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
6672,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
6673,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
6674,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6675,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6676,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6677,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
6678,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
6679,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
6680,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
6681,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Forest,Forest
6682,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6683,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6684,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6685,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6686,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6687,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
6688,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
6689,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
6690,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6691,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6692,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6693,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6694,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
6695,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6696,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6697,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6698,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6699,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6700,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6701,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6702,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
6703,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
6704,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Bareland,Forest
6705,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
6706,Forest,Forest,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
6707,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
6708,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
6709,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
6710,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
6711,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
6712,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6713,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Built-up
6714,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
6715,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
6716,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Grassland
6717,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Water
6718,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
6719,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
6720,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
6721,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
6722,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
6723,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
6724,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6725,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6726,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
6727,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
6728,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
6729,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
6730,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
6731,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
6732,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6733,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
6734,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6735,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6736,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Built-up
6737,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Water
6738,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6739,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6740,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6741,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
6742,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6743,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
6744,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
6745,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6746,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Built-up
6747,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Water
6748,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
6749,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
6750,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
6751,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6752,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6753,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6754,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6755,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
6756,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
6757,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
6758,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6759,Forest,Forest,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
6760,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6761,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Built-up
6762,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Water
6763,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6764,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6765,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Water
6766,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6767,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6768,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6769,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Water
6770,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6771,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
6772,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6773,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Built-up
6774,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Water
6775,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
6776,Forest,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
6777,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Grassland
6778,Forest,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
6779,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
6780,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
6781,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Bareland
6782,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Built-up
6783,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Water
6784,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
6785,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
6786,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
6787,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Built-up
6788,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
6789,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
6790,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Bareland
6791,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Built-up
6792,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Water
6793,Forest,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
