Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LML_M_R
5139,Water,Water,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
5140,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
5141,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
5142,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Water
5143,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5144,Water,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5145,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
5146,Water,Water,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Water
5147,Water,Water,Grassland,Water,Non_Wetland,Shrubland,Water,Grassland
5148,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5149,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
5150,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5151,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
5152,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
5153,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
5154,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
5155,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
5156,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
5157,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
5158,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
5159,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
5160,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
5161,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
5162,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
5163,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
5164,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5165,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
5166,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
5167,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
5168,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
5169,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
5170,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
5171,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
5172,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
5173,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
5174,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5175,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
5176,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
5177,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
5178,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
5179,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
5180,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
5181,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
5182,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
5183,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
5184,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
5185,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
5186,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
5187,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
5188,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
5189,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5190,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5191,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5192,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
5193,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
5194,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5195,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
5196,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
5197,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
5198,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
5199,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
5200,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
5201,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
5202,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
5203,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
5204,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
5205,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
5206,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
5207,Water,Water,Wetland,Water,Wetland,Water,Water,Water
5208,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
5209,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
5210,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
5211,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
5212,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
5213,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
5214,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
5215,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5216,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
5217,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
5218,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5219,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
5220,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
5221,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Water
5222,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Forest
5223,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
5224,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5225,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
5226,Water,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Water
5227,Water,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
5228,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5229,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5230,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
5231,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Water
5232,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
5233,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
5234,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
5235,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
5236,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
5237,Water,Water,Bareland,Water,Non_Wetland,Built-up,Water,Water
5238,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5239,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
5240,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
5241,Water,Water,Water,NULL,Water,Shrubland,NULL,Forest
5242,Water,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
5243,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
5244,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Bareland
5245,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
5246,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
5247,Water,Water,Water,NULL,Water,Shrubland,Grassland,Grassland
5248,Water,Water,Water,NULL,Water,Shrubland,Grassland,Water
5249,Water,Water,Water,NULL,Water,Shrubland,Grassland,Forest
5250,Water,Water,Water,NULL,Water,Shrubland,Water,NULL
5251,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
5252,Water,Water,Water,NULL,Water,Shrubland,Water,Water
5253,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
5254,Water,Water,Water,NULL,Water,Shrubland,Forest,Forest
5255,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
5256,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
5257,Water,Water,Water,NULL,Water,Wetland,Water,Water
5258,Water,Water,Water,NULL,Water,Wetland,Water,Forest
5259,Water,Water,Water,NULL,Water,Water,NULL,Water
5260,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
5261,Water,Water,Water,NULL,Water,Water,Shrubland,Water
5262,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
5263,Water,Water,Water,NULL,Water,Water,Grassland,Water
5264,Water,Water,Water,NULL,Water,Water,Wetland,Water
5265,Water,Water,Water,NULL,Water,Water,Wetland,Forest
5266,Water,Water,Water,NULL,Water,Water,Water,Grassland
5267,Water,Water,Water,NULL,Water,Water,Water,Water
5268,Water,Water,Water,NULL,Water,Water,Water,Forest
5269,Water,Water,Water,NULL,Water,Water,Forest,Water
5270,Water,Water,Water,NULL,Water,Water,Forest,Forest
5271,Water,Water,Water,NULL,Water,Forest,NULL,Water
5272,Water,Water,Water,NULL,Water,Forest,NULL,Forest
5273,Water,Water,Water,NULL,Water,Forest,Shrubland,Grassland
5274,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
5275,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
5276,Water,Water,Water,NULL,Water,Forest,Grassland,Water
5277,Water,Water,Water,NULL,Water,Forest,Water,Water
5278,Water,Water,Water,NULL,Water,Forest,Water,Forest
5279,Water,Water,Water,NULL,Water,Forest,Forest,Water
5280,Water,Water,Water,NULL,Water,Forest,Forest,Forest
5281,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
5282,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
5283,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
5284,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
5285,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
5286,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
5287,Water,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
5288,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Water
5289,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
5290,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
5291,Water,Water,Water,Non_Water,Water,Water,Shrubland,Grassland
5292,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
5293,Water,Water,Water,Non_Water,Water,Water,Shrubland,Forest
5294,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
5295,Water,Water,Water,Non_Water,Water,Water,Water,Water
5296,Water,Water,Water,Non_Water,Water,Water,Water,Forest
5297,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
5298,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Water
5299,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
5300,Water,Water,Water,Non_Water,Water,Forest,Water,Water
5301,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
5302,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
5303,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
5304,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
5305,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
5306,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
5307,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
5308,Water,Water,Water,Water,Water,Shrubland,Water,Water
5309,Water,Water,Water,Water,Water,Shrubland,Water,Forest
5310,Water,Water,Water,Water,Water,Wetland,Shrubland,Water
5311,Water,Water,Water,Water,Water,Wetland,Shrubland,Forest
5312,Water,Water,Water,Water,Water,Wetland,Water,Wetland
5313,Water,Water,Water,Water,Water,Wetland,Water,Water
5314,Water,Water,Water,Water,Water,Wetland,Water,Forest
5315,Water,Water,Water,Water,Water,Wetland,Forest,Water
5316,Water,Water,Water,Water,Water,Water,Shrubland,Water
5317,Water,Water,Water,Water,Water,Water,Shrubland,Forest
5318,Water,Water,Water,Water,Water,Water,Water,Grassland
5319,Water,Water,Water,Water,Water,Water,Water,Bareland
5320,Water,Water,Water,Water,Water,Water,Water,Water
5321,Water,Water,Water,Water,Water,Water,Water,Forest
5322,Water,Water,Water,Water,Water,Water,Forest,Water
5323,Water,Water,Water,Water,Water,Forest,Shrubland,Water
5324,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
5325,Water,Water,Water,Water,Water,Forest,Water,Water
5326,Water,Water,Water,Water,Water,Forest,Water,Forest
5327,Water,Water,Water,Water,Water,Forest,Forest,Water
5328,Water,Water,Water,Water,Water,Forest,Forest,Forest
5329,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5330,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
5331,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5332,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5333,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
5334,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
5335,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
5336,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
5337,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
5338,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
5339,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
5340,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
5341,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
5342,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
5343,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
5344,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
5345,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
5346,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
5347,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
5348,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
5349,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
5350,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
5351,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5352,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
5353,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
5354,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
5355,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5356,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
5357,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5358,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
5359,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
5360,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
5361,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
5362,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
5363,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Water
5364,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
5365,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
5366,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
5367,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
5368,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
5369,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
5370,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
5371,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
5372,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
5373,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
5374,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
5375,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
5376,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
5377,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
5378,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
5379,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
5380,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
5381,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
5382,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
5383,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5384,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5385,Water,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5386,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5387,Water,Forest,Water,NULL,Water,Shrubland,Water,Forest
5388,Water,Forest,Water,NULL,Water,Bareland,Forest,Forest
5389,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
5390,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5391,Water,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
5392,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5393,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5394,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5395,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5396,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5397,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5398,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5399,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5400,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5401,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5402,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5403,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5404,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
5405,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
5406,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
5407,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5408,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5409,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5410,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5411,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5412,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5413,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5414,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5415,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5416,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
5417,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5418,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
5419,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5420,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5421,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5422,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
5423,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
5424,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5425,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5426,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5427,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
5428,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5429,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
5430,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
5431,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
5432,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
5433,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5434,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5435,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5436,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5437,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5438,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5439,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
5440,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5441,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5442,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5443,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
5444,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5445,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
5446,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
5447,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5448,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5449,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5450,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
5451,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5452,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5453,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
5454,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5455,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5456,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
5457,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
5458,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
5459,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
5460,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
5461,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5462,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5463,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5464,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5465,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5466,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5467,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5468,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
5469,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
5470,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5471,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
5472,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
5473,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
5474,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5475,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5476,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
5477,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5478,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
5479,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5480,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
5481,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
5482,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
5483,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
5484,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
5485,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
5486,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
5487,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5488,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5489,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
5490,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
5491,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
5492,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5493,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
5494,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
5495,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
5496,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5497,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
5498,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5499,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
5500,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
5501,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Forest
5502,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
5503,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
5504,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
5505,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,NULL
