Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R
3309,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3310,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3311,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3312,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3313,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3314,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3315,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3316,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3317,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3318,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3319,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3320,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3321,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3322,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3323,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
3324,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3325,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3326,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3327,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3328,Permanent_ice_and_snow,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3329,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3330,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Water
3331,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
3332,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3333,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
3334,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3335,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
3336,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3337,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
3338,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3339,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3340,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3341,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3342,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3343,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3344,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3345,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3346,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3347,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3348,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3349,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3350,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3351,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
3352,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
3353,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Forest
3354,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3355,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Water
3356,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
3357,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Forest
3358,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3359,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3360,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
3361,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3362,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3363,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3364,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3365,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3366,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3367,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3368,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
3369,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
3370,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3371,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3372,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
3373,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3374,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3375,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3376,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3377,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3378,Permanent_ice_and_snow,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
3379,Permanent_ice_and_snow,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
3380,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3381,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3382,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3383,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3384,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3385,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3386,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3387,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3388,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3389,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3390,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3391,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3392,Permanent_ice_and_snow,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3393,Permanent_ice_and_snow,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3394,Permanent_ice_and_snow,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3395,Permanent_ice_and_snow,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3396,Permanent_ice_and_snow,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3397,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3398,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3399,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3400,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3401,Permanent_ice_and_snow,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3402,Permanent_ice_and_snow,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
3403,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Water
3404,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3405,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3406,Permanent_ice_and_snow,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3407,Permanent_ice_and_snow,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3408,Permanent_ice_and_snow,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3409,Permanent_ice_and_snow,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3410,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3411,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3412,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3413,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3414,Permanent_ice_and_snow,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3415,Permanent_ice_and_snow,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3416,Permanent_ice_and_snow,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3417,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Water
3418,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Water
3419,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3420,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3421,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3422,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
3423,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3424,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3425,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3426,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3427,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3428,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3429,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3430,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3431,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
3432,Permanent_ice_and_snow,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
3433,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3434,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3435,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3436,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3437,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3438,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3439,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3440,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3441,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3442,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3443,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3444,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
3445,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3446,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3447,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3448,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3449,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3450,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3451,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3452,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3453,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3454,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3455,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3456,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3457,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3458,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3459,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3460,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3461,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3462,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3463,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3464,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3465,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3466,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3467,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3468,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3469,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3470,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3471,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3472,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3473,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3474,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3475,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3476,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3477,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3478,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3479,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3480,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3481,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3482,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3483,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3484,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3485,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3486,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3487,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3488,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
3489,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3490,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3491,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3492,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3493,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3494,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3495,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3496,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3497,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3498,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3499,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3500,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3501,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3502,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3503,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3504,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3505,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3506,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3507,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3508,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3509,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3510,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3511,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3512,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3513,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3514,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3515,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3516,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3517,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3518,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3519,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3520,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3521,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3522,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3523,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3524,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3525,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3526,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3527,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3528,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
3529,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3530,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3531,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3532,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
3533,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3534,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3535,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3536,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3537,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3538,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3539,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3540,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3541,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3542,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3543,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3544,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3545,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3546,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3547,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3548,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3549,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3550,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3551,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3552,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3553,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3554,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3555,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3556,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3557,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3558,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3559,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3560,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3561,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
3562,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3563,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3564,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3565,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3566,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3567,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3568,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
3569,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3570,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3571,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3572,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3573,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3574,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3575,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3576,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3577,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3578,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3579,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3580,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3581,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3582,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3583,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3584,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3585,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3586,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3587,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3588,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3589,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3590,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3591,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3592,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3593,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3594,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3595,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3596,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3597,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3598,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3599,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3600,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3601,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3602,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3603,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3604,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3605,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3606,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3607,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3608,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3609,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3610,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3611,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3612,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3613,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3614,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3615,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3616,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3617,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3618,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3619,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3620,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3621,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3622,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3623,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3624,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
