Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R
688,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
689,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
690,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
691,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
692,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
693,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
694,Cropland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
695,Cropland,Wetland,Water,Water,Water,NULL,NULL,Wetland
696,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
697,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
698,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
699,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
700,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
701,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
702,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
703,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
704,Cropland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
705,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
706,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
707,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
708,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
709,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
710,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
711,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
712,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
713,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
714,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
715,Cropland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
716,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
717,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
718,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
719,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
720,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
721,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
722,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
723,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
724,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
725,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
726,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
727,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
728,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
729,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
730,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
731,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
732,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
733,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
734,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
735,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
736,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
737,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
738,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
739,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
740,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
741,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
742,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
743,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
744,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
745,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
746,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
747,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
748,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
749,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
750,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
751,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
752,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
753,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
754,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
755,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
756,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
757,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
758,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
759,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
760,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
761,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
762,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
763,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
764,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
765,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
766,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
767,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
768,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
769,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
770,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
771,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
772,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
773,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
774,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
775,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
776,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
777,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
778,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
779,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
780,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
781,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
782,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
783,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
784,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
785,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
786,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
787,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
788,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
789,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
790,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
791,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
792,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
793,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
794,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
795,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
796,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
797,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
798,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
799,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
800,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
801,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
802,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
803,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
804,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
805,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
806,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
807,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
808,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
809,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
810,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
811,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
812,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
813,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
814,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
815,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
816,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
817,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
818,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
819,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
820,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
821,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
822,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
823,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
824,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
825,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
826,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
827,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
828,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
829,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
830,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
831,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
832,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
833,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
834,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
835,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
836,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
837,Wetland,Wetland,Wetland,Water,NULL,NULL,NULL,Wetland
838,Wetland,Wetland,Wetland,Water,NULL,NULL,NULL,Water
839,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
840,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
841,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
842,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
843,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
844,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
845,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
846,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
847,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
848,Wetland,Wetland,Water,Water,NULL,NULL,NULL,Wetland
849,Wetland,Wetland,Water,Water,NULL,NULL,NULL,Water
850,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
851,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
852,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
853,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
854,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
855,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
856,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
857,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
858,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
859,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
860,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
861,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
862,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
863,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
864,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
865,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
866,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
867,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
868,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
869,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
870,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
871,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
872,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
873,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
874,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
875,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
876,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
877,Wetland,Water,Water,Water,NULL,NULL,NULL,Wetland
878,Wetland,Water,Water,Water,NULL,NULL,NULL,Water
879,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
880,Wetland,Water,Water,Water,Water,NULL,NULL,Water
881,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
882,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
883,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
884,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
885,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
886,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
887,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
888,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
889,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
890,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
891,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
892,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
893,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
894,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
895,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
896,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
897,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
898,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
899,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
900,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
901,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
902,Wetland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
903,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
904,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
905,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
906,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
907,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
908,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
909,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
910,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
911,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
912,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
913,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
914,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
915,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
916,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
917,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
918,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
919,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
920,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
921,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
922,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
923,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
924,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
925,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
926,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
927,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
928,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
929,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
930,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
931,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
932,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
933,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
934,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
935,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
936,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
937,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
938,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
939,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
940,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
941,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
942,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
943,Bareland,NULL,Wetland,Water,NULL,NULL,NULL,Grassland
944,Bareland,NULL,Wetland,Water,NULL,NULL,NULL,Forest
945,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
946,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
947,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
948,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
949,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
950,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
951,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
952,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
953,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
954,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
955,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
956,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
957,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
958,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
959,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
960,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
961,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
962,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
963,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
964,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
965,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
966,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
967,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
968,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
969,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
970,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
971,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
972,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
973,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
974,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
975,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
976,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
977,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
978,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
979,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
980,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
981,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
982,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
983,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
984,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
985,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
986,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
987,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
988,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
989,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
990,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
991,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
992,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
993,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
994,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
995,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
996,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
997,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
998,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
999,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1000,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1001,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1002,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1003,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1004,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1005,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1006,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1007,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1008,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1009,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1010,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1011,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1012,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1013,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1014,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1015,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1016,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1017,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1018,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1019,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1020,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1021,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1022,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1023,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1024,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1025,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1026,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1027,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1028,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1029,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1030,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
