Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KDB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KDB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KDB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KDB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KDB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KDB_M_R
997,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
998,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
999,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1000,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1001,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1002,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1003,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1004,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1005,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1006,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1007,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1008,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1009,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1010,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1011,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1012,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1013,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1014,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1015,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1016,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1017,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1018,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1019,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1020,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1021,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1022,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1023,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1024,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1025,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1026,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1027,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1028,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1029,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1030,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1031,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1032,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1033,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1034,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1035,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1036,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1037,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1038,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1039,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1040,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1041,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1042,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1043,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1044,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1045,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1046,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1047,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1048,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1049,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1050,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1051,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1052,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1053,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1054,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1055,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1056,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1057,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1058,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1059,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1060,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1061,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1062,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1063,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1064,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1065,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1066,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1067,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1068,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1069,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1070,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1071,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1072,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1073,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1074,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1075,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1076,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1077,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1078,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1079,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1080,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1081,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1082,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1083,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1084,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1085,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1086,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1087,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1088,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1089,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1090,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1091,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1092,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1093,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1094,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1095,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1096,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1097,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1098,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1099,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1100,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1101,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1102,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1103,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1104,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1105,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1106,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1107,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1108,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1109,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1110,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1111,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1112,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1113,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1114,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1115,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1116,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1117,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1118,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1119,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1120,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1121,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1122,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1123,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1124,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1125,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1126,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1127,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1128,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1129,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1130,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1131,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1132,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1133,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1134,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1135,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1136,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1137,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1138,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1139,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1140,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1141,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1142,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1143,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1144,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1145,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1146,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1147,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1148,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1149,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1150,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1151,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1152,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1153,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1154,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1155,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1156,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1157,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1158,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1159,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1160,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1161,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1162,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1163,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1164,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1165,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1166,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1167,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1168,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1169,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1170,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1171,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1172,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1173,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1174,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1175,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1176,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1177,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1178,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
1179,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1180,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1181,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1182,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1183,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1184,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1185,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1186,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1187,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1188,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1189,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1190,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1191,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1192,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1193,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1194,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1195,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1196,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1197,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1198,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1199,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1200,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1201,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1202,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1203,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1204,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1205,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1206,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1207,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1208,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1209,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1210,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1211,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1212,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1213,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1214,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1215,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1216,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1217,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1218,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1219,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1220,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1221,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1222,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1223,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1224,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1225,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1226,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1227,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1228,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1229,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1230,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1231,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1232,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1233,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1234,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1235,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1236,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1237,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1239,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1240,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1241,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1242,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1243,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1244,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1245,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1246,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1247,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1248,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1249,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1250,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1251,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1252,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1253,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1254,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1255,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1256,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1257,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1258,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1259,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1260,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1261,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
1262,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1263,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1264,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1265,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1266,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1267,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1268,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1269,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1270,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1271,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1272,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1273,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1274,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1275,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1276,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1277,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1278,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1279,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1281,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1282,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
1283,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1284,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1285,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1286,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1287,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1288,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1289,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1290,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1291,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1292,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1293,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1294,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1295,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1296,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1297,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1298,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1299,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1300,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1301,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1302,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1303,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1304,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1305,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1306,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1307,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1308,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1309,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1310,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1311,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1312,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1313,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1314,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1315,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1316,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1317,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1318,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1319,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1320,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1321,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1322,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1323,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
1324,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1325,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
