Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWU_M_R
335,NULL,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
336,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Wetland
337,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
338,NULL,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
339,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
340,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
341,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
342,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
343,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
344,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
345,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
346,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
347,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
348,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
349,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
350,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
352,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
353,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
354,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
355,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
356,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
357,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
358,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
359,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
360,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
361,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
362,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
363,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
364,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
365,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
366,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
367,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
368,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
369,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
370,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
371,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
373,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
374,NULL,NULL,Wetland,Water,Wetland,Grassland,Forest,Grassland
375,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
376,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
377,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Wetland
378,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
379,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
380,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
381,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
382,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
383,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Forest
384,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
385,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
386,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
387,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
388,NULL,NULL,Wetland,Water,Wetland,Wetland,Forest,Grassland
389,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
390,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
391,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
392,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
393,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
394,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
395,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
396,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
397,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
398,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
399,NULL,NULL,Wetland,Water,Wetland,Bareland,Forest,Grassland
400,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
401,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
402,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
403,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
404,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
405,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
406,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
407,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
408,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
409,NULL,NULL,Wetland,Water,Wetland,Forest,Water,Forest
410,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
411,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
412,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
413,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Bareland
414,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
415,NULL,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
416,NULL,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Bareland,Bareland
417,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
418,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
419,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
420,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
421,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
422,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
423,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
424,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
425,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
426,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
427,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
428,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
429,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
430,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
431,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
432,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
433,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
434,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
435,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
436,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
437,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
438,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
439,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
440,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
441,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
442,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
443,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
444,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
445,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
446,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
447,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
448,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
449,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
450,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
451,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
452,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
453,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
454,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
455,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
456,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
457,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
458,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
459,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
460,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
461,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
462,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
463,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
464,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
465,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
466,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
467,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
468,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
469,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
470,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
471,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
472,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
473,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
474,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
475,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Wetland
476,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
477,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
478,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
479,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
480,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
481,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
482,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
483,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
484,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Forest
485,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
486,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
487,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
488,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
489,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Bareland,Grassland
490,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
491,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Forest,Grassland
492,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
493,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
494,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
495,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
496,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
497,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
498,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
499,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
500,NULL,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Forest
501,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
502,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
503,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
504,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
505,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
506,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
508,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
509,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
510,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
511,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
512,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
514,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
515,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
516,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
517,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
518,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
519,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
520,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
521,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
522,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
523,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
524,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
525,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
526,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
527,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
528,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
529,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
530,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
531,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
532,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
533,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
534,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
535,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
536,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
537,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
538,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
539,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
540,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
541,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
542,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
543,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
544,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
545,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
546,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
547,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
548,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
549,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
550,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Wetland
551,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
552,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
553,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
554,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
555,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
556,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
557,NULL,NULL,Water,NULL,Water,NULL,Wetland,Forest
558,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
559,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
560,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
561,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
562,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
563,NULL,NULL,Water,NULL,Water,Wetland,Water,Grassland
564,NULL,NULL,Water,NULL,Water,Wetland,Forest,Forest
565,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
566,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
567,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
568,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
569,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
570,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
571,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
572,NULL,NULL,Water,NULL,Water,Water,Bareland,Grassland
573,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
574,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Forest
575,NULL,NULL,Water,Non_Water,Water,Wetland,Grassland,Grassland
576,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
577,NULL,NULL,Water,Non_Water,Water,Wetland,Bareland,Grassland
578,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
579,NULL,NULL,Water,Non_Water,Water,Wetland,Water,Forest
580,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
581,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
582,NULL,NULL,Water,Non_Water,Water,Water,Water,Wetland
583,NULL,NULL,Water,Non_Water,Water,Water,Water,Forest
584,NULL,NULL,Water,Water,Water,Wetland,Grassland,Grassland
585,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
586,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
587,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
588,NULL,NULL,Water,Water,Water,Wetland,Bareland,Grassland
589,NULL,NULL,Water,Water,Water,Wetland,Water,Grassland
590,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
591,NULL,NULL,Water,Water,Water,Wetland,Water,Forest
592,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
593,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
594,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
595,NULL,NULL,Water,Water,Water,Bareland,Water,Water
596,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
597,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
598,NULL,NULL,Water,Water,Water,Water,Wetland,Water
599,NULL,NULL,Water,Water,Water,Water,Water,Grassland
600,NULL,NULL,Water,Water,Water,Water,Water,Wetland
601,NULL,NULL,Water,Water,Water,Water,Water,Water
602,NULL,NULL,Water,Water,Water,Water,Water,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
604,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
607,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
608,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
612,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
615,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
616,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
618,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
619,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
620,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
621,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
622,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
623,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
624,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
625,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
626,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
627,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
628,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
629,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
630,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
631,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
632,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
633,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
634,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
635,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
636,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
637,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
638,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
640,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
641,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
642,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
643,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
644,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
646,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
647,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
648,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
649,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
650,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
651,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
652,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
653,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
654,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
655,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
656,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
657,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
658,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
659,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
660,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
661,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
662,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
663,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
664,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Forest
665,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
666,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
667,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
668,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
669,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
670,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
671,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Grassland,Forest
672,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
673,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
674,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
675,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
676,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
677,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
678,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
679,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
680,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
681,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
682,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
