Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LCL_M_R
5907,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5908,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5909,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5910,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Forest
5911,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5912,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5913,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
5914,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5915,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5916,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
5917,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
5918,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5919,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5920,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
5921,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Water
5922,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Grassland
5923,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5924,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
5925,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Water
5926,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5927,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5928,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
5929,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5930,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5931,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5932,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5933,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5934,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5935,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5936,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5937,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5938,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5939,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5940,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5941,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5942,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5943,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5944,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5945,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5946,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5947,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5948,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5949,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5950,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
5951,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5952,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5953,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5954,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5955,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5956,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5957,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5958,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5959,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5960,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5961,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5962,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5963,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
5964,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5965,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5966,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5967,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
5968,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
5969,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5970,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5971,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
5972,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
5973,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5974,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
5975,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5976,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5977,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5978,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5979,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5980,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5981,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5982,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5983,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5984,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5985,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5986,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5987,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
5988,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5989,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5990,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5991,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5992,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5993,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5994,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5995,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5996,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5997,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5998,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5999,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
6000,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
6001,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6002,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
6003,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
6004,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6005,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
6006,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6007,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
6008,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
6009,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6010,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6011,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6012,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
6013,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
6014,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
6015,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
6016,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
6017,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6018,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6019,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6020,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
6021,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6022,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6023,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
6024,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
6025,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6026,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6027,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6028,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6029,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6030,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6031,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6032,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6033,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
6034,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6035,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6036,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
6037,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6038,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6039,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
6040,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
6041,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6042,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6043,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Bareland,Grassland
6044,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
6045,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6046,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6047,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
6048,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
6049,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
6050,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
6051,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
6052,Forest,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
6053,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6054,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
6055,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6056,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6057,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6058,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6059,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
6060,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6061,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6062,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6063,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
6064,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6065,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6066,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6067,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
6068,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6069,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6070,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6071,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6072,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6073,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6074,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6075,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6076,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
6077,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6078,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6079,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
6080,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6081,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6082,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6083,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6084,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6085,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6086,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6087,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6088,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
6089,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
6090,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6091,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6092,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6093,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6094,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
6095,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
6096,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6097,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
6098,Forest,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
6099,Forest,NULL,Cropland,Water,Non_Wetland,Water,Wetland,Grassland
6100,Forest,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
6101,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6102,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
6103,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
6104,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Grassland
6105,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
6106,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6107,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6108,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6109,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6110,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
6111,Forest,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6112,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
6113,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
6114,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
6115,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
6116,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6117,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6118,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
6119,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
6120,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
6121,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
6122,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
6123,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
6124,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
6125,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
6126,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6127,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6128,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6129,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
6130,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6131,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
6132,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6133,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
6134,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6135,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6136,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6137,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
6138,Forest,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
6139,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6140,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6141,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
6142,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6143,Forest,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6144,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6145,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6146,Forest,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
6147,Forest,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
6148,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
6149,Forest,NULL,Wetland,Water,Wetland,Water,Wetland,Water
6150,Forest,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6151,Forest,NULL,Wetland,Water,Wetland,Water,Water,Water
6152,Forest,NULL,Wetland,Water,Wetland,Forest,Forest,Grassland
6153,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
6154,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
6155,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Forest,Forest
6156,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
6157,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6158,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Water,Grassland
6159,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
6160,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
6161,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6162,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6163,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6164,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6165,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6166,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6167,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
6168,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
6169,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6170,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6171,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
6172,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
6173,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
6174,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6175,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6176,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6177,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6178,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6179,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6180,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
6181,Forest,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
6182,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
6183,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
6184,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6185,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6186,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6187,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6188,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
6189,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
6190,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6191,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
6192,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
6193,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6194,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
6195,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
6196,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
6197,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6198,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6199,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
6200,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
6201,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6202,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
6203,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
6204,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6205,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6206,Forest,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
6207,Forest,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
6208,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6209,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6210,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6211,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6212,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6213,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
6214,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6215,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6216,Forest,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Bareland,Grassland
6217,Forest,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
6218,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
6219,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
6220,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Water
6221,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
6222,Forest,NULL,Water,NULL,Water,Grassland,Wetland,Forest
6223,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
6224,Forest,NULL,Water,NULL,Water,Grassland,Water,Grassland
6225,Forest,NULL,Water,NULL,Water,Grassland,Water,Water
6226,Forest,NULL,Water,NULL,Water,Grassland,Water,Forest
6227,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
6228,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
6229,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
6230,Forest,NULL,Water,NULL,Water,Water,Grassland,Grassland
6231,Forest,NULL,Water,NULL,Water,Water,Grassland,Bareland
6232,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
6233,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
6234,Forest,NULL,Water,NULL,Water,Water,Bareland,Grassland
6235,Forest,NULL,Water,NULL,Water,Water,Water,Grassland
6236,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
6237,Forest,NULL,Water,Non_Water,Water,Grassland,Grassland,Bareland
