Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LNK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LNK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LNK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LNK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LNK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LNK_M_R
337,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
338,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
339,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
340,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
341,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
342,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
343,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Cropland
344,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
345,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
346,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
347,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
348,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
349,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
350,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
351,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
352,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
353,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,NULL
354,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
355,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Cropland
356,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
357,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
358,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,NULL
359,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Grassland
360,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Bareland
361,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,NULL
362,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
363,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Cropland
364,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
365,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
366,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
367,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
368,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
369,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
370,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
371,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
372,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Cropland
373,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
374,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Bareland
375,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
376,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
377,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
378,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
379,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Wetland
380,NULL,NULL,NULL,Water,Non_Wetland,Cropland,NULL,Wetland
381,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Grassland,Cropland
382,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Water,Cropland
383,NULL,NULL,NULL,Water,Non_Wetland,Cropland,Water,Wetland
384,NULL,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Wetland
385,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
386,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
387,NULL,NULL,NULL,Water,Non_Wetland,Wetland,Water,Forest
388,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
389,NULL,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Wetland
390,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,NULL
391,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
392,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
393,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
394,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
396,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
397,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
398,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Wetland
399,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
400,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
401,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
402,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
403,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
404,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
405,NULL,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Forest
406,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
407,NULL,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
408,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
409,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
410,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
411,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
412,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
413,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
414,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Wetland
415,NULL,NULL,NULL,Water,Non_Wetland,Forest,Water,Water
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
442,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
443,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
447,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Wetland
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,NULL
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Bareland
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
641,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
642,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
643,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
644,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
645,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
646,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
647,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
648,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
649,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
650,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
651,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
652,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
653,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,NULL
654,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Water
655,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
656,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
657,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
658,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
659,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
660,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
661,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
662,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
663,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
664,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
665,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
