Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LUH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LUH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LUH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LUH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LUH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LUH_M_R
7793,Forest,Built-up,Water,NULL,Water,Bareland,NULL,Forest
7794,Forest,Built-up,Water,NULL,Water,Bareland,Wetland,Forest
7795,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
7796,Forest,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
7797,Forest,Built-up,Water,Non_Water,Water,NULL,Grassland,Forest
7798,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7799,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
7800,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
7801,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
7802,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7803,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
7804,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
7805,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7806,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
7807,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
7808,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
7809,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
7810,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7811,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7812,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7813,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
7814,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
7815,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
7816,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7817,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
7818,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7819,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
7820,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
7821,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
7822,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
7823,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
7824,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
7825,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
7826,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
7827,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7828,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7829,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
7830,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
7831,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
7832,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
7833,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
7834,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
7835,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
7836,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Water
7837,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
7838,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7839,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
7840,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
7841,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
7842,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
7843,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
7844,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
7845,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7846,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
7847,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
7848,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
7849,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
7850,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7851,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
7852,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7853,Forest,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
7854,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Forest
7855,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
7856,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
7857,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7858,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
7859,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
7860,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7861,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
7862,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
7863,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
7864,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7865,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
7866,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7867,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7868,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
7869,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
7870,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
7871,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
7872,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
7873,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
7874,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
7875,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7876,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
7877,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
7878,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
7879,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7880,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7881,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7882,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
7883,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
7884,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
7885,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
7886,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
7887,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
7888,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
7889,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7890,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7891,Forest,Water,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7892,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7893,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
7894,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
7895,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
7896,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
7897,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
7898,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
7899,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
7900,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
7901,Forest,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
7902,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
7903,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
7904,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
7905,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
7906,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
7907,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
7908,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
7909,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7910,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
7911,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
7912,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
7913,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
7914,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7915,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
7916,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
7917,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
7918,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
7919,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
7920,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7921,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7922,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
7923,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
7924,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
7925,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
7926,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
7927,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
7928,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
7929,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7930,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7931,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
7932,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
7933,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
7934,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
7935,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
7936,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
7937,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
7938,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
7939,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
7940,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
7941,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
7942,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
7943,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
7944,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
7945,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
7946,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
7947,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
7948,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
7949,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
7950,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
7951,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
7952,Forest,Water,NULL,Water,Non_Wetland,Built-up,Bareland,Forest
7953,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
7954,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
7955,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
7956,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
7957,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
7958,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
7959,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7960,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
7961,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
7962,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
7963,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7964,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7965,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7966,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7967,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7968,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
7969,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
7970,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
7971,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
7972,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
7973,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7974,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7975,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
7976,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
7977,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7978,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7979,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7980,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7981,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7982,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7983,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7984,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
7985,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
7986,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
7987,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7988,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7989,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7990,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
7991,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
7992,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7993,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7994,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
7995,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
7996,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
7997,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
7998,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
7999,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8000,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
8001,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Bareland
8002,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8003,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8004,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8005,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
8006,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8007,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8008,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8009,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8010,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8011,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8012,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
8013,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8014,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
8015,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8016,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8017,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8018,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
8019,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8020,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8021,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8022,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8023,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8024,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8025,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8026,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
8027,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8028,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
8029,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8030,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8031,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
8032,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
8033,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
8034,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8035,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
8036,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
8037,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
8038,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
8039,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
8040,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
8041,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
8042,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8043,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
8044,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8045,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8046,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8047,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
8048,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
8049,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
8050,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8051,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
8052,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
8053,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
8054,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
8055,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8056,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8057,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8058,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
8059,Forest,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8060,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8061,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8062,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8063,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8064,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8065,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
8066,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
8067,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8068,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8069,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8070,Forest,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
8071,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8072,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8073,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8074,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8075,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
8076,Forest,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8077,Forest,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
8078,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8079,Forest,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
8080,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
8081,Forest,Water,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
8082,Forest,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8083,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8084,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8085,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8086,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8087,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8088,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8089,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
8090,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8091,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8092,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8093,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
8094,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8095,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8096,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
8097,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
8098,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
8099,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
8100,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8101,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Bareland
8102,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
8103,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
8104,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
8105,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
8106,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
8107,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
8108,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
8109,Forest,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
8110,Forest,Water,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
8111,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
8112,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8113,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8114,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8115,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8116,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
8117,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8118,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Wetland
8119,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
8120,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
8121,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
8122,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8123,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8124,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8125,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
8126,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8127,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
8128,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
8129,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
8130,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
8131,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
8132,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8133,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
