Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MUT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MUT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MUT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MUT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MUT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MUT_M_R
8382,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
8383,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
8384,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Grassland
8385,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
8386,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Grassland
8387,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
8388,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
8389,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8390,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8391,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
8392,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
8393,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
8394,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
8395,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8396,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
8397,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8398,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8399,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8400,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8401,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8402,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8403,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8404,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8405,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8406,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
8407,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8408,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
8409,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8410,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
8411,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
8412,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
8413,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8414,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
8415,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
8416,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
8417,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
8418,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
8419,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
8420,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8421,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8422,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8423,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8424,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8425,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
8426,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
8427,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8428,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
8429,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8430,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
8431,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
8432,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8433,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
8434,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
8435,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
8436,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8437,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
8438,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
8439,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
8440,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
8441,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
8442,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
8443,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
8444,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8445,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8446,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8447,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8448,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8449,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
8450,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8451,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8452,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
8453,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
8454,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
8455,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
8456,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
8457,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
8458,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8459,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8460,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
8461,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
8462,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
8463,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
8464,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
8465,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
8466,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8467,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8468,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8469,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
8470,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
8471,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
8472,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
8473,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8474,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8475,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
8476,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8477,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
8478,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8479,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8480,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8481,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8482,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8483,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
8484,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
8485,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8486,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8487,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8488,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
8489,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8490,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
8491,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
8492,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
8493,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8494,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8495,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
8496,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
8497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
8498,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8499,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
8500,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
8501,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
8502,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
8503,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
8504,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
8505,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
8506,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
8507,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
8508,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
8509,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
8510,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
8511,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
8512,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
8513,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
8514,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
8515,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
8516,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
8517,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
8518,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
8519,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
8520,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
8521,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
8522,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
8523,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
8524,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8525,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8526,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8527,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
8528,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
8529,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
8530,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8531,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
8532,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
8533,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8534,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8535,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8536,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8537,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8538,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8539,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8540,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8541,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
8542,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
8543,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8544,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
8545,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
8546,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8547,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
8548,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
8549,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
8550,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
8551,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
8552,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
8553,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
8554,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
8555,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8556,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
8557,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
8558,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
8559,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
8560,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
8561,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
8562,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
8563,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
8564,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
8565,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
8566,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
8567,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
8568,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
8569,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8570,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8571,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
8572,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
8573,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
8574,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
8575,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8576,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
8577,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
8578,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
8579,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
8580,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
8581,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Wetland
8582,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
8583,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
8584,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8585,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
8586,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
8587,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
8588,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
8589,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8590,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
8591,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
8592,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
8593,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
8594,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
8595,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
8596,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8597,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
8598,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8599,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8600,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
8601,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
8602,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
8603,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
8604,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8605,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8606,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Water
8607,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
8608,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8609,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
8610,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
8611,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
8612,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8613,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8614,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
8615,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
8616,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
8617,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8618,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
8619,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8620,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
8621,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
8622,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
8623,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
8624,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
8625,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
8626,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
8627,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
8628,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
8629,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
8630,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
8631,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
8632,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
8633,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Water,Forest
8634,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
8635,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
8636,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
8637,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
8638,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8639,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
8640,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
8641,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8642,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
8643,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
8644,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
8645,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
8646,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
8647,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8648,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
8649,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
8650,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
8651,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8652,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
8653,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
8654,Forest,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8655,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
8656,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
8657,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
8658,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
8659,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
8660,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8661,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8662,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
8663,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
8664,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
8665,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
8666,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
8667,Forest,Forest,Wetland,NULL,Wetland,Grassland,Bareland,Forest
8668,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
8669,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
8670,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
8671,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
8672,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Wetland
8673,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
8674,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
8675,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8676,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
8677,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
8678,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
8679,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
8680,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
8681,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
8682,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8683,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
8684,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8685,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
8686,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8687,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
8688,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
8689,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
8690,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8691,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
8692,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
8693,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8694,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Bareland
8695,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
8696,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8697,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8698,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
8699,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
8700,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
8701,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8702,Forest,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8703,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
8704,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,Forest
8705,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Grassland
8706,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
8707,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
8708,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
8709,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
8710,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
8711,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
