Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGS_M_R
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Water
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
451,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
452,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
453,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
454,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
455,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
456,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
457,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
458,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
459,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
460,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
461,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
462,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
463,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
464,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
465,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
466,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
467,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
468,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
480,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
481,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
482,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
483,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland,Grassland
484,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
485,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
486,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
487,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
488,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
489,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
490,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
491,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
492,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
493,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
494,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
495,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
496,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
497,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
498,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
499,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
500,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
501,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
502,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
503,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
504,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
505,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
506,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
507,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
508,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
509,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
510,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
511,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
512,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
513,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
515,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Bareland
516,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
517,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
518,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
519,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
520,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
521,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
522,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
523,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
524,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
525,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
526,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
527,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
528,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
530,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
531,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
532,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
533,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
534,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
535,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
536,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
537,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
538,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
539,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
540,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
541,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
542,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
543,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
544,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
545,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
546,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
547,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
548,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
549,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
550,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
551,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
552,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
553,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
554,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
555,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
556,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
557,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
558,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
559,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
560,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
561,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
562,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
563,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
564,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
565,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
566,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
567,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
568,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
569,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
570,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
571,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
572,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
573,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
574,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
575,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
576,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
577,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
578,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
579,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
580,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
581,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Built-up
582,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
583,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
585,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
586,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
587,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
588,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
589,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
590,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
591,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
592,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
594,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
595,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
596,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
597,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
598,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
600,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
601,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
602,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
603,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
605,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
606,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
607,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
608,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
609,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
610,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
611,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
612,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
613,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
614,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
615,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
616,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
617,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
618,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
619,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
620,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
621,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
622,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
623,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
624,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
625,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
626,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
627,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
628,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
629,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
630,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
631,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
632,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
633,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
634,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
635,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
636,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
637,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
638,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
639,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
640,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
641,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
642,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
643,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
644,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
645,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
646,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
647,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
648,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
649,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
650,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
651,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
652,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
653,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
654,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
655,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
656,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
657,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
658,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
