Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRA_M_R
2642,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2643,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2644,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
2645,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2646,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2647,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2648,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2649,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
2650,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2651,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
2652,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2653,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2654,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
2655,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2656,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2657,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2658,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2659,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2660,Water,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2661,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2662,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
2663,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
2664,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
2665,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
2666,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
2667,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
2668,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2669,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2670,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
2671,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2672,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2673,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2674,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2675,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2676,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2677,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2678,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2679,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2680,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2681,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2682,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2683,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2684,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2685,Water,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Forest
2686,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2687,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2688,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2689,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2690,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2691,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2692,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2693,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2694,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2695,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2696,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2697,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2698,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2699,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2700,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2701,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2702,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2703,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2704,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2705,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2706,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
2707,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2708,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
2709,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2710,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2711,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2712,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
2713,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
2714,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
2715,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2716,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2717,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2718,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2719,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2720,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2721,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2722,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2723,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2724,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2725,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2726,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2727,Water,Built-up,Water,NULL,Water,NULL,NULL,NULL
2728,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
2729,Water,Built-up,Water,NULL,Water,NULL,NULL,Cropland
2730,Water,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2731,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
2732,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
2733,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
2734,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
2735,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
2736,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
2737,Water,Built-up,Water,Water,Water,NULL,NULL,Water
2738,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
2739,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2740,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2741,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2742,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
2743,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2744,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2745,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2746,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2747,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2748,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,NULL
2749,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2750,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2751,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
2752,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2753,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2754,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2755,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2756,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2757,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2758,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2759,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2760,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2761,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2762,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2763,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2764,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2765,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2766,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
2767,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2768,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2769,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2770,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2771,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2772,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2773,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2774,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2775,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2776,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2777,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2778,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2779,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2780,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2781,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2782,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2783,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2784,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2785,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2786,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2787,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2788,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2789,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2790,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2791,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2792,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2793,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2794,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2795,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2796,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2797,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2798,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2799,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2800,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2801,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2802,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2803,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2804,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2805,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2806,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2807,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2808,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2809,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2810,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2811,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2812,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2813,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2814,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2815,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2816,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2817,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2818,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2819,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2820,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2821,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2822,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2823,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2824,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2825,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2826,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2827,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2828,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2829,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2830,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2831,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2832,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2833,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2834,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2835,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2836,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2837,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2838,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2839,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2840,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2841,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2842,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2843,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2844,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2845,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2846,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2847,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2848,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2849,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2850,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2851,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2852,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2853,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2854,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2855,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2856,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2857,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2858,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2859,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2860,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2861,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2862,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2863,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2864,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2865,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2866,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2867,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2868,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2869,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2870,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2871,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2872,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2873,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2874,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2875,Water,Water,Water,NULL,Water,NULL,NULL,Water
2876,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2877,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2878,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2879,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2880,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2881,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2882,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2883,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2884,Water,Water,Water,Water,Water,NULL,NULL,NULL
2885,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2886,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2887,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2888,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2889,Water,Water,Water,Water,Water,NULL,NULL,Water
2890,Water,Water,Water,Water,Water,NULL,NULL,Forest
2891,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2892,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2893,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2894,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2895,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2896,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2897,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2898,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2899,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2900,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2901,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2902,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2903,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2904,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2905,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2906,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2907,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2908,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2909,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2910,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2911,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2912,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2913,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2914,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2915,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2916,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2917,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2918,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2919,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2920,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2921,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2922,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2923,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2924,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2925,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2926,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2927,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2928,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2929,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2930,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2931,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2932,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2933,Water,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2934,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2935,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2936,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2937,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2938,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2939,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2940,Water,Forest,Water,NULL,Water,NULL,NULL,NULL
2941,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2942,Water,Forest,Water,NULL,Water,NULL,NULL,Cropland
2943,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2944,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2945,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2946,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2947,Water,Forest,Water,Water,Water,NULL,NULL,Water
2948,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2949,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2950,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2951,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2952,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2953,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2954,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2955,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2956,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2957,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2958,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2959,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2960,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2961,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2962,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2963,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2964,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2965,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2966,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2967,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2968,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2969,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2970,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2971,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2972,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2973,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2974,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2975,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2976,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2977,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2978,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
2979,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2980,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2981,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2982,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2983,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2984,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2985,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2986,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2987,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2988,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2989,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2990,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2991,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,NULL
2992,Permanent_ice_and_snow,Cropland,Water,NULL,Water,NULL,NULL,Water
2993,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2994,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2995,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
