Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MRM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MRM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MRM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MRM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MRM_M_R
849,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
850,Cropland,Forest,Cropland,Water,Non_Wetland,Cropland
851,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL
852,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
853,Cropland,Forest,Bareland,NULL,Non_Wetland,Cropland
854,Cropland,Forest,Bareland,NULL,Non_Wetland,Forest
855,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
856,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up
857,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
858,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
859,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
860,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland
861,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
862,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
863,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
864,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL
865,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
866,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland
867,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland
868,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
869,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
870,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
871,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL
872,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
873,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
874,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL
875,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
876,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
877,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
878,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
879,Wetland,NULL,Water,Water,Water,Water
880,Wetland,NULL,Forest,NULL,Non_Wetland,Water
881,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
882,Wetland,NULL,Forest,Water,Non_Wetland,Water
883,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
884,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
885,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
886,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
887,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
888,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
889,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
890,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
891,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
892,Wetland,Wetland,Water,NULL,Water,Cropland
893,Wetland,Wetland,Water,NULL,Water,Wetland
894,Wetland,Wetland,Water,NULL,Water,Water
895,Wetland,Wetland,Water,Water,Water,Wetland
896,Wetland,Wetland,Water,Water,Water,Water
897,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
898,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland
899,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
900,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
901,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
902,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
903,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
904,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland
905,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
906,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
907,Wetland,Water,Cropland,Water,Non_Wetland,Forest
908,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
909,Wetland,Water,Water,Water,Water,Water
910,Wetland,Water,Forest,NULL,Non_Wetland,Forest
911,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
912,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
913,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
914,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
915,Wetland,Forest,Forest,NULL,Non_Wetland,Water
916,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
917,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
918,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
919,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
920,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
921,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
922,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
923,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
924,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
925,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
926,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
927,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
928,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
929,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
930,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
931,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL
932,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
933,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
934,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
935,Bareland,NULL,Shrubland,Water,Non_Wetland,Built-up
936,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
937,Bareland,NULL,Shrubland,Water,Non_Wetland,Forest
938,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
939,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
940,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
941,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
942,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
943,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
944,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
945,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
946,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
947,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
948,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
949,Bareland,NULL,Grassland,Water,Non_Wetland,NULL
950,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
951,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
952,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
953,Bareland,NULL,Grassland,Water,Non_Wetland,Built-up
954,Bareland,NULL,Grassland,Water,Non_Wetland,Water
955,Bareland,NULL,Grassland,Water,Non_Wetland,Forest
956,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
957,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
958,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
959,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
960,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
961,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
962,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
963,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
964,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
965,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
966,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
967,Bareland,NULL,Cropland,Water,Non_Wetland,NULL
968,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
969,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
970,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
971,Bareland,NULL,Cropland,Water,Non_Wetland,Water
972,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
973,Bareland,NULL,Wetland,NULL,Wetland,Grassland
974,Bareland,NULL,Wetland,NULL,Wetland,Bareland
975,Bareland,NULL,Wetland,NULL,Wetland,Water
976,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
977,Bareland,NULL,Wetland,Non_Water,Wetland,Water
978,Bareland,NULL,Wetland,Water,Wetland,NULL
979,Bareland,NULL,Wetland,Water,Wetland,Grassland
980,Bareland,NULL,Wetland,Water,Wetland,Bareland
981,Bareland,NULL,Wetland,Water,Wetland,Water
982,Bareland,NULL,Wetland,Water,Wetland,Forest
983,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
984,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
985,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
986,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
987,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
988,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
989,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
990,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL
991,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
992,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
993,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
994,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
995,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
996,Bareland,NULL,Bareland,Water,Non_Wetland,NULL
997,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
998,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
999,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1000,Bareland,NULL,Bareland,Water,Non_Wetland,Built-up
1001,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1002,Bareland,NULL,Bareland,Water,Non_Wetland,Forest
1003,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1004,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1005,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1006,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1007,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1008,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1009,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1010,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL
1011,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1012,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1013,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1014,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1015,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up
1016,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1017,Bareland,NULL,Water,NULL,Water,NULL
1018,Bareland,NULL,Water,NULL,Water,Grassland
1019,Bareland,NULL,Water,NULL,Water,Cropland
1020,Bareland,NULL,Water,NULL,Water,Bareland
1021,Bareland,NULL,Water,NULL,Water,Water
1022,Bareland,NULL,Water,NULL,Water,Forest
1023,Bareland,NULL,Water,Non_Water,Water,Grassland
1024,Bareland,NULL,Water,Non_Water,Water,Bareland
1025,Bareland,NULL,Water,Water,Water,NULL
1026,Bareland,NULL,Water,Water,Water,Grassland
1027,Bareland,NULL,Water,Water,Water,Bareland
1028,Bareland,NULL,Water,Water,Water,Water
1029,Bareland,NULL,Water,Water,Water,Forest
1030,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1031,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1032,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1033,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1034,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1035,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1036,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1037,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1038,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL
1039,Bareland,NULL,Forest,Non_Water,Non_Wetland,Forest
1040,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1041,Bareland,NULL,Forest,Water,Non_Wetland,Bareland
1042,Bareland,NULL,Forest,Water,Non_Wetland,Water
1043,Bareland,NULL,Forest,Water,Non_Wetland,Forest
1044,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1045,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1046,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1047,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1048,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1049,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water
1050,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1051,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1052,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1053,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1054,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1055,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1056,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1057,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1058,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1059,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1060,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1061,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1062,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1063,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1064,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1065,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1066,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1067,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1068,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1069,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1070,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1071,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1072,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1073,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1074,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1075,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1076,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1077,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1078,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1079,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1080,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1081,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1082,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1083,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1084,Bareland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1085,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1086,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1087,Bareland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1088,Bareland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1089,Bareland,Wetland,Water,Water,Water,Bareland
1090,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1091,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1092,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1093,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1094,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1095,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1096,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1097,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1098,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1099,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1100,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL
1101,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1102,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1103,Bareland,Bareland,Shrubland,Water,Non_Wetland,Built-up
1104,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1105,Bareland,Bareland,Shrubland,Water,Non_Wetland,Forest
1106,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1107,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1108,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1109,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1110,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1111,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1112,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1113,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL
1114,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1115,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1116,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1117,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1118,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1119,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1120,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
1121,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1122,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1123,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1124,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1125,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up
1126,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1127,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1128,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL
1129,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1130,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1131,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1132,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1133,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1134,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1135,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1136,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1137,Bareland,Bareland,Wetland,NULL,Wetland,NULL
1138,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1139,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1140,Bareland,Bareland,Wetland,NULL,Wetland,Water
1141,Bareland,Bareland,Wetland,NULL,Wetland,Forest
1142,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1143,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1144,Bareland,Bareland,Wetland,Water,Wetland,NULL
1145,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1146,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1147,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1148,Bareland,Bareland,Wetland,Water,Wetland,Water
1149,Bareland,Bareland,Wetland,Water,Wetland,Forest
1150,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1151,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1152,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1153,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1154,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1155,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1156,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1157,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL
1158,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1159,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1160,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1161,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1162,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL
1163,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1164,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1165,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1166,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up
1167,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1168,Bareland,Bareland,Bareland,Water,Non_Wetland,Forest
1169,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
1170,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1171,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1172,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1173,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1174,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1175,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest
1176,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL
1177,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1178,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1179,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1180,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL
1181,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
1182,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1183,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up
1184,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1185,Bareland,Bareland,Water,NULL,Water,NULL
1186,Bareland,Bareland,Water,NULL,Water,Grassland
1187,Bareland,Bareland,Water,NULL,Water,Cropland
1188,Bareland,Bareland,Water,NULL,Water,Bareland
1189,Bareland,Bareland,Water,NULL,Water,Built-up
1190,Bareland,Bareland,Water,NULL,Water,Water
1191,Bareland,Bareland,Water,Non_Water,Water,Bareland
1192,Bareland,Bareland,Water,Non_Water,Water,Water
1193,Bareland,Bareland,Water,Water,Water,NULL
1194,Bareland,Bareland,Water,Water,Water,Grassland
1195,Bareland,Bareland,Water,Water,Water,Bareland
1196,Bareland,Bareland,Water,Water,Water,Water
1197,Bareland,Bareland,Water,Water,Water,Forest
1198,Bareland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1199,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1200,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1201,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
1202,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1203,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up
1204,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1205,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1206,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1207,Bareland,Bareland,Forest,Water,Non_Wetland,Cropland
1208,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland
1209,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1210,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1211,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1212,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1213,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1214,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1215,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water
1216,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1217,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
1218,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1219,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1220,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water
1221,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1222,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1223,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1224,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1225,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1226,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water
1227,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1228,Bareland,Built-up,Grassland,Water,Non_Wetland,Bareland
1229,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1230,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1231,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1232,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1233,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1234,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1235,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland
1236,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1237,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1238,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1239,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1240,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1241,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1242,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1243,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1244,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1245,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
1246,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1247,Bareland,Built-up,Bareland,Water,Non_Wetland,Water
1248,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1249,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1250,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1251,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1252,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1253,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1254,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1255,Bareland,Built-up,Water,NULL,Water,Bareland
1256,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1257,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1258,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1259,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1260,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1261,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1262,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1263,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1264,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1265,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
