Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBM_M_R
35843,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
35844,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
35845,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
35846,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
35847,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
35848,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Wetland
35849,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
35850,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
35851,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
35852,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
35853,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
35854,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
35855,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Built-up
35856,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
35857,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
35858,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
35859,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
35860,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
35861,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
35862,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
35863,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
35864,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
35865,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
35866,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
35867,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
35868,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
35869,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
35870,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
35871,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
35872,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
35873,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
35874,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
35875,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
35876,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
35877,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
35878,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
35879,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
35880,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
35881,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
35882,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
35883,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
35884,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
35885,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
35886,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
35887,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
35888,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
35889,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
35890,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
35891,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
35892,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
35893,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
35894,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
35895,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
35896,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
35897,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
35898,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
35899,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
35900,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
35901,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
35902,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
35903,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
35904,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
35905,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
35906,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
35907,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
35908,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
35909,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
35910,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
35911,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
35912,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
35913,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
35914,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
35915,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
35916,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
35917,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
35918,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
35919,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
35920,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,NULL
35921,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
35922,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
35923,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
35924,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
35925,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Built-up
35926,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
35927,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
35928,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
35929,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
35930,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
35931,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
35932,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
35933,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
35934,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
35935,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
35936,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
35937,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
35938,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
35939,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
35940,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
35941,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
35942,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
35943,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
35944,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
35945,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
35946,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
35947,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
35948,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
35949,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
35950,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
35951,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
35952,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
35953,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
35954,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
35955,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
35956,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
35957,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
35958,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
35959,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
35960,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
35961,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
35962,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
35963,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Cropland
35964,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
35965,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
35966,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
35967,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
35968,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
35969,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
35970,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
35971,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
35972,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
35973,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
35974,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
35975,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
35976,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
35977,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
35978,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
35979,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
35980,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
35981,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
35982,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
35983,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
35984,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Wetland
35985,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
35986,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
35987,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Wetland
35988,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
35989,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
35990,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
35991,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
35992,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
35993,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
35994,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
35995,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
35996,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
35997,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
35998,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
35999,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
36000,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
36001,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
36002,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
36003,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
36004,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
36005,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
36006,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
36007,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
36008,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
36009,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
36010,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Wetland
36011,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
36012,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Built-up,Wetland
36013,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
36014,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
36015,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
36016,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
36017,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
36018,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
36019,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Cropland
36020,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Wetland
36021,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Bareland
36022,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
36023,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
36024,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
36025,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
36026,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
36027,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
36028,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
36029,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
36030,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
36031,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
36032,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
36033,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
36034,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
36035,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
36036,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
36037,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
36038,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
36039,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
36040,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Wetland
36041,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
36042,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,NULL
36043,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
36044,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
36045,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
36046,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
36047,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
36048,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
36049,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
36050,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
36051,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
36052,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
36053,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Cropland
36054,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
36055,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
36056,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
36057,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
36058,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
36059,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
36060,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
36061,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
36062,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
36063,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
36064,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Cropland
36065,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
36066,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
36067,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
36068,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
36069,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
36070,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
36071,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
36072,Forest,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
36073,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Cropland
36074,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
36075,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Grassland
36076,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Grassland
36077,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Cropland
36078,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Wetland
36079,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
36080,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
36081,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
36082,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,NULL
36083,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
36084,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
36085,Forest,Forest,NULL,Water,Non_Wetland,Grassland,NULL,Cropland
36086,Forest,Forest,NULL,Water,Non_Wetland,Cropland,NULL,Wetland
36087,Forest,Forest,NULL,Water,Non_Wetland,Water,Built-up,Water
36088,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Grassland
36089,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
36090,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Grassland
36091,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Water
36092,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
36093,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Grassland
36094,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Cropland
36095,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Wetland
36096,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
36097,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
36098,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
36099,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
36100,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
36101,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
36102,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
36103,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
36104,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
36105,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
36106,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
36107,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
36108,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
36109,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
36110,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
36111,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
36112,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
36113,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
36114,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
36115,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
36116,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
36117,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
36118,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
36119,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
36120,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Wetland
36121,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
36122,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
36123,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
36124,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Wetland
36125,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
36126,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
36127,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
36128,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
36129,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
36130,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
36131,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
36132,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
36133,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
36134,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
36135,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
36136,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
36137,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
36138,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
36139,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
36140,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
36141,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
36142,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
36143,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
36144,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
36145,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
36146,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
36147,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
36148,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
36149,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
36150,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
36151,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
36152,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
36153,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
36154,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
36155,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
36156,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
36157,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
36158,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
36159,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
36160,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
36161,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
36162,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
36163,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
36164,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
36165,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
36166,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
36167,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
36168,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
36169,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
36170,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
36171,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
