Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MRP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MRP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MRP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MRP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MRP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MRP_M_R
7859,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
7860,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7861,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
7862,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
7863,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7864,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
7865,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
7866,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
7867,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
7868,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7869,Water,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
7870,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
7871,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
7872,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
7873,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
7874,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7875,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
7876,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
7877,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
7878,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
7879,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
7880,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
7881,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Wetland
7882,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
7883,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
7884,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
7885,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
7886,Water,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
7887,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Grassland
7888,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
7889,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7890,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7891,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
7892,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
7893,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
7894,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
7895,Water,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7896,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Water,Water
7897,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
7898,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
7899,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
7900,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
7901,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
7902,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
7903,Water,Water,Water,NULL,Water,Shrubland,Water,Wetland
7904,Water,Water,Water,NULL,Water,Shrubland,Water,Water
7905,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
7906,Water,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
7907,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
7908,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
7909,Water,Water,Water,NULL,Water,Wetland,Grassland,Forest
7910,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
7911,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
7912,Water,Water,Water,NULL,Water,Wetland,Water,Water
7913,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
7914,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
7915,Water,Water,Water,NULL,Water,Water,Shrubland,Water
7916,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
7917,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
7918,Water,Water,Water,NULL,Water,Water,Grassland,Water
7919,Water,Water,Water,NULL,Water,Water,Water,Grassland
7920,Water,Water,Water,NULL,Water,Water,Water,Water
7921,Water,Water,Water,NULL,Water,Water,Water,Forest
7922,Water,Water,Water,NULL,Water,Water,Forest,Water
7923,Water,Water,Water,NULL,Water,Water,Forest,Forest
7924,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
7925,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
7926,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
7927,Water,Water,Water,NULL,Water,Forest,Water,Water
7928,Water,Water,Water,NULL,Water,Forest,Water,Forest
7929,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
7930,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
7931,Water,Water,Water,Non_Water,Water,Shrubland,Grassland,Grassland
7932,Water,Water,Water,Non_Water,Water,Shrubland,Wetland,Forest
7933,Water,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
7934,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
7935,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
7936,Water,Water,Water,Non_Water,Water,Grassland,Water,Water
7937,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Grassland
7938,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Water
7939,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Forest
7940,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
7941,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
7942,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
7943,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
7944,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
7945,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
7946,Water,Water,Water,Non_Water,Water,Water,Shrubland,Wetland
7947,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
7948,Water,Water,Water,Non_Water,Water,Water,Shrubland,Forest
7949,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
7950,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
7951,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
7952,Water,Water,Water,Non_Water,Water,Water,Water,Water
7953,Water,Water,Water,Non_Water,Water,Water,Water,Forest
7954,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Water
7955,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
7956,Water,Water,Water,Non_Water,Water,Forest,Water,Wetland
7957,Water,Water,Water,Non_Water,Water,Forest,Water,Water
7958,Water,Water,Water,Water,Water,NULL,Water,Wetland
7959,Water,Water,Water,Water,Water,Shrubland,NULL,Water
7960,Water,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
7961,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
7962,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
7963,Water,Water,Water,Water,Water,Shrubland,Wetland,Forest
7964,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
7965,Water,Water,Water,Water,Water,Shrubland,Water,Wetland
7966,Water,Water,Water,Water,Water,Shrubland,Water,Water
7967,Water,Water,Water,Water,Water,Shrubland,Water,Forest
7968,Water,Water,Water,Water,Water,Grassland,Water,Water
7969,Water,Water,Water,Water,Water,Wetland,Shrubland,Grassland
7970,Water,Water,Water,Water,Water,Wetland,Shrubland,Wetland
7971,Water,Water,Water,Water,Water,Wetland,Shrubland,Built-up
7972,Water,Water,Water,Water,Water,Wetland,Shrubland,Water
7973,Water,Water,Water,Water,Water,Wetland,Shrubland,Forest
7974,Water,Water,Water,Water,Water,Wetland,Grassland,Water
7975,Water,Water,Water,Water,Water,Wetland,Wetland,Wetland
7976,Water,Water,Water,Water,Water,Wetland,Wetland,Water
7977,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
7978,Water,Water,Water,Water,Water,Wetland,Water,Grassland
7979,Water,Water,Water,Water,Water,Wetland,Water,Wetland
7980,Water,Water,Water,Water,Water,Wetland,Water,Bareland
7981,Water,Water,Water,Water,Water,Wetland,Water,Water
7982,Water,Water,Water,Water,Water,Wetland,Water,Forest
7983,Water,Water,Water,Water,Water,Bareland,Shrubland,Water
7984,Water,Water,Water,Water,Water,Bareland,Water,Grassland
7985,Water,Water,Water,Water,Water,Bareland,Water,Wetland
7986,Water,Water,Water,Water,Water,Bareland,Water,Water
7987,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
7988,Water,Water,Water,Water,Water,Water,Shrubland,Wetland
7989,Water,Water,Water,Water,Water,Water,Shrubland,Water
7990,Water,Water,Water,Water,Water,Water,Shrubland,Forest
7991,Water,Water,Water,Water,Water,Water,Grassland,Grassland
7992,Water,Water,Water,Water,Water,Water,Grassland,Water
7993,Water,Water,Water,Water,Water,Water,Wetland,Grassland
7994,Water,Water,Water,Water,Water,Water,Wetland,Water
7995,Water,Water,Water,Water,Water,Water,Built-up,Water
7996,Water,Water,Water,Water,Water,Water,Water,Grassland
7997,Water,Water,Water,Water,Water,Water,Water,Wetland
7998,Water,Water,Water,Water,Water,Water,Water,Bareland
7999,Water,Water,Water,Water,Water,Water,Water,Water
8000,Water,Water,Water,Water,Water,Water,Water,Forest
8001,Water,Water,Water,Water,Water,Water,Forest,Water
8002,Water,Water,Water,Water,Water,Forest,Shrubland,Wetland
8003,Water,Water,Water,Water,Water,Forest,Shrubland,Water
8004,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
8005,Water,Water,Water,Water,Water,Forest,Water,Wetland
8006,Water,Water,Water,Water,Water,Forest,Water,Water
8007,Water,Water,Water,Water,Water,Forest,Water,Forest
8008,Water,Water,Water,Water,Water,Forest,Forest,Water
8009,Water,Water,Water,Water,Water,Forest,Forest,Forest
8010,Water,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
8011,Water,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8012,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8013,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8014,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8015,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
8016,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8017,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8018,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8019,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8020,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
8021,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8022,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
8023,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
8024,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8025,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8026,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Bareland
8027,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
8028,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
8029,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
8030,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
8031,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
8032,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
8033,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
8034,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
8035,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
8036,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
8037,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
8038,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
8039,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
8040,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
8041,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8042,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
8043,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
8044,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
8045,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
8046,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
8047,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8048,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8049,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8050,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
8051,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
8052,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
8053,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
8054,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
8055,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
8056,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
8057,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
8058,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
8059,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
8060,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
8061,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
8062,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
8063,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
8064,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Water
8065,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
8066,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8067,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
8068,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
8069,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
8070,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
8071,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
8072,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8073,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
8074,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8075,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
8076,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
8077,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
8078,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8079,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
8080,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8081,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8082,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
8083,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8084,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8085,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8086,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
8087,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8088,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
8089,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
8090,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8091,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
8092,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
8093,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
8094,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
8095,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8096,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Water
8097,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
8098,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
8099,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
8100,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
8101,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
8102,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
8103,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
8104,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
8105,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
8106,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
8107,Water,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
8108,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
8109,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Wetland
8110,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
8111,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
8112,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
8113,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
8114,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
8115,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8116,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
8117,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
8118,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
8119,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
8120,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
8121,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
8122,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
8123,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
8124,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
8125,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
8126,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
8127,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8128,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Wetland
8129,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Water
8130,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
8131,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
8132,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
8133,Water,Water,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
8134,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Grassland
8135,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Wetland
8136,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Bareland
8137,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
8138,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
8139,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
8140,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
8141,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
8142,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Wetland
8143,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
8144,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
8145,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
8146,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
8147,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
8148,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
8149,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
8150,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
8151,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
8152,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
8153,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
8154,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
8155,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
8156,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
8157,Water,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
8158,Water,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
8159,Water,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
8160,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8161,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
8162,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
8163,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
8164,Water,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
8165,Water,Forest,Wetland,Water,Wetland,Wetland,Shrubland,Forest
8166,Water,Forest,Water,Non_Water,Water,Shrubland,Shrubland,Forest
8167,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
8168,Water,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
8169,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8170,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8171,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8172,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
8173,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8174,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
8175,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8176,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
8177,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
8178,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
8179,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8180,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8181,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8182,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8183,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8184,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8185,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8186,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8187,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8188,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
8189,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
8190,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
8191,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8192,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8193,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8194,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8195,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8196,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8197,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
8198,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8199,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8200,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8201,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8202,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8203,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8204,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8205,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8206,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8207,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8208,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8209,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
8210,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
8211,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8212,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
8213,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
8214,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
8215,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
8216,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8217,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8218,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
8219,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
8220,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8221,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8222,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
8223,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
