Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LCK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LCK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LCK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LCK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LCK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LCK_M_R
12497,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
12498,Forest,Cropland,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12499,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
12500,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
12501,Forest,Cropland,Forest,Water,Non_Wetland,Shrubland,Water,Forest
12502,Forest,Cropland,Forest,Water,Non_Wetland,Water,Water,Water
12503,Forest,Wetland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12504,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Water,Forest
12505,Forest,Wetland,NULL,NULL,Non_Wetland,Water,Forest,Forest
12506,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12507,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
12508,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12509,Forest,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
12510,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12511,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
12512,Forest,Wetland,Cropland,Water,Non_Wetland,Forest,Water,Forest
12513,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
12514,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
12515,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
12516,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
12517,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
12518,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
12519,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
12520,Forest,Wetland,Wetland,NULL,Wetland,Shrubland,Forest,Forest
12521,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
12522,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
12523,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Water
12524,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
12525,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
12526,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
12527,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
12528,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
12529,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
12530,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
12531,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Wetland
12532,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
12533,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
12534,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
12535,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Wetland
12536,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Wetland
12537,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Water
12538,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
12539,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
12540,Forest,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
12541,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
12542,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
12543,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
12544,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
12545,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
12546,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Water,Water
12547,Forest,Wetland,Wetland,Water,Wetland,Shrubland,Forest,Wetland
12548,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
12549,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
12550,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
12551,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
12552,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
12553,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
12554,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12555,Forest,Wetland,Water,NULL,Water,Bareland,Forest,Water
12556,Forest,Wetland,Water,NULL,Water,Water,Water,Water
12557,Forest,Wetland,Water,NULL,Water,Water,Water,Forest
12558,Forest,Wetland,Water,NULL,Water,Water,Forest,Forest
12559,Forest,Wetland,Water,NULL,Water,Forest,Water,Forest
12560,Forest,Wetland,Water,NULL,Water,Forest,Forest,Wetland
12561,Forest,Wetland,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
12562,Forest,Wetland,Water,Non_Water,Water,Shrubland,Wetland,Wetland
12563,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
12564,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
12565,Forest,Wetland,Water,Non_Water,Water,Bareland,Wetland,Wetland
12566,Forest,Wetland,Water,Non_Water,Water,Bareland,Forest,Water
12567,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
12568,Forest,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
12569,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
12570,Forest,Wetland,Water,Water,Water,Bareland,Water,Wetland
12571,Forest,Wetland,Water,Water,Water,Bareland,Water,Water
12572,Forest,Wetland,Water,Water,Water,Bareland,Forest,Water
12573,Forest,Wetland,Water,Water,Water,Water,Wetland,Wetland
12574,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
12575,Forest,Wetland,Water,Water,Water,Water,Water,Water
12576,Forest,Wetland,Water,Water,Water,Forest,Water,Water
12577,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12578,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
12579,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12580,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
12581,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
12582,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
12583,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12584,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12585,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
12586,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
12587,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Water
12588,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
12589,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
12590,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
12591,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
12592,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
12593,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
12594,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
12595,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
12596,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
12597,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
12598,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
12599,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12600,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12601,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12602,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12603,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12604,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
12605,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
12606,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
12607,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
12608,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
12609,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
12610,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
12611,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12612,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
12613,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
12614,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
12615,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12616,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
12617,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12618,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12619,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12620,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
12621,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
12622,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
12623,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
12624,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
12625,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12626,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
12627,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12628,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12629,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12630,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12631,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12632,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12633,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12634,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12635,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12636,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12637,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
12638,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
12639,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
12640,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
12641,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12642,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12643,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12644,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12645,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12646,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12647,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12648,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
12649,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12650,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12651,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12652,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12653,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12654,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12655,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12656,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12657,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12658,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12659,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12660,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
12661,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12662,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
12663,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12664,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12665,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12666,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12667,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12668,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12669,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12670,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12671,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12672,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12673,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12674,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
12675,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
12676,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12677,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
12678,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
12679,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12680,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
12681,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
12682,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
12683,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
12684,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
12685,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12686,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12687,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12688,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12689,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12690,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12691,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12692,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12693,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12694,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12695,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
12696,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
12697,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12698,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12699,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
12700,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12701,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
12702,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12703,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
12704,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
12705,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
12706,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
12707,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
12708,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
12709,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
12710,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12711,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12712,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
12713,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
12714,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
12715,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12716,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
12717,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
12718,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12719,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
12720,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
12721,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12722,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12723,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12724,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
12725,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
12726,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12727,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12728,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12729,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12730,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
12731,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
12732,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12733,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12734,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
12735,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12736,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12737,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12738,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12739,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12740,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
12741,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
12742,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
12743,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
12744,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
12745,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
12746,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12747,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
12748,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12749,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12750,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12751,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12752,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12753,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12754,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12755,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
12756,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12757,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12758,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12759,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
12760,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
12761,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
12762,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
12763,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12764,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12765,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12766,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
12767,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12768,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12769,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12770,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
12771,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12772,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
12773,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
12774,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
12775,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
12776,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
12777,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
12778,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12779,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12780,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12781,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
12782,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12783,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
12784,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
12785,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
12786,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
12787,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
12788,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
12789,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
12790,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
12791,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
12792,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
12793,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
12794,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
12795,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
12796,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
12797,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
12798,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
12799,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
12800,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
12801,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
12802,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
12803,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
12804,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
12805,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
12806,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
12807,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
12808,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
12809,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
12810,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
12811,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
12812,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12813,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12814,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12815,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12816,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12817,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
12818,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
