Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPB_M_R
1023,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1024,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1025,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1026,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1027,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1028,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1029,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1030,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1031,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1032,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1033,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1034,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1035,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1036,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1037,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1038,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1039,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1041,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1042,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1043,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1044,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1045,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1046,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1047,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1048,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1049,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1050,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1051,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1052,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1053,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1054,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1055,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1056,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1057,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1058,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1059,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1060,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1061,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1062,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1063,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1064,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1065,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1066,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1067,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1068,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1069,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1070,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1071,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1072,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
1073,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1074,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1075,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1076,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1077,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1078,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1079,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1080,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
