Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDH_M_R
20269,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
20270,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
20271,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
20272,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
20273,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
20274,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
20275,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
20276,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
20277,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
20278,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,NULL
20279,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
20280,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
20281,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
20282,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
20283,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
20284,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
20285,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Bareland
20286,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
20287,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
20288,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
20289,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
20290,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
20291,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
20292,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
20293,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
20294,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
20295,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
20296,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
20297,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
20298,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
20299,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
20300,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
20301,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
20302,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
20303,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
20304,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
20305,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
20306,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
20307,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
20308,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
20309,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
20310,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Bareland
20311,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
20312,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
20313,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
20314,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
20315,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
20316,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
20317,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Wetland
20318,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
20319,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
20320,Forest,Water,Wetland,Water,Wetland,Grassland,NULL,Water
20321,Forest,Water,Wetland,Water,Wetland,Grassland,Shrubland,Water
20322,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
20323,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
20324,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
20325,Forest,Water,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
20326,Forest,Water,Wetland,Water,Wetland,Wetland,Shrubland,Water
20327,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
20328,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
20329,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Water
20330,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
20331,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Bareland
20332,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
20333,Forest,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
20334,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
20335,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
20336,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
20337,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
20338,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
20339,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
20340,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
20341,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
20342,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
20343,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
20344,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
20345,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
20346,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
20347,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
20348,Forest,Water,Wetland,Water,Wetland,Forest,Water,Wetland
20349,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
20350,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
20351,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
20352,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
20353,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
20354,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
20355,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
20356,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
20357,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
20358,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20359,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
20360,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
20361,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
20362,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
20363,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
20364,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
20365,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
20366,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
20367,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
20368,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
20369,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
20370,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
20371,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
20372,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
20373,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
20374,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
20375,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
20376,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
20377,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20378,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
20379,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
20380,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
20381,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Water
20382,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
20383,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
20384,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
20385,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
20386,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
20387,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
20388,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
20389,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
20390,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
20391,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
20392,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
20393,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
20394,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
20395,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
20396,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
20397,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
20398,Forest,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Water
20399,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
20400,Forest,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Water
20401,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
20402,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
20403,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
20404,Forest,Water,Bareland,Water,Non_Wetland,Water,Shrubland,Forest
20405,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
20406,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
20407,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
20408,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
20409,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
20410,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
20411,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
20412,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
20413,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,NULL,Water
20414,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
20415,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
20416,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
20417,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
20418,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
20419,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
20420,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
20421,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
20422,Forest,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
20423,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
20424,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
20425,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
20426,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
20427,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
20428,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Forest
20429,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
20430,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
20431,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
20432,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
20433,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
20434,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Water
20435,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
20436,Forest,Water,Built-up,Water,Non_Wetland,Shrubland,Forest,Water
20437,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
20438,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Water
20439,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Forest
20440,Forest,Water,Built-up,Water,Non_Wetland,Forest,Forest,Water
20441,Forest,Water,Built-up,Water,Non_Wetland,Forest,Forest,Forest
20442,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
20443,Forest,Water,Water,NULL,Water,NULL,NULL,Water
20444,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
20445,Forest,Water,Water,NULL,Water,NULL,Water,Grassland
20446,Forest,Water,Water,NULL,Water,NULL,Water,Water
20447,Forest,Water,Water,NULL,Water,NULL,Water,Forest
20448,Forest,Water,Water,NULL,Water,Shrubland,NULL,Grassland
20449,Forest,Water,Water,NULL,Water,Shrubland,NULL,Water
20450,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Grassland
20451,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
20452,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
20453,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
20454,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Water
20455,Forest,Water,Water,NULL,Water,Shrubland,Grassland,Forest
20456,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Water
20457,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
20458,Forest,Water,Water,NULL,Water,Shrubland,Water,Wetland
20459,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
20460,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
20461,Forest,Water,Water,NULL,Water,Shrubland,Forest,Grassland
20462,Forest,Water,Water,NULL,Water,Shrubland,Forest,Water
20463,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
20464,Forest,Water,Water,NULL,Water,Grassland,NULL,Water
20465,Forest,Water,Water,NULL,Water,Grassland,Shrubland,Grassland
20466,Forest,Water,Water,NULL,Water,Grassland,Shrubland,Water
20467,Forest,Water,Water,NULL,Water,Grassland,Wetland,Wetland
20468,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
20469,Forest,Water,Water,NULL,Water,Grassland,Water,Water
20470,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
20471,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
20472,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
20473,Forest,Water,Water,NULL,Water,Wetland,Grassland,Grassland
20474,Forest,Water,Water,NULL,Water,Wetland,Grassland,Forest
20475,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
20476,Forest,Water,Water,NULL,Water,Wetland,Water,NULL
20477,Forest,Water,Water,NULL,Water,Wetland,Water,Wetland
20478,Forest,Water,Water,NULL,Water,Wetland,Water,Water
20479,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
20480,Forest,Water,Water,NULL,Water,Wetland,Forest,NULL
20481,Forest,Water,Water,NULL,Water,Wetland,Forest,Grassland
20482,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
20483,Forest,Water,Water,NULL,Water,Bareland,NULL,NULL
20484,Forest,Water,Water,NULL,Water,Bareland,NULL,Grassland
20485,Forest,Water,Water,NULL,Water,Bareland,NULL,Wetland
20486,Forest,Water,Water,NULL,Water,Bareland,NULL,Water
20487,Forest,Water,Water,NULL,Water,Bareland,NULL,Forest
20488,Forest,Water,Water,NULL,Water,Bareland,Shrubland,NULL
20489,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
20490,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Wetland
20491,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
20492,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
20493,Forest,Water,Water,NULL,Water,Bareland,Grassland,Grassland
20494,Forest,Water,Water,NULL,Water,Bareland,Grassland,Water
20495,Forest,Water,Water,NULL,Water,Bareland,Wetland,Wetland
20496,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
20497,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
20498,Forest,Water,Water,NULL,Water,Bareland,Water,Grassland
20499,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
20500,Forest,Water,Water,NULL,Water,Bareland,Water,Bareland
20501,Forest,Water,Water,NULL,Water,Bareland,Water,Water
20502,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
20503,Forest,Water,Water,NULL,Water,Bareland,Forest,Grassland
20504,Forest,Water,Water,NULL,Water,Bareland,Forest,Wetland
20505,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
20506,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
20507,Forest,Water,Water,NULL,Water,Water,NULL,Water
20508,Forest,Water,Water,NULL,Water,Water,Shrubland,Grassland
20509,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
20510,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
20511,Forest,Water,Water,NULL,Water,Water,Grassland,Water
20512,Forest,Water,Water,NULL,Water,Water,Water,Grassland
20513,Forest,Water,Water,NULL,Water,Water,Water,Wetland
20514,Forest,Water,Water,NULL,Water,Water,Water,Water
20515,Forest,Water,Water,NULL,Water,Water,Water,Forest
20516,Forest,Water,Water,NULL,Water,Water,Forest,Water
20517,Forest,Water,Water,NULL,Water,Water,Forest,Forest
20518,Forest,Water,Water,NULL,Water,Forest,NULL,Water
20519,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
20520,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
20521,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
20522,Forest,Water,Water,NULL,Water,Forest,Grassland,Forest
20523,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
20524,Forest,Water,Water,NULL,Water,Forest,Water,Grassland
20525,Forest,Water,Water,NULL,Water,Forest,Water,Water
20526,Forest,Water,Water,NULL,Water,Forest,Water,Forest
20527,Forest,Water,Water,NULL,Water,Forest,Forest,Water
20528,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
20529,Forest,Water,Water,Non_Water,Water,NULL,Water,Grassland
20530,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
20531,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
20532,Forest,Water,Water,Non_Water,Water,NULL,Forest,Water
20533,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
20534,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
20535,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
20536,Forest,Water,Water,Non_Water,Water,Shrubland,Bareland,Water
20537,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
20538,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Wetland
20539,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Water
20540,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
20541,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
20542,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
20543,Forest,Water,Water,Non_Water,Water,Grassland,Water,Water
20544,Forest,Water,Water,Non_Water,Water,Grassland,Forest,Water
20545,Forest,Water,Water,Non_Water,Water,Wetland,Shrubland,Wetland
20546,Forest,Water,Water,Non_Water,Water,Wetland,Shrubland,Water
20547,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
20548,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
20549,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
20550,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Grassland
20551,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Bareland
20552,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Water
20553,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Wetland
20554,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
20555,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
20556,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Wetland
20557,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Water
20558,Forest,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
20559,Forest,Water,Water,Non_Water,Water,Bareland,Bareland,Water
20560,Forest,Water,Water,Non_Water,Water,Bareland,Water,NULL
20561,Forest,Water,Water,Non_Water,Water,Bareland,Water,Grassland
20562,Forest,Water,Water,Non_Water,Water,Bareland,Water,Wetland
20563,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
20564,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
20565,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
20566,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Water
20567,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
20568,Forest,Water,Water,Non_Water,Water,Water,Shrubland,NULL
20569,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
20570,Forest,Water,Water,Non_Water,Water,Water,Wetland,Wetland
20571,Forest,Water,Water,Non_Water,Water,Water,Water,Water
20572,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
20573,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
20574,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
20575,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
20576,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Water
20577,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
20578,Forest,Water,Water,Non_Water,Water,Forest,Water,Wetland
20579,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
20580,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
20581,Forest,Water,Water,Non_Water,Water,Forest,Forest,NULL
20582,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
20583,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
20584,Forest,Water,Water,Water,Water,NULL,NULL,Water
20585,Forest,Water,Water,Water,Water,NULL,Water,Forest
20586,Forest,Water,Water,Water,Water,Shrubland,NULL,Grassland
20587,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
20588,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Wetland
20589,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
20590,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
20591,Forest,Water,Water,Water,Water,Shrubland,Wetland,Wetland
20592,Forest,Water,Water,Water,Water,Shrubland,Wetland,Forest
20593,Forest,Water,Water,Water,Water,Shrubland,Water,Grassland
20594,Forest,Water,Water,Water,Water,Shrubland,Water,Wetland
20595,Forest,Water,Water,Water,Water,Shrubland,Water,Water
20596,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
20597,Forest,Water,Water,Water,Water,Shrubland,Forest,Water
20598,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
20599,Forest,Water,Water,Water,Water,Wetland,Water,Water
20600,Forest,Water,Water,Water,Water,Wetland,Water,Forest
20601,Forest,Water,Water,Water,Water,Bareland,NULL,Water
20602,Forest,Water,Water,Water,Water,Bareland,Shrubland,Wetland
20603,Forest,Water,Water,Water,Water,Bareland,Shrubland,Water
20604,Forest,Water,Water,Water,Water,Bareland,Shrubland,Forest
20605,Forest,Water,Water,Water,Water,Bareland,Wetland,Wetland
20606,Forest,Water,Water,Water,Water,Bareland,Wetland,Water
20607,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
20608,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
20609,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
20610,Forest,Water,Water,Water,Water,Bareland,Water,Water
20611,Forest,Water,Water,Water,Water,Bareland,Water,Forest
20612,Forest,Water,Water,Water,Water,Bareland,Forest,Wetland
20613,Forest,Water,Water,Water,Water,Bareland,Forest,Water
20614,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
20615,Forest,Water,Water,Water,Water,Water,Shrubland,Grassland
20616,Forest,Water,Water,Water,Water,Water,Shrubland,Wetland
20617,Forest,Water,Water,Water,Water,Water,Shrubland,Water
20618,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
20619,Forest,Water,Water,Water,Water,Water,Water,Grassland
20620,Forest,Water,Water,Water,Water,Water,Water,Wetland
20621,Forest,Water,Water,Water,Water,Water,Water,Water
20622,Forest,Water,Water,Water,Water,Water,Water,Forest
20623,Forest,Water,Water,Water,Water,Water,Forest,Water
20624,Forest,Water,Water,Water,Water,Water,Forest,Forest
20625,Forest,Water,Water,Water,Water,Forest,Shrubland,Water
20626,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
20627,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
20628,Forest,Water,Water,Water,Water,Forest,Water,Water
20629,Forest,Water,Water,Water,Water,Forest,Water,Forest
20630,Forest,Water,Water,Water,Water,Forest,Forest,Water
20631,Forest,Water,Water,Water,Water,Forest,Forest,Forest
20632,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
20633,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
20634,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
20635,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
20636,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
20637,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
20638,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
20639,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
20640,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
20641,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
20642,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
20643,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
20644,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
20645,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
20646,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
20647,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
20648,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
20649,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
20650,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
