Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGU_M_R
15545,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Cropland
15546,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
15547,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
15548,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
15549,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
15550,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
15551,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
15552,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
15553,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
15554,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
15555,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Forest
15556,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Forest,Forest
15557,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
15558,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
15559,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
15560,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
15561,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Water
15562,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
15563,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
15564,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
15565,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
15566,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Built-up
15567,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
15568,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
15569,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Cropland
15570,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Water
15571,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
15572,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
15573,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Cropland
15574,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
15575,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
15576,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
15577,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
15578,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
15579,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
15580,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Water
15581,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Forest
15582,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
15583,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
15584,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
15585,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
15586,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
15587,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Water
15588,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
15589,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15590,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
15591,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
15592,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
15593,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
15594,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
15595,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
15596,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15597,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15598,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
15599,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
15600,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
15601,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
15602,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
15603,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
15604,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
15605,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15606,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
15607,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15608,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
15609,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
15610,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15611,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
15612,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15613,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15614,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
15615,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Cropland
15616,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
15617,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
15618,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Wetland
15619,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Forest
15620,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Cropland
15621,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Forest
15622,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Cropland
15623,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Forest
15624,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15625,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
15626,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
15627,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Bareland
15628,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
15629,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
15630,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
15631,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15632,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Cropland
15633,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
15634,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15635,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
15636,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Cropland
15637,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
15638,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Forest,Forest
15639,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
15640,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
15641,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
15642,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
15643,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
15644,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
15645,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
15646,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
15647,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
15648,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
15649,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Cropland
15650,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
15651,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
15652,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
15653,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
15654,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15655,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
15656,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
15657,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Grassland
15658,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
15659,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
15660,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
15661,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
15662,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
15663,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
15664,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
15665,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Forest
15666,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
15667,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
15668,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
15669,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
15670,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
15671,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
15672,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
15673,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
15674,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
15675,Forest,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Forest
15676,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Water,Forest
15677,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Water
15678,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Forest
15679,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
15680,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
15681,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
15682,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
15683,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
15684,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
15685,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
15686,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
15687,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Grassland
15688,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Cropland
15689,Forest,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
15690,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
15691,Forest,Cropland,Wetland,NULL,Wetland,NULL,Water,Forest
15692,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Grassland
15693,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest,Forest
15694,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Wetland,Cropland
15695,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
15696,Forest,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
15697,Forest,Cropland,Wetland,NULL,Wetland,Cropland,NULL,Forest
15698,Forest,Cropland,Wetland,NULL,Wetland,Cropland,Wetland,Cropland
15699,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
15700,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Cropland
15701,Forest,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
15702,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
15703,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
15704,Forest,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
15705,Forest,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
15706,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Water
15707,Forest,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
15708,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Grassland
15709,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Water
15710,Forest,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
15711,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
15712,Forest,Cropland,Wetland,NULL,Wetland,Water,Water,Forest
15713,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Grassland
15714,Forest,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
15715,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Grassland
15716,Forest,Cropland,Wetland,NULL,Wetland,Forest,Wetland,Forest
15717,Forest,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
15718,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Grassland
15719,Forest,Cropland,Wetland,NULL,Wetland,Forest,Forest,Forest
15720,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
15721,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
15722,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
15723,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
15724,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Water
15725,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
15726,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
15727,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
15728,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
15729,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
15730,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Cropland
15731,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
15732,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
15733,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Forest
15734,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,Water
15735,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
15736,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
15737,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Grassland
15738,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
15739,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
15740,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
15741,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
15742,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Wetland
15743,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland,NULL,Forest
15744,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
15745,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
15746,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
15747,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
15748,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
15749,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
15750,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
15751,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
15752,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,NULL
15753,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
15754,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
15755,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
15756,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
15757,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
15758,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
15759,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland,Built-up,Built-up
15760,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,NULL
15761,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
15762,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
15763,Forest,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Forest
15764,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
15765,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Forest
15766,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
15767,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Water
15768,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
15769,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
15770,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
15771,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
15772,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Forest
15773,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Water
15774,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Forest,Forest
15775,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
15776,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
15777,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
15778,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
15779,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Water
15780,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
15781,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
15782,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
15783,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Water
15784,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Forest
15785,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
15786,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
15787,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
15788,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
15789,Forest,Cropland,Wetland,Water,Wetland,NULL,Wetland,Water
15790,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Wetland
15791,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Water
15792,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Forest
15793,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Grassland
15794,Forest,Cropland,Wetland,Water,Wetland,Wetland,NULL,Forest
15795,Forest,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
15796,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
15797,Forest,Cropland,Wetland,Water,Wetland,Wetland,Water,Forest
15798,Forest,Cropland,Wetland,Water,Wetland,Wetland,Forest,Forest
15799,Forest,Cropland,Wetland,Water,Wetland,Bareland,NULL,Water
15800,Forest,Cropland,Wetland,Water,Wetland,Built-up,Water,Forest
15801,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Grassland
15802,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Bareland
15803,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Water
15804,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Forest
15805,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Bareland
15806,Forest,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
15807,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
15808,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Water
15809,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Forest
15810,Forest,Cropland,Wetland,Water,Wetland,Water,Forest,Forest
15811,Forest,Cropland,Wetland,Water,Wetland,Forest,NULL,Forest
15812,Forest,Cropland,Wetland,Water,Wetland,Forest,Wetland,Wetland
15813,Forest,Cropland,Wetland,Water,Wetland,Forest,Water,Forest
15814,Forest,Cropland,Wetland,Water,Wetland,Forest,Forest,Water
15815,Forest,Cropland,Wetland,Water,Wetland,Forest,Forest,Forest
15816,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
15817,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
15818,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
15819,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
15820,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
15821,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
15822,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
15823,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
15824,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
15825,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Water
15826,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
15827,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
15828,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
15829,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15830,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
15831,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
15832,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
15833,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Water
15834,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
15835,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15836,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
15837,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
15838,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
15839,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
15840,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
15841,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
15842,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15843,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
15844,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
15845,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Water
15846,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Forest
15847,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
15848,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Water
15849,Forest,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Forest
15850,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
15851,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
15852,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Cropland
15853,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Wetland
15854,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
15855,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Water,Forest
15856,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
15857,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15858,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
15859,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15860,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
15861,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
15862,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
15863,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
15864,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15865,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland,NULL,Forest
15866,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,NULL
15867,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
15868,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Water
15869,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
15870,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15871,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15872,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
15873,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15874,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
15875,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
15876,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
