Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFE_M_R
1600,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1601,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1602,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1603,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1604,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1605,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1606,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1607,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1608,Bareland,NULL,Water,NULL,Water,Grassland,Wetland,NULL
1609,Bareland,NULL,Water,NULL,Water,Wetland,Wetland,NULL
1610,Bareland,NULL,Water,NULL,Water,Wetland,Water,NULL
1611,Bareland,NULL,Water,NULL,Water,Bareland,Wetland,NULL
1612,Bareland,NULL,Water,NULL,Water,Bareland,Water,NULL
1613,Bareland,NULL,Water,NULL,Water,Water,Wetland,NULL
1614,Bareland,NULL,Water,NULL,Water,Water,Built-up,NULL
1615,Bareland,NULL,Water,NULL,Water,Water,Water,NULL
1616,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1617,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1618,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1619,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1620,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1621,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1622,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1623,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1624,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1625,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1626,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1627,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1628,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1629,Bareland,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1630,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1631,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1632,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1633,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1634,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1635,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1636,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1637,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1638,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1639,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1640,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
1641,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1642,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1643,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1644,Bareland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1645,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1646,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1647,Bareland,Cropland,Wetland,NULL,Wetland,Wetland,Water,NULL
1648,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1649,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1650,Bareland,Cropland,Wetland,NULL,Wetland,Bareland,Water,NULL
1651,Bareland,Cropland,Wetland,NULL,Wetland,Water,Wetland,NULL
1652,Bareland,Cropland,Wetland,NULL,Wetland,Water,Water,NULL
1653,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,NULL
1654,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
1655,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1656,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1657,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1658,Bareland,Cropland,Water,NULL,Water,Wetland,Wetland,NULL
1659,Bareland,Cropland,Water,NULL,Water,Wetland,Water,NULL
1660,Bareland,Cropland,Water,NULL,Water,Water,Wetland,NULL
1661,Bareland,Cropland,Water,NULL,Water,Water,Water,NULL
1662,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1663,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1664,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1665,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1666,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1667,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1668,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1669,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1670,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1671,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1672,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1673,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
1674,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1675,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Water,NULL
1676,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1677,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Water,NULL
1678,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1679,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,NULL
1680,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1681,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Water,NULL
1682,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,NULL
1683,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,NULL
1684,Bareland,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
1685,Bareland,Wetland,Water,NULL,Water,Wetland,Water,NULL
1686,Bareland,Wetland,Water,NULL,Water,Water,Wetland,NULL
1687,Bareland,Wetland,Water,NULL,Water,Water,Water,NULL
1688,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1689,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1690,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1691,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Water,NULL
1692,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1693,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1694,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1695,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1696,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1697,Bareland,Bareland,Wetland,NULL,NULL,Wetland,Water,NULL
1698,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Water,NULL
1699,Bareland,Bareland,Wetland,NULL,NULL,Water,Water,NULL
1700,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1701,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1702,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,NULL
1703,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1704,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1705,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,NULL
1706,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,NULL
1707,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,NULL
1708,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,NULL
1709,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1710,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1711,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,NULL
1712,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1713,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1714,Bareland,Bareland,Water,NULL,NULL,Wetland,Water,NULL
1715,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,NULL
1716,Bareland,Bareland,Water,NULL,NULL,Bareland,Water,NULL
1717,Bareland,Bareland,Water,NULL,Water,Wetland,Water,NULL
1718,Bareland,Bareland,Water,NULL,Water,Bareland,Water,NULL
1719,Bareland,Bareland,Water,NULL,Water,Water,Water,NULL
1720,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1721,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
1722,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Water,NULL
1723,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1724,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1725,Bareland,Built-up,Wetland,NULL,NULL,Built-up,Built-up,NULL
1726,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
1727,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1728,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
1729,Bareland,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1730,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1731,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1732,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1733,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1734,Bareland,Water,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1735,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1736,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1737,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1738,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1739,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1740,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,NULL
1741,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1742,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1743,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
1744,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1745,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1746,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1747,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1748,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1749,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1750,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
1751,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1752,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1753,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1754,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,NULL
1755,Bareland,Water,Wetland,NULL,NULL,Wetland,Wetland,NULL
1756,Bareland,Water,Wetland,NULL,NULL,Wetland,Bareland,NULL
1757,Bareland,Water,Wetland,NULL,NULL,Wetland,Water,NULL
1758,Bareland,Water,Wetland,NULL,NULL,Bareland,Wetland,NULL
1759,Bareland,Water,Wetland,NULL,NULL,Bareland,Bareland,NULL
1760,Bareland,Water,Wetland,NULL,NULL,Bareland,Water,NULL
1761,Bareland,Water,Wetland,NULL,NULL,Water,Water,NULL
1762,Bareland,Water,Wetland,NULL,Wetland,NULL,Wetland,NULL
1763,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1764,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,NULL
1765,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1766,Bareland,Water,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1767,Bareland,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
1768,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1769,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1770,Bareland,Water,Wetland,NULL,Wetland,Bareland,Bareland,NULL
1771,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,NULL
1772,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,NULL
1773,Bareland,Water,Wetland,NULL,Wetland,Water,Bareland,NULL
1774,Bareland,Water,Wetland,NULL,Wetland,Water,Built-up,NULL
1775,Bareland,Water,Wetland,NULL,Wetland,Water,Water,NULL
1776,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1777,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1778,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1779,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
1780,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1781,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1782,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,NULL
1783,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1784,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1785,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1786,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1787,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1788,Bareland,Water,Water,NULL,NULL,Wetland,Water,NULL
1789,Bareland,Water,Water,NULL,NULL,Bareland,Bareland,NULL
1790,Bareland,Water,Water,NULL,NULL,Bareland,Water,NULL
1791,Bareland,Water,Water,NULL,NULL,Water,Water,NULL
1792,Bareland,Water,Water,NULL,Water,Wetland,Wetland,NULL
1793,Bareland,Water,Water,NULL,Water,Wetland,Water,NULL
1794,Bareland,Water,Water,NULL,Water,Bareland,Grassland,NULL
1795,Bareland,Water,Water,NULL,Water,Bareland,Wetland,NULL
1796,Bareland,Water,Water,NULL,Water,Bareland,Water,NULL
1797,Bareland,Water,Water,NULL,Water,Water,Wetland,NULL
1798,Bareland,Water,Water,NULL,Water,Water,Water,NULL
1799,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1800,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1801,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1802,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1803,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
1804,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1805,Bareland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1806,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1807,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1808,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1809,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1810,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1811,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1812,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1813,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1814,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1815,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1816,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1817,Bareland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1818,Bareland,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1819,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1820,Bareland,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
1821,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1822,Bareland,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
1823,Bareland,Forest,Wetland,NULL,Wetland,Water,Water,NULL
1824,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
1825,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1826,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1827,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1828,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1829,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1830,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1831,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1832,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1833,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1834,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1835,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1836,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1837,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1838,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
1839,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1840,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1841,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
1842,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1843,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1844,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1845,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1846,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1847,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1848,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1849,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1850,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1851,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1852,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1853,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1854,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1855,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
1856,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1857,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1858,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1859,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
1860,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1861,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1862,Water,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1863,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
1864,Water,NULL,Wetland,NULL,NULL,Wetland,Grassland,NULL
1865,Water,NULL,Wetland,NULL,NULL,Wetland,Bareland,NULL
1866,Water,NULL,Wetland,NULL,NULL,Wetland,Water,NULL
1867,Water,NULL,Wetland,NULL,NULL,Bareland,Wetland,NULL
1868,Water,NULL,Wetland,NULL,NULL,Bareland,Water,NULL
1869,Water,NULL,Wetland,NULL,NULL,Water,Water,NULL
1870,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
1871,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1872,Water,NULL,Wetland,NULL,Wetland,NULL,Water,NULL
1873,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1874,Water,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1875,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,NULL
1876,Water,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1877,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1878,Water,NULL,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1879,Water,NULL,Wetland,NULL,Wetland,Wetland,Built-up,NULL
1880,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,NULL
1881,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1882,Water,NULL,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1883,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,NULL
1884,Water,NULL,Wetland,NULL,Wetland,Built-up,Built-up,NULL
1885,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,NULL
1886,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1887,Water,NULL,Wetland,NULL,Wetland,Water,Built-up,NULL
1888,Water,NULL,Wetland,NULL,Wetland,Water,Water,NULL
1889,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
1890,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
1891,Water,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1892,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1893,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1894,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1895,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1896,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1897,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1898,Water,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1899,Water,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
1900,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1901,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1902,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1903,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1904,Water,NULL,Water,NULL,NULL,Water,Water,NULL
1905,Water,NULL,Water,NULL,Water,NULL,Wetland,NULL
1906,Water,NULL,Water,NULL,Water,Grassland,Wetland,NULL
1907,Water,NULL,Water,NULL,Water,Grassland,Water,NULL
1908,Water,NULL,Water,NULL,Water,Wetland,Wetland,NULL
1909,Water,NULL,Water,NULL,Water,Wetland,Water,NULL
1910,Water,NULL,Water,NULL,Water,Bareland,Wetland,NULL
1911,Water,NULL,Water,NULL,Water,Bareland,Water,NULL
1912,Water,NULL,Water,NULL,Water,Water,Wetland,NULL
1913,Water,NULL,Water,NULL,Water,Water,Water,NULL
1914,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1915,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1916,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1917,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1918,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1919,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1920,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1921,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1922,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1923,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1924,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1925,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,NULL
1926,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1927,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1928,Water,Cropland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
1929,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1930,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1931,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1932,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1933,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1934,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1935,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1936,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1937,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1938,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1939,Water,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1940,Water,Cropland,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1941,Water,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1942,Water,Cropland,Wetland,NULL,Wetland,Wetland,Water,NULL
1943,Water,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1944,Water,Cropland,Wetland,NULL,Wetland,Bareland,Water,NULL
