Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZS_M_R
24549,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24550,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24551,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
24552,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
24553,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
24554,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
24555,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
24556,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
24557,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
24558,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24559,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
24560,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
24561,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
24562,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
24563,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
24564,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
24565,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
24566,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
24567,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
24568,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
24569,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
24570,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
24571,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
24572,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24573,Permanent_ice_and_snow,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
24574,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
24575,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
24576,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
24577,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
24578,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
24579,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
24580,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24581,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
24582,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
24583,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
24584,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
24585,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
24586,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
24587,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24588,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
24589,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
24590,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
24591,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24592,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24593,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24594,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24595,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24596,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
24597,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
24598,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
24599,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
24600,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24601,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
24602,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
24603,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
24604,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
24605,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24606,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
24607,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
24608,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24609,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
24610,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
24611,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
24612,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
24613,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
24614,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
24615,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
24616,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
24617,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
24618,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
24619,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
24620,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24621,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
24622,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24623,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
24624,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24625,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24626,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24627,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
24628,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Cropland
24629,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
24630,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
24631,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
24632,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Grassland
24633,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
24634,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
24635,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
24636,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
24637,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24638,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
24639,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
24640,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
24641,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
24642,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24643,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24644,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24645,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24646,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24647,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
24648,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
24649,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
24650,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
24651,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24652,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
24653,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24654,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
24655,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
24656,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
24657,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
24658,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
24659,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
24660,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
24661,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
24662,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
24663,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
24664,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
24665,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
24666,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
24667,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
24668,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24669,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
24670,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
24671,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
24672,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
24673,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
24674,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
24675,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
24676,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
24677,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
24678,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
24679,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
24680,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
24681,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
24682,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
24683,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
24684,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
24685,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
24686,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
24687,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24688,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
24689,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
24690,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24691,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24692,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
24693,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24694,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
24695,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24696,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24697,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
24698,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
24699,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
24700,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24701,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
24702,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
24703,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
24704,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
24705,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
24706,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
24707,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
24708,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24709,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24710,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
24711,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
24712,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24713,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
24714,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
24715,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
24716,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
24717,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
24718,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
24719,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
24720,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
24721,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
24722,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
24723,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
24724,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
24725,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
24726,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
24727,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
24728,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
24729,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
24730,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
24731,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
24732,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
24733,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
24734,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
24735,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
24736,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
24737,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
24738,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
24739,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
24740,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
24741,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
24742,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24743,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
24744,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
24745,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
24746,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
24747,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
24748,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
24749,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24750,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
24751,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24752,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
24753,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
24754,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
24755,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24756,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
24757,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
24758,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
24759,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
24760,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
24761,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
24762,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
24763,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Water
24764,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
24765,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
24766,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
24767,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
24768,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Grassland,Cropland
24769,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
24770,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
24771,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
24772,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
24773,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
24774,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
24775,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
24776,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
24777,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,Water,Water
24778,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
24779,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Grassland
24780,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Bareland
24781,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water,Water,Water
24782,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
24783,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
24784,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
24785,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
24786,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24787,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
24788,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
24789,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
24790,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
24791,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
24792,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
24793,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
24794,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
24795,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
24796,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
24797,Permanent_ice_and_snow,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24798,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,NULL,Water,Bareland
24799,Permanent_ice_and_snow,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
24800,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water,Water,Water
24801,Permanent_ice_and_snow,NULL,Water,Water,Water,Shrubland,Water,Grassland
24802,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
24803,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
24804,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
24805,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
24806,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
24807,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
24808,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
24809,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
24810,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
24811,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
24812,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
24813,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
24814,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
24815,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
24816,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
24817,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
