Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NVH_M_R
757,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water
758,Cropland,Water,Wetland,Water,Wetland,NULL,Grassland
759,Cropland,Water,Wetland,Water,Wetland,NULL,Bareland
760,Cropland,Water,Water,NULL,Water,NULL,Wetland
761,Cropland,Water,Water,NULL,Water,NULL,Water
762,Cropland,Water,Water,Non_Water,Water,NULL,Wetland
763,Cropland,Water,Water,Water,Water,NULL,Wetland
764,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
765,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Cropland
766,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
767,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Water
768,Cropland,Water,Forest,NULL,Non_Wetland,NULL,Forest
769,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
770,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
771,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Water
772,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
773,Cropland,Water,Forest,Water,Non_Wetland,NULL,Wetland
774,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
775,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
776,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
777,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
778,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
779,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
780,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water
781,Cropland,Forest,Wetland,NULL,Wetland,NULL,Grassland
782,Cropland,Forest,Wetland,NULL,Wetland,NULL,Wetland
783,Cropland,Forest,Wetland,NULL,Wetland,NULL,Forest
784,Cropland,Forest,Wetland,Non_Water,NULL,NULL,Water
785,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Water
786,Cropland,Forest,Water,Non_Water,NULL,NULL,Water
787,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
788,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
789,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
790,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Water
791,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
792,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
793,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
794,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Cropland
795,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
796,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
797,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
798,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
799,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
800,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
801,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
802,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
803,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
804,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
805,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
806,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
807,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
808,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
809,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
810,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
811,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
812,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
813,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
814,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
815,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
816,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
817,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
818,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
819,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Water
820,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
821,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water
822,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
823,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,Water
824,Wetland,NULL,Wetland,NULL,Wetland,NULL,Grassland
825,Wetland,NULL,Wetland,NULL,Wetland,NULL,Cropland
826,Wetland,NULL,Wetland,NULL,Wetland,NULL,Wetland
827,Wetland,NULL,Wetland,NULL,Wetland,NULL,Water
828,Wetland,NULL,Wetland,NULL,Wetland,NULL,Forest
829,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
830,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
831,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,Water
832,Wetland,NULL,Wetland,Water,Wetland,NULL,Grassland
833,Wetland,NULL,Wetland,Water,Wetland,NULL,Wetland
834,Wetland,NULL,Wetland,Water,Wetland,NULL,Water
835,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
836,Wetland,NULL,Water,NULL,Water,NULL,Grassland
837,Wetland,NULL,Water,NULL,Water,NULL,Wetland
838,Wetland,NULL,Water,Non_Water,Water,NULL,Water
839,Wetland,NULL,Water,Water,Water,NULL,Grassland
840,Wetland,NULL,Water,Water,Water,NULL,Wetland
841,Wetland,NULL,Water,Water,Water,NULL,Water
842,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL
843,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
844,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
845,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
846,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
847,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water
848,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
849,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
850,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
851,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
852,Wetland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
853,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
854,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland
855,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,Grassland
856,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
857,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Cropland
858,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
859,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
860,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
861,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water
862,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
863,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
864,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
865,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
866,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
867,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water
868,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
869,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Cropland
870,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
871,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Bareland
872,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
873,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
874,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
875,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
876,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
877,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
878,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
879,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland
880,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up
881,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
882,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
883,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
884,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Cropland
885,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
886,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
887,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Cropland
888,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
889,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,Water
890,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
891,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Cropland
892,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
893,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Bareland
894,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Water
895,Wetland,Cropland,Wetland,NULL,Wetland,NULL,Forest
896,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
897,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Cropland
898,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
899,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Water
900,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
901,Wetland,Cropland,Wetland,Water,Wetland,NULL,Grassland
902,Wetland,Cropland,Wetland,Water,Wetland,NULL,Cropland
903,Wetland,Cropland,Wetland,Water,Wetland,NULL,Wetland
904,Wetland,Cropland,Wetland,Water,Wetland,NULL,Bareland
905,Wetland,Cropland,Wetland,Water,Wetland,NULL,Water
906,Wetland,Cropland,Wetland,Water,Wetland,NULL,Forest
907,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
908,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
909,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up
910,Wetland,Cropland,Water,NULL,Water,NULL,Grassland
911,Wetland,Cropland,Water,NULL,Water,NULL,Wetland
912,Wetland,Cropland,Water,NULL,Water,NULL,Water
913,Wetland,Cropland,Water,NULL,Water,NULL,Forest
914,Wetland,Cropland,Water,Non_Water,Water,NULL,Grassland
915,Wetland,Cropland,Water,Non_Water,Water,NULL,Wetland
916,Wetland,Cropland,Water,Non_Water,Water,NULL,Water
917,Wetland,Cropland,Water,Non_Water,Water,NULL,Forest
918,Wetland,Cropland,Water,Water,Water,NULL,Grassland
919,Wetland,Cropland,Water,Water,Water,NULL,Wetland
920,Wetland,Cropland,Water,Water,Water,NULL,Water
921,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
922,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
923,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
924,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland
925,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up
926,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Water
927,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
928,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL
929,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
930,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Cropland
931,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
932,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Bareland
933,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water
934,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
935,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
936,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Cropland
937,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Wetland
938,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,Water
939,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland
940,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
941,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Cropland
942,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
943,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
944,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
945,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
946,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
947,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
948,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
949,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
950,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
951,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
952,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Cropland
953,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland
954,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Bareland
955,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Water
956,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
957,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
958,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL
959,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
960,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
961,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
962,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water
963,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Forest
964,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
965,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
966,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
967,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
968,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
969,Wetland,Wetland,Wetland,Water,Wetland,NULL,Grassland
970,Wetland,Wetland,Wetland,Water,Wetland,NULL,Wetland
971,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water
972,Wetland,Wetland,Wetland,Water,Wetland,NULL,Forest
973,Wetland,Wetland,Water,NULL,Water,NULL,Grassland
974,Wetland,Wetland,Water,NULL,Water,NULL,Wetland
975,Wetland,Wetland,Water,NULL,Water,NULL,Water
976,Wetland,Wetland,Water,NULL,Water,NULL,Forest
977,Wetland,Wetland,Water,Non_Water,Water,NULL,Grassland
978,Wetland,Wetland,Water,Non_Water,Water,NULL,Wetland
979,Wetland,Wetland,Water,Non_Water,Water,NULL,Water
980,Wetland,Wetland,Water,Non_Water,Water,NULL,Forest
981,Wetland,Wetland,Water,Water,Water,NULL,Wetland
982,Wetland,Wetland,Water,Water,Water,NULL,Bareland
983,Wetland,Wetland,Water,Water,Water,NULL,Water
984,Wetland,Wetland,Water,Water,Water,NULL,Forest
985,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
986,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Cropland
987,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
988,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland
989,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Water
990,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
991,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
992,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Bareland
993,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Water
994,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
995,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,Water
996,Wetland,Bareland,Water,Water,Water,NULL,Bareland
997,Wetland,Bareland,Water,Water,Water,NULL,Water
998,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
999,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
1000,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1001,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1002,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland
1003,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1004,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1005,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Wetland
1006,Wetland,Built-up,Wetland,NULL,Wetland,NULL,Forest
1007,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
1008,Wetland,Built-up,Wetland,Water,Wetland,NULL,Water
1009,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1010,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland
1011,Wetland,Built-up,Water,NULL,Water,NULL,Wetland
1012,Wetland,Built-up,Water,Non_Water,Water,NULL,Wetland
1013,Wetland,Built-up,Water,Non_Water,Water,NULL,Water
1014,Wetland,Built-up,Water,Water,Water,NULL,Wetland
1015,Wetland,Built-up,Water,Water,Water,NULL,Water
1016,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1017,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland
1018,Wetland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
1019,Wetland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Water
1020,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,Water
1021,Wetland,Water,NULL,NULL,Non_Wetland,NULL,Wetland
1022,Wetland,Water,NULL,Water,Non_Wetland,NULL,Grassland
1023,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1024,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
1025,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
1026,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
1027,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
1028,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1029,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1030,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1031,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
1032,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1033,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
1034,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
1035,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1036,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1037,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
1038,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Bareland
1039,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,Water
1040,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland
1041,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland
1042,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,Water
1043,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Wetland
1044,Wetland,Water,Cropland,Water,Non_Wetland,NULL,Water
1045,Wetland,Water,Wetland,NULL,Wetland,NULL,Grassland
1046,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland
1047,Wetland,Water,Wetland,NULL,Wetland,NULL,Bareland
1048,Wetland,Water,Wetland,NULL,Wetland,NULL,Water
1049,Wetland,Water,Wetland,NULL,Wetland,NULL,Forest
1050,Wetland,Water,Wetland,Non_Water,NULL,NULL,Water
1051,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1052,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1053,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water
1054,Wetland,Water,Wetland,Water,Wetland,NULL,Grassland
1055,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland
1056,Wetland,Water,Wetland,Water,Wetland,NULL,Bareland
1057,Wetland,Water,Wetland,Water,Wetland,NULL,Water
1058,Wetland,Water,Water,NULL,Water,NULL,Grassland
1059,Wetland,Water,Water,NULL,Water,NULL,Wetland
1060,Wetland,Water,Water,NULL,Water,NULL,Bareland
1061,Wetland,Water,Water,NULL,Water,NULL,Water
1062,Wetland,Water,Water,Non_Water,Water,NULL,Wetland
1063,Wetland,Water,Water,Non_Water,Water,NULL,Bareland
1064,Wetland,Water,Water,Non_Water,Water,NULL,Water
1065,Wetland,Water,Water,Water,Water,NULL,Grassland
1066,Wetland,Water,Water,Water,Water,NULL,Wetland
1067,Wetland,Water,Water,Water,Water,NULL,Bareland
1068,Wetland,Water,Water,Water,Water,NULL,Water
1069,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
1070,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Wetland
1071,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Bareland
1072,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water
1073,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Forest
1074,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland
1075,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Water
1076,Wetland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1077,Wetland,Water,Forest,Water,Non_Wetland,NULL,Wetland
1078,Wetland,Water,Forest,Water,Non_Wetland,NULL,Water
1079,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1080,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Cropland
1081,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
1082,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
1083,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland
1084,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
1085,Wetland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1086,Wetland,Forest,Wetland,NULL,Wetland,NULL,Cropland
1087,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland
1088,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland
1089,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest
1090,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
1091,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Bareland
1092,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Water
1093,Wetland,Forest,Wetland,Water,Wetland,NULL,Wetland
1094,Wetland,Forest,Water,NULL,Water,NULL,Wetland
1095,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
1096,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Cropland
1097,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
1098,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
1099,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
1100,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
1101,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1102,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
1103,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Water
1104,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1105,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
1106,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1107,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1108,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1109,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1110,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1111,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1112,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1113,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1114,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1115,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1116,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1117,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
1118,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1119,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1120,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1121,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
1122,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
1123,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1124,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water
1125,Bareland,NULL,Wetland,NULL,Wetland,NULL,Grassland
1126,Bareland,NULL,Wetland,NULL,Wetland,NULL,Wetland
1127,Bareland,NULL,Wetland,NULL,Wetland,NULL,Bareland
1128,Bareland,NULL,Wetland,NULL,Wetland,NULL,Forest
1129,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland
1130,Bareland,NULL,Wetland,Water,Wetland,NULL,Wetland
1131,Bareland,NULL,Wetland,Water,Wetland,NULL,Bareland
1132,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
1133,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1134,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland
1135,Bareland,NULL,Water,Water,Water,NULL,Water
1136,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1137,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Cropland
1138,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
1139,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1140,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
