Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYL_M_R
2228,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2229,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2230,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2231,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2232,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2233,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2234,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2235,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2236,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2237,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2238,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2239,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2240,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2241,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2244,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2245,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2246,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2247,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2248,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2249,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2250,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2251,Permanent_ice_and_snow,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2252,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2253,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2254,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2255,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2256,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2257,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2258,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2259,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2260,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2261,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Grassland
2262,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Bareland
2263,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
2264,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2265,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Forest
2266,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Grassland
2267,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
2268,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2269,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2270,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2271,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2272,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2273,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2275,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2276,Permanent_ice_and_snow,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2277,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2278,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2279,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2280,Permanent_ice_and_snow,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2281,Permanent_ice_and_snow,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2282,Permanent_ice_and_snow,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2283,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2284,Permanent_ice_and_snow,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2285,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2286,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2287,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2288,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2289,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2290,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2291,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2292,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2293,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2294,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2295,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2296,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2297,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2298,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2299,Permanent_ice_and_snow,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2300,Permanent_ice_and_snow,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2301,Permanent_ice_and_snow,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2302,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2303,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2304,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2305,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2306,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2307,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2308,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2309,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2310,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
2311,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
2312,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
2313,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2314,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Forest
2315,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2316,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2317,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2318,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2319,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Forest
2320,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2321,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2322,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2323,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2324,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2325,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2326,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2327,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2328,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2329,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2330,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2331,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2332,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2333,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2334,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2335,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2336,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2337,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2338,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
2339,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2340,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2341,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2342,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2343,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2344,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2345,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2346,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
2347,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
2348,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Water
2349,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2350,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Grassland
2351,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
2352,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2353,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2354,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2355,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2356,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2357,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2358,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2359,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2360,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2361,Permanent_ice_and_snow,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2362,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2363,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2364,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2365,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2366,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
2367,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
2368,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2369,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
2370,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
2371,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
2372,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2373,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2374,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2375,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2376,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2377,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2378,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2379,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2380,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2381,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2382,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2383,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2384,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2385,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2386,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2387,Permanent_ice_and_snow,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2388,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2389,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Bareland
2390,Permanent_ice_and_snow,Forest,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2391,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2392,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2393,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2394,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2395,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2396,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2397,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2398,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2399,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2400,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2401,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2402,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2403,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2404,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2405,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2406,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2407,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2408,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2409,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2410,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2411,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2412,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2413,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2414,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2415,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2416,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2417,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2418,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2419,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
2420,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2421,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2422,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2423,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2424,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2425,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2426,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2427,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2428,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2429,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2430,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2431,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2432,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
2433,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2434,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2435,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2436,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2437,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2438,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2439,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2440,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2441,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2442,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2443,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2444,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2445,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2446,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2447,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2448,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2449,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2450,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2451,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2452,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2453,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2454,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2455,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2456,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2457,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2458,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2459,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2460,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2461,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2462,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2463,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2464,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2465,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2466,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2467,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2468,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2469,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2470,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2471,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2472,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2473,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2474,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2475,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2476,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2477,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2478,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2479,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2480,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2481,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2482,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2483,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2484,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2485,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2486,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2487,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2488,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2489,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2490,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2491,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2492,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2493,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2494,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2495,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2496,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2497,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2498,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2499,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2500,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2501,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2502,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2503,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2504,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2505,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2506,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2507,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2508,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2509,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2510,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2511,Forest,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2512,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2513,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2514,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2515,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2516,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2517,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2518,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2519,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2520,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2521,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2522,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
