Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MYV_M_R
749,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
750,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
751,Forest,Water,Cropland,Water,Non_Wetland,Water,NULL,Forest
752,Forest,Water,Cropland,Water,Non_Wetland,Water,Wetland,Water
753,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
754,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
755,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
756,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
757,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
758,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
759,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
760,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
761,Forest,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
762,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
763,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Water
764,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Forest
765,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
766,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
767,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
768,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
769,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
770,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
771,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
772,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
773,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
774,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
775,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Water
776,Forest,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
777,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
778,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
779,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
780,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
781,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
782,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
783,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
784,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
785,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
786,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
787,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
788,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
789,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
790,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
791,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
792,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
793,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
794,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
795,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
796,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
797,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
798,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
799,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
800,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
801,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
802,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
803,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
804,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
805,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
806,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
807,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
808,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
809,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
810,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
811,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
812,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
813,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
814,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
815,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
816,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
817,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
818,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Water
819,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
820,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
821,Forest,Water,Wetland,Water,Wetland,Water,NULL,Water
822,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
823,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
824,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
825,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
826,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
827,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
828,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
829,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
830,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
831,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Water
832,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
833,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
834,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
835,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
836,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
837,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
838,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
839,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
840,Forest,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
841,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
842,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
843,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
844,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
845,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
846,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
847,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
848,Forest,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
849,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
850,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
851,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
852,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
853,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
854,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
855,Forest,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
856,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
857,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
858,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
859,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
860,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
861,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
862,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
863,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
864,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
865,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
866,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
867,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
868,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
869,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
870,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
871,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Water
872,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
873,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
874,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
875,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
876,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
877,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
878,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
879,Forest,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
880,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
881,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
882,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
883,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
884,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
885,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
886,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
887,Forest,Water,Bareland,Water,Non_Wetland,Forest,NULL,Water
888,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
889,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
890,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
891,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
892,Forest,Water,Built-up,NULL,Non_Wetland,Water,NULL,Water
893,Forest,Water,Built-up,NULL,Non_Wetland,Water,NULL,Forest
894,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
895,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
896,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
897,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
898,Forest,Water,Built-up,NULL,Non_Wetland,Forest,NULL,Water
899,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
900,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
901,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
902,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
903,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
904,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
905,Forest,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
906,Forest,Water,Built-up,Water,Non_Wetland,NULL,Wetland,Forest
907,Forest,Water,Built-up,Water,Non_Wetland,Water,NULL,Grassland
908,Forest,Water,Built-up,Water,Non_Wetland,Water,NULL,Water
909,Forest,Water,Built-up,Water,Non_Wetland,Water,NULL,Forest
910,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
911,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
912,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
913,Forest,Water,Water,NULL,Water,NULL,NULL,Water
914,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
915,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
916,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
917,Forest,Water,Water,NULL,Water,NULL,Water,Water
918,Forest,Water,Water,NULL,Water,NULL,Water,Forest
919,Forest,Water,Water,NULL,Water,NULL,Forest,Water
920,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
921,Forest,Water,Water,NULL,Water,Bareland,Water,Water
922,Forest,Water,Water,NULL,Water,Water,NULL,Grassland
923,Forest,Water,Water,NULL,Water,Water,NULL,Water
924,Forest,Water,Water,NULL,Water,Water,NULL,Forest
925,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
926,Forest,Water,Water,NULL,Water,Water,Wetland,Water
927,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
928,Forest,Water,Water,NULL,Water,Water,Water,Grassland
929,Forest,Water,Water,NULL,Water,Water,Water,Water
930,Forest,Water,Water,NULL,Water,Water,Water,Forest
931,Forest,Water,Water,NULL,Water,Water,Forest,Water
932,Forest,Water,Water,NULL,Water,Water,Forest,Forest
933,Forest,Water,Water,NULL,Water,Forest,NULL,Water
934,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
935,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
936,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
937,Forest,Water,Water,NULL,Water,Forest,Water,Water
938,Forest,Water,Water,NULL,Water,Forest,Water,Forest
939,Forest,Water,Water,NULL,Water,Forest,Forest,Water
940,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
941,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
942,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
943,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
944,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
945,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
946,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
947,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
948,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
949,Forest,Water,Water,Non_Water,Water,Water,NULL,Grassland
950,Forest,Water,Water,Non_Water,Water,Water,NULL,Water
951,Forest,Water,Water,Non_Water,Water,Water,NULL,Forest
952,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
953,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
954,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
955,Forest,Water,Water,Non_Water,Water,Water,Water,Water
956,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
957,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
958,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
959,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
960,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
961,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Water
962,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
963,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
964,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
965,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
966,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
967,Forest,Water,Water,Water,Water,NULL,NULL,Water
968,Forest,Water,Water,Water,Water,NULL,NULL,Forest
969,Forest,Water,Water,Water,Water,NULL,Wetland,Water
970,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
971,Forest,Water,Water,Water,Water,NULL,Water,Water
972,Forest,Water,Water,Water,Water,NULL,Water,Forest
973,Forest,Water,Water,Water,Water,NULL,Forest,Water
974,Forest,Water,Water,Water,Water,NULL,Forest,Forest
975,Forest,Water,Water,Water,Water,Bareland,NULL,Water
976,Forest,Water,Water,Water,Water,Bareland,Water,Water
977,Forest,Water,Water,Water,Water,Water,NULL,Grassland
978,Forest,Water,Water,Water,Water,Water,NULL,Water
979,Forest,Water,Water,Water,Water,Water,NULL,Forest
980,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
981,Forest,Water,Water,Water,Water,Water,Wetland,Water
982,Forest,Water,Water,Water,Water,Water,Wetland,Forest
983,Forest,Water,Water,Water,Water,Water,Water,Grassland
984,Forest,Water,Water,Water,Water,Water,Water,Water
985,Forest,Water,Water,Water,Water,Water,Water,Forest
986,Forest,Water,Water,Water,Water,Water,Forest,Water
987,Forest,Water,Water,Water,Water,Water,Forest,Forest
988,Forest,Water,Water,Water,Water,Forest,NULL,Water
989,Forest,Water,Water,Water,Water,Forest,NULL,Forest
990,Forest,Water,Water,Water,Water,Forest,Wetland,Water
991,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
992,Forest,Water,Water,Water,Water,Forest,Water,Water
993,Forest,Water,Water,Water,Water,Forest,Water,Forest
994,Forest,Water,Water,Water,Water,Forest,Forest,Water
995,Forest,Water,Water,Water,Water,Forest,Forest,Forest
996,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
997,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
998,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
999,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1000,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1001,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1002,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1003,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1004,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1005,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Grassland
1006,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
1007,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
1008,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1009,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1010,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1011,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1012,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1013,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1014,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1015,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1016,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
1017,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1018,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1019,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1020,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1021,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1022,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1023,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1024,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1025,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1026,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1027,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1028,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1029,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1030,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1031,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1032,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
1033,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Water
1034,Forest,Water,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1035,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1036,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1037,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1038,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1039,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1040,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1041,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1042,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
1043,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1044,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1045,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
1046,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1047,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1048,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1049,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1050,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1051,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1052,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1053,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1054,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
1055,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1056,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
1057,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1058,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Grassland
1059,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Water
1060,Forest,Water,Forest,Water,Non_Wetland,Water,NULL,Forest
1061,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1062,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1063,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1064,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1065,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1066,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1067,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Water
1068,Forest,Water,Forest,Water,Non_Wetland,Forest,NULL,Forest
1069,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1070,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1071,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1072,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1074,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1075,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1076,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1077,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1078,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1079,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1080,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1081,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1082,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Grassland
1083,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
1084,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
1085,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1086,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1087,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1088,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1089,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1090,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1091,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1092,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1093,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1094,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1095,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1096,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1097,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1098,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1099,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1100,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1101,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
1102,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Water
1103,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
1104,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1105,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1106,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1107,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1108,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
1109,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1110,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1111,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
1112,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1113,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1114,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1115,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1116,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1117,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Water
1118,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1119,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
1120,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Forest
1121,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1122,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Water
1123,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1124,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
1125,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1126,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Forest
1127,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
1128,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
1129,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
1130,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1131,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
1132,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
