Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDK_M_R
14962,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
14963,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
14964,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
14965,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
14966,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
14967,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
14968,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
14969,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
14970,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
14971,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
14972,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
14973,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
14974,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
14975,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
14976,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
14977,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14978,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
14979,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
14980,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
14981,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
14982,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
14983,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
14984,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
14985,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
14986,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
14987,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
14988,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
14989,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
14990,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
14991,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
14992,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
14993,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
14994,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
14995,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
14996,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
14997,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
14998,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
14999,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15000,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
15001,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15002,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15003,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15004,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
15005,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
15006,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
15007,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15008,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15009,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15010,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
15011,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15012,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
15013,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
15014,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
15015,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
15016,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
15017,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
15018,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
15019,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
15020,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
15021,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15022,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
15023,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
15024,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
15025,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
15026,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
15027,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
15028,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15029,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15030,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
15031,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
15032,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
15033,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15034,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Water
15035,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
15036,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
15037,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15038,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
15039,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
15040,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
15041,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
15042,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
15043,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,NULL
15044,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
15045,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
15046,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,NULL
15047,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
15048,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
15049,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,NULL
15050,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
15051,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
15052,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
15053,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
15054,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15055,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15056,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,NULL
15057,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
15058,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
15059,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
15060,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
15061,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
15062,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
15063,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
15064,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
15065,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,NULL
15066,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
15067,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
15068,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
15069,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
15070,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
15071,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
15072,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
15073,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
15074,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
15075,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
15076,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15077,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
15078,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
15079,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15080,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
15081,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
15082,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
15083,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
15084,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
15085,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
15086,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
15087,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
15088,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water,Forest
15089,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
15090,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15091,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
15092,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
15093,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
15094,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
15095,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Bareland,Grassland
15096,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
15097,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
15098,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Forest,Forest
15099,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
15100,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
15101,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
15102,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
15103,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Bareland,Water
15104,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,NULL
15105,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,NULL
15106,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
15107,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
15108,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
15109,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Water
15110,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,NULL,Grassland
15111,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
15112,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
15113,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
15114,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Shrubland,Forest
15115,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
15116,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Forest
15117,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
15118,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
15119,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Water
15120,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
15121,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
15122,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
15123,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
15124,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
15125,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
15126,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
15127,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
15128,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15129,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
15130,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
15131,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
15132,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
15133,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
15134,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
15135,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
15136,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15137,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
15138,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15139,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15140,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
15141,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15142,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15143,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15144,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15145,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
15146,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15147,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
15148,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
15149,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15150,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
15151,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
15152,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
15153,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
15154,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
15155,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
15156,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15157,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15158,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15159,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
15160,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15161,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
15162,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
15163,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
15164,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
15165,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
15166,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
15167,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
15168,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
15169,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
15170,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
15171,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15172,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
15173,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
15174,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
15175,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
15176,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
15177,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
15178,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
15179,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
15180,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
15181,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15182,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15183,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
15184,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15185,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
15186,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15187,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
15188,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
15189,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
15190,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
15191,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
15192,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
15193,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
15194,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
15195,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
15196,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
15197,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
15198,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
15199,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
15200,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
15201,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
15202,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
15203,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
15204,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
15205,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
15206,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15207,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15208,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
15209,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
15210,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
15211,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15212,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15213,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
15214,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15215,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
15216,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
15217,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
15218,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
15219,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
15220,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
15221,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
15222,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Water
15223,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
15224,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
15225,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Bareland,Forest
15226,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
15227,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
15228,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
15229,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
15230,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,NULL,Grassland
15231,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
15232,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Grassland,Grassland
15233,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Wetland,Forest
15234,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Water,Forest
15235,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,NULL,Forest
15236,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
15237,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
15238,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Water
15239,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
15240,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
15241,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15242,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
15243,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
15244,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
15245,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15246,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
15247,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
15248,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
15249,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
15250,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
15251,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
15252,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
15253,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
15254,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
15255,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
15256,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
15257,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
15258,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
15259,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
15260,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
15261,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15262,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
15263,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
15264,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
15265,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15266,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15267,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
15268,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
15269,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
15270,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15271,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15272,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15273,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
15274,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
15275,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
15276,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
15277,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15278,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
15279,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
