Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHV_M_R
11904,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
11905,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11906,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
11907,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
11908,Water,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
11909,Water,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
11910,Water,Forest,Water,NULL,Water,Water,Grassland,Grassland
11911,Water,Forest,Water,NULL,Water,Water,Grassland,Water
11912,Water,Forest,Water,Non_Water,Water,Wetland,Grassland,Forest
11913,Water,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
11914,Water,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
11915,Water,Forest,Water,Water,Water,Wetland,Wetland,Wetland
11916,Water,Forest,Water,Water,Water,Forest,Water,Water
11917,Water,Forest,Water,Water,Water,Forest,Water,Forest
11918,Water,Forest,Water,Water,Water,Forest,Forest,Forest
11919,Water,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11920,Water,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11921,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11922,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
11923,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11924,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
11925,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11926,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11927,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11928,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
11929,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11930,Water,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Water
11931,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
11932,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
11933,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
11934,Water,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
11935,Water,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11936,Water,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
11937,Water,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11938,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11939,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11940,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11941,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11942,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
11943,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11944,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11945,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11946,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
11947,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11948,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11949,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11950,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
11951,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11952,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
11953,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
11954,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11955,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
11956,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11957,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
11958,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11959,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11960,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Wetland
11961,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11962,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11963,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11964,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
11965,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
11966,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11967,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11968,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11969,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11970,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11971,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11972,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11973,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11974,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11975,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11976,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11977,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
11978,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11979,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11980,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
11981,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
11982,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
11983,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11984,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11985,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11986,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11987,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11988,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
11989,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11990,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11991,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11992,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
11993,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11994,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11995,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11996,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11997,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
11998,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
11999,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
12000,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
12001,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
12002,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
12003,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
12004,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
12005,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
12006,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
12007,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
12008,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
12009,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
12010,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
12011,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
12012,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
12013,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
12014,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Built-up
12015,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
12016,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
12017,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
12018,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
12019,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
12020,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
12021,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
12022,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
12023,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
12024,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
12025,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
12026,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
12027,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
12028,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
12029,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
12030,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
12031,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12032,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
12033,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
12034,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
12035,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
12036,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
12037,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
12038,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
12039,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
12040,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
12041,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
12042,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
12043,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
12044,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
12045,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Built-up,Grassland
12046,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
12047,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
12048,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
12049,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Water
12050,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
12051,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
12052,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
12053,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12054,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
12055,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
12056,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
12057,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
12058,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
12059,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
12060,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
12061,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
12062,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
12063,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
12064,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
12065,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
12066,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
12067,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
12068,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Built-up
12069,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
12070,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
12071,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
12072,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
12073,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
12074,Forest,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
12075,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
12076,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
12077,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12078,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Wetland
12079,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
12080,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
12081,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
12082,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12083,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
12084,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
12085,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
12086,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
12087,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
12088,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
12089,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Water
12090,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
12091,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
12092,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
12093,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
12094,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
12095,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
12096,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
12097,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
12098,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
12099,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12100,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
12101,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Grassland
12102,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
12103,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
12104,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
12105,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12106,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
12107,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
12108,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
12109,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
12110,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
12111,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
12112,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12113,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12114,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
12115,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
12116,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
12117,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12118,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
12119,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,NULL
12120,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
12121,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
12122,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
12123,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
12124,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
12125,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
12126,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12127,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
12128,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,NULL
12129,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
12130,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
12131,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12132,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12133,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12134,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
12135,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
12136,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
12137,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
12138,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
12139,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
12140,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
12141,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
12142,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
12143,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
12144,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Wetland,NULL
12145,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,NULL
12146,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
12147,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
12148,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest,Forest
12149,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
12150,Forest,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
12151,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
12152,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Forest,Forest
12153,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
12154,Forest,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
12155,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Forest
12156,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12157,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12158,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
12159,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12160,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
12161,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
12162,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
12163,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
12164,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12165,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12166,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
12167,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
12168,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
12169,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12170,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
12171,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
12172,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
12173,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
12174,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
12175,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
12176,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12177,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
12178,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
12179,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
12180,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
12181,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12182,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
12183,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
12184,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12185,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12186,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12187,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12188,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12189,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12190,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12191,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12192,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
12193,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
12194,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
12195,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12196,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12197,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
12198,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
12199,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
12200,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
12201,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
12202,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
12203,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
12204,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
12205,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12206,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
12207,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
12208,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
12209,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
12210,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12211,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12212,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
12213,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
12214,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
12215,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
12216,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
12217,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12218,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
12219,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12220,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12221,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12222,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
12223,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12224,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
12225,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12226,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
12227,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12228,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
12229,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
12230,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
12231,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
12232,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
