Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLA_M_R
2579,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2580,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2581,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2582,Water,Water,Water,Water,Water,NULL,NULL,Water
2583,Water,Water,Water,Water,Water,NULL,NULL,Forest
2584,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2585,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2586,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2587,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2588,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2589,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2590,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2591,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2592,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2593,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2594,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2595,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2596,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2597,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2598,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2599,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2600,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2601,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2602,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2603,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2604,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2605,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2606,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2607,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2608,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2609,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2610,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2611,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2612,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2613,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2614,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2615,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2616,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2617,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2618,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2619,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2620,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2621,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2622,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2623,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2624,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2625,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2626,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2627,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2628,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2629,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2630,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2631,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2632,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2633,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2634,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2635,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2636,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2637,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2638,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2639,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2640,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2641,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2642,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2643,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2644,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2645,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2646,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2647,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2648,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2649,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2650,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2651,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2652,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2653,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2654,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2655,Water,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2656,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2657,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2658,Water,Forest,Water,Water,Water,NULL,NULL,Water
2659,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2660,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2661,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2662,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2663,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2664,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2665,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2666,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2667,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2668,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2669,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2670,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2671,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2672,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2673,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2674,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2675,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2676,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2677,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2678,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2679,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2680,Permanent_ice_and_snow,NULL,Water,NULL,Water,NULL,NULL,Water
2681,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2682,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2683,Permanent_ice_and_snow,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2684,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2685,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2686,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2687,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2688,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2689,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2690,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2691,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2692,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2693,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2694,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2695,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2696,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2697,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2698,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2699,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2700,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2701,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2702,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2703,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2704,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2705,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2706,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2707,Permanent_ice_and_snow,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2708,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2709,Permanent_ice_and_snow,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2710,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2711,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2712,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2713,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2714,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2715,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2716,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2717,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2718,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2719,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2720,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2721,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2722,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2723,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2724,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2725,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2726,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2727,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2728,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2729,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2730,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2731,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2732,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2733,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2734,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2735,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2736,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2737,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2738,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2739,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2740,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2741,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2742,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2743,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2744,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2745,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2746,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2747,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2748,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2749,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2750,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2751,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2752,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2753,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2754,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2755,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2756,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2757,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2758,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2759,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2760,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2761,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2762,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2763,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2764,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2765,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2766,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2767,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2768,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2769,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2770,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2771,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2772,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2773,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2774,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2775,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2776,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2777,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2778,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2779,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2780,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2781,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2782,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2783,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2784,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2785,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2786,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2787,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2788,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2789,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2790,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2791,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2792,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2793,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2794,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2795,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2796,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2797,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2798,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2799,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2800,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
2801,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2802,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2803,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2804,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2805,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2806,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2807,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2808,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2809,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2810,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2811,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2812,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2813,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2814,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2815,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2816,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2817,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2818,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2819,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2820,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2821,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2822,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2823,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2824,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2825,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2826,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2827,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2828,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2829,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2830,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2831,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2832,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2833,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2834,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2835,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2836,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2837,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2838,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2839,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2840,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2841,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2842,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2843,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2844,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2845,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2846,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2847,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2848,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2849,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2850,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2851,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2852,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2853,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2854,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2855,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2856,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2857,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2858,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2859,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2860,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2861,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2862,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2863,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2864,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2865,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2866,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2867,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2869,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2870,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2871,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2872,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2873,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2874,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2875,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2876,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2877,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2878,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2879,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2880,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2881,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2882,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2883,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2884,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2885,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2886,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2887,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2888,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2889,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2890,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2891,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2892,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2893,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2894,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2895,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2896,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2897,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2898,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2899,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2900,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2901,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2902,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2903,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2904,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2905,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2906,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2907,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2908,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2909,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2910,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2911,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2912,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2913,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
