Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHK_M_R
11367,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11368,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11369,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
11370,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
11371,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11372,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11373,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
11374,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
11375,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
11376,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11377,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11378,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11379,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11380,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
11381,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11382,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
11383,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
11384,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
11385,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
11386,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,NULL
11387,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
11388,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
11389,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
11390,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11391,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
11392,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11393,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
11394,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
11395,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11396,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
11397,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11398,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
11399,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
11400,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
11401,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
11402,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11403,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
11404,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
11405,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
11406,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
11407,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11408,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
11409,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
11410,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
11411,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
11412,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11413,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11414,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
11415,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,NULL
11416,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
11417,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
11418,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
11419,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
11420,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
11421,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
11422,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
11423,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11424,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11425,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11426,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11427,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11428,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
11429,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
11430,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11431,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11432,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11433,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11434,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11435,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11436,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11437,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11438,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11439,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11440,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11441,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11442,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
11443,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
11444,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
11445,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
11446,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
11447,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11448,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11449,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11450,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11451,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11452,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11453,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11454,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11455,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11456,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11457,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11458,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11459,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11460,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11461,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11462,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Built-up
11463,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
11464,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
11465,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
11466,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11467,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11468,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
11469,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11470,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
11471,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11472,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
11473,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11474,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11475,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11476,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
11477,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
11478,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
11479,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11480,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
11481,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
11482,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11483,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11484,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11485,Forest,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11486,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11487,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11488,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11489,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11490,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11491,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11492,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11493,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11494,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11495,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
11496,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
11497,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
11498,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11499,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11500,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11501,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
11502,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
11503,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
11504,Forest,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11505,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11506,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11507,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
11508,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
11509,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
11510,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
11511,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
11512,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11513,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
11514,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11515,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
11516,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
11517,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
11518,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
11519,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11520,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
11521,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
11522,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11523,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
11524,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
11525,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
11526,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
11527,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11528,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
11529,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
11530,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
11531,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11532,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Water
11533,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11534,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
11535,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11536,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
11537,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
11538,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
11539,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11540,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
11541,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11542,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
11543,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11544,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
11545,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11546,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
11547,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
11548,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
11549,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
11550,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
11551,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
11552,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
11553,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
11554,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
11555,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11556,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
11557,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
11558,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
11559,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11560,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
11561,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
11562,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11563,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
11564,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
11565,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
11566,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
11567,Forest,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
11568,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
11569,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
11570,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Water
11571,Forest,Water,NULL,Water,Non_Wetland,Bareland,Forest,Forest
11572,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
11573,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
11574,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
11575,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
11576,Forest,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
11577,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
11578,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
11579,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Forest
11580,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11581,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11582,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11583,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11584,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11585,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11586,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11587,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11588,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11589,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11590,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11591,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11592,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11593,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11594,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11595,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11596,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
11597,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11598,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11599,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11600,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11601,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
11602,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11603,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11604,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
11605,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
11606,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11607,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11608,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11609,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11610,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11611,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11612,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11613,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11614,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
11615,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11616,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11617,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
11618,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11619,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11620,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11621,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
11622,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11623,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
11624,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11625,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11626,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11627,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
11628,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11629,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11630,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11631,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11632,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
11633,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11634,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11635,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11636,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11637,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
11638,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11639,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
11640,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
11641,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
11642,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11643,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11644,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
11645,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11646,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
11647,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
11648,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
11649,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
11650,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11651,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11652,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
11653,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11654,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11655,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11656,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
11657,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11658,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11659,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
11660,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
11661,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11662,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
11663,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
11664,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
11665,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11666,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11667,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11668,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
11669,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
11670,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11671,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11672,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
11673,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
11674,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
11675,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11676,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
11677,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11678,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
11679,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11680,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11681,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11682,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11683,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
11684,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11685,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11686,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
11687,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Water
11688,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11689,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11690,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
11691,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11692,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
11693,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
11694,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
11695,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
11696,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
11697,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
