Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRL_M_R
10552,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10553,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
10554,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
10555,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10556,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
10557,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10558,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
10559,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
10560,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10561,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
10562,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10563,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
10564,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
10565,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
10566,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
10567,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
10568,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Bareland
10569,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
10570,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
10571,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10572,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10573,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
10574,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10575,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10576,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10577,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10578,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10579,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10580,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10581,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10582,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10583,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10584,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10585,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10586,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10587,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10588,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10589,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
10590,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10591,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10592,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10593,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10594,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10595,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
10596,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
10597,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
10598,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
10599,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10600,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
10601,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
10602,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10603,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
10604,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10605,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10606,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
10607,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
10608,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10609,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
10610,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
10611,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
10612,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
10613,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
10614,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
10615,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
10616,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10617,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10618,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
10619,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10620,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
10621,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10622,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
10623,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
10624,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10625,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
10626,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10627,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Built-up
10628,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10629,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
10630,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
10631,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
10632,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10633,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
10634,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
10635,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
10636,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,NULL
10637,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
10638,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
10639,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10640,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
10641,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10642,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
10643,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
10644,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
10645,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10646,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10647,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10648,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10649,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10650,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10651,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
10652,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
10653,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
10654,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
10655,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
10656,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
10657,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
10658,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
10659,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
10660,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10661,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Forest
10662,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
10663,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10664,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10665,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
10666,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10667,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
10668,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10669,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10670,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10671,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10672,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
10673,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10674,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
10675,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
10676,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
10677,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10678,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,Forest
10679,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
10680,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10681,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
10682,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10683,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
10684,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10685,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10686,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Bareland
10687,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
10688,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10689,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10690,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10691,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10692,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10693,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10694,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10695,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10696,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10697,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10698,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10699,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10700,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10701,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10702,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10703,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10704,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10705,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Wetland
10706,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10707,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,NULL
10708,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
10709,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
10710,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10711,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10712,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Built-up
10713,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
10714,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
10715,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10716,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10717,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10718,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10719,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10720,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10721,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10722,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10723,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10724,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10725,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10726,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10727,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
10728,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10729,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
10730,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
10731,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10732,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
10733,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
10734,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10735,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
10736,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
10737,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
10738,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
10739,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
10740,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10741,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
10742,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
10743,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
10744,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10745,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10746,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
10747,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
10748,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10749,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
10750,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Wetland,Forest
10751,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
10752,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
10753,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
10754,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
10755,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
10756,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
10757,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10758,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10759,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10760,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
10761,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10762,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
10763,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10764,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
10765,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
10766,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
10767,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10768,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
10769,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,NULL
10770,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10771,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
10772,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
10773,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
10774,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
10775,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Wetland
10776,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
10777,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
10778,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10779,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
10780,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10781,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10782,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10783,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10784,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
10785,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10786,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10787,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10788,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
10789,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
10790,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10791,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
10792,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
10793,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
10794,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10795,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10796,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
10797,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10798,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
10799,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
10800,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
10801,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
10802,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
10803,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10804,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10805,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
10806,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Shrubland,Wetland
10807,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
10808,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
10809,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
10810,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
10811,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
10812,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
10813,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
10814,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Wetland
10815,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
10816,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
10817,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
10818,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10819,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
10820,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10821,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
10822,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
10823,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
10824,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10825,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
10826,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
10827,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,NULL
10828,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Grassland
10829,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
10830,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
10831,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
10832,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
10833,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10834,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10835,Forest,Forest,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
10836,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
10837,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
10838,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,NULL
10839,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
10840,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10841,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10842,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10843,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10844,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10845,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10846,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10847,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10848,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10849,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10850,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10851,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10852,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10853,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10854,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
10855,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
10856,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10857,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10858,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10859,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
10860,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10861,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10862,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10863,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10864,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10865,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10866,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10867,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10868,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10869,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10870,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
10871,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10872,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10873,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
