Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LVK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LVK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LVK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LVK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LVK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LVK_M_R
15045,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
15046,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
15047,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
15048,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
15049,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
15050,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
15051,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
15052,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
15053,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
15054,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
15055,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Forest
15056,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
15057,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
15058,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
15059,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
15060,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
15061,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
15062,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
15063,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
15064,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
15065,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
15066,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Built-up,Wetland
15067,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
15068,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
15069,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
15070,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
15071,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
15072,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
15073,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
15074,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
15075,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
15076,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
15077,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
15078,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
15079,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
15080,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Grassland
15081,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
15082,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
15083,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
15084,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
15085,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
15086,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
15087,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
15088,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Wetland
15089,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
15090,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,NULL
15091,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Wetland
15092,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
15093,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
15094,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
15095,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Bareland,Wetland
15096,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
15097,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Built-up,Wetland
15098,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Wetland
15099,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
15100,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
15101,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
15102,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
15103,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
15104,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
15105,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Wetland
15106,Forest,Wetland,Wetland,Water,Wetland,NULL,Bareland,Wetland
15107,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
15108,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
15109,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
15110,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest,Wetland
15111,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Grassland
15112,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
15113,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
15114,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
15115,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
15116,Forest,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
15117,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
15118,Forest,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Forest
15119,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
15120,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
15121,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
15122,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Wetland
15123,Forest,Wetland,Wetland,Water,Wetland,Bareland,NULL,Grassland
15124,Forest,Wetland,Wetland,Water,Wetland,Bareland,NULL,Wetland
15125,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Wetland
15126,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
15127,Forest,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
15128,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
15129,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Wetland
15130,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Water
15131,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
15132,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
15133,Forest,Wetland,Wetland,Water,Wetland,Water,Bareland,Wetland
15134,Forest,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
15135,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
15136,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
15137,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
15138,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
15139,Forest,Wetland,Wetland,Water,Wetland,Water,Forest,Wetland
15140,Forest,Wetland,Wetland,Water,Wetland,Forest,NULL,Wetland
15141,Forest,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
15142,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Wetland
15143,Forest,Wetland,Wetland,Water,Wetland,Forest,Bareland,Forest
15144,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Wetland
15145,Forest,Wetland,Wetland,Water,Wetland,Forest,Water,Forest
15146,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Wetland
15147,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Water
15148,Forest,Wetland,Wetland,Water,Wetland,Forest,Forest,Forest
15149,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
15150,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
15151,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,Water,Forest
15152,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Wetland
15153,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
15154,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
15155,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
15156,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
15157,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
15158,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
15159,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
15160,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
15161,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
15162,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Wetland
15163,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
15164,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
15165,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
15166,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
15167,Forest,Wetland,Water,NULL,Water,NULL,NULL,Grassland
15168,Forest,Wetland,Water,NULL,Water,NULL,NULL,Wetland
15169,Forest,Wetland,Water,NULL,Water,NULL,Water,Wetland
15170,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Grassland
15171,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Wetland
15172,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Forest
15173,Forest,Wetland,Water,NULL,Water,Wetland,Water,Wetland
15174,Forest,Wetland,Water,NULL,Water,Wetland,Forest,Wetland
15175,Forest,Wetland,Water,NULL,Water,Water,NULL,Wetland
15176,Forest,Wetland,Water,NULL,Water,Water,Water,Wetland
15177,Forest,Wetland,Water,NULL,Water,Forest,Water,Wetland
15178,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
15179,Forest,Wetland,Water,Non_Water,Water,NULL,Bareland,Wetland
15180,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Wetland
15181,Forest,Wetland,Water,Non_Water,Water,NULL,Water,Water
15182,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
15183,Forest,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
15184,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Water
15185,Forest,Wetland,Water,Non_Water,Water,Water,Water,Wetland
15186,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
15187,Forest,Wetland,Water,Water,Water,NULL,NULL,Built-up
15188,Forest,Wetland,Water,Water,Water,NULL,Wetland,Wetland
15189,Forest,Wetland,Water,Water,Water,NULL,Bareland,Wetland
15190,Forest,Wetland,Water,Water,Water,NULL,Water,Grassland
15191,Forest,Wetland,Water,Water,Water,NULL,Water,Wetland
15192,Forest,Wetland,Water,Water,Water,NULL,Water,Water
15193,Forest,Wetland,Water,Water,Water,Wetland,NULL,Wetland
15194,Forest,Wetland,Water,Water,Water,Wetland,Water,Wetland
15195,Forest,Wetland,Water,Water,Water,Bareland,Bareland,Wetland
15196,Forest,Wetland,Water,Water,Water,Water,NULL,Wetland
15197,Forest,Wetland,Water,Water,Water,Water,Water,Grassland
15198,Forest,Wetland,Water,Water,Water,Water,Water,Wetland
15199,Forest,Wetland,Water,Water,Water,Water,Water,Water
15200,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
15201,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15202,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
15203,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
15204,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15205,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15206,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
15207,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15208,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
15209,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
15210,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
15211,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Wetland
15212,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
15213,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
15214,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Wetland
15215,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
15216,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
15217,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
15218,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
15219,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
15220,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
15221,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
15222,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
15223,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15224,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15225,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
15226,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
15227,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
15228,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
15229,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
15230,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
15231,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
15232,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
15233,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
15234,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
15235,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
15236,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
15237,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
15238,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
15239,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
15240,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Wetland
15241,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
15242,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
15243,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
15244,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
15245,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
15246,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
15247,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
15248,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
15249,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
15250,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
15251,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
15252,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
15253,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15254,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
15255,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
15256,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
15257,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
15258,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
15259,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
15260,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Grassland
15261,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Wetland
15262,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
15263,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
15264,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
15265,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15266,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
15267,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
15268,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
15269,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
15270,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15271,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
15272,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15273,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
15274,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
15275,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
15276,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
15277,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
15278,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Wetland
15279,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
15280,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
15281,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
15282,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
15283,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
15284,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
15285,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
15286,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
15287,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
15288,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
15289,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
15290,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
15291,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
15292,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Wetland
15293,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
15294,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15295,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
15296,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
15297,Forest,Bareland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
15298,Forest,Bareland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
15299,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15300,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15301,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
15302,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15303,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
15304,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Water,Forest
15305,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
15306,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
15307,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
15308,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
15309,Forest,Bareland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
15310,Forest,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15311,Forest,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
15312,Forest,Bareland,Wetland,NULL,NULL,NULL,Water,Grassland
15313,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
15314,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Wetland
15315,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Built-up
15316,Forest,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
15317,Forest,Bareland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
15318,Forest,Bareland,Wetland,NULL,Wetland,NULL,Built-up,Grassland
15319,Forest,Bareland,Wetland,NULL,Wetland,NULL,Water,Grassland
15320,Forest,Bareland,Wetland,NULL,Wetland,NULL,Water,Forest
15321,Forest,Bareland,Wetland,NULL,Wetland,Wetland,NULL,NULL
15322,Forest,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
15323,Forest,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
15324,Forest,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Forest
15325,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
15326,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Wetland
15327,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
15328,Forest,Bareland,Wetland,NULL,Wetland,Wetland,Forest,Wetland
15329,Forest,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
15330,Forest,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
15331,Forest,Bareland,Wetland,NULL,Wetland,Forest,NULL,Wetland
15332,Forest,Bareland,Wetland,NULL,Wetland,Forest,NULL,Forest
15333,Forest,Bareland,Wetland,NULL,Wetland,Forest,Water,Forest
15334,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
15335,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
15336,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
15337,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
15338,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
15339,Forest,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
15340,Forest,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
15341,Forest,Bareland,Wetland,Water,Wetland,NULL,Water,Forest
15342,Forest,Bareland,Wetland,Water,Wetland,Water,Water,Water
15343,Forest,Bareland,Wetland,Water,Wetland,Forest,Water,Water
15344,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
15345,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
15346,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
15347,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
15348,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
15349,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
15350,Forest,Bareland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
15351,Forest,Bareland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
15352,Forest,Bareland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
15353,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
15354,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15355,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
15356,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
15357,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
15358,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
15359,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
15360,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15361,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
15362,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
15363,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
15364,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
15365,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
15366,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
15367,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
15368,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
15369,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
15370,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
15371,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
15372,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
15373,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
15374,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Bareland
15375,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Built-up
15376,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,NULL
15377,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
15378,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
15379,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
15380,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15381,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
15382,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
15383,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
15384,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
15385,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
15386,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
