Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25LBL_M_R
24918,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
24919,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Cropland
24920,Forest,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
24921,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
24922,Forest,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
24923,Forest,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Cropland
24924,Forest,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Wetland
24925,Forest,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
24926,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
24927,Forest,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
24928,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Cropland
24929,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Wetland
24930,Forest,NULL,Forest,Water,Non_Wetland,Forest,NULL,Forest
24931,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Wetland
24932,Forest,NULL,Forest,Water,Non_Wetland,Forest,Forest,Forest
24933,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
24934,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
24935,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
24936,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
24937,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
24938,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
24939,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
24940,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
24941,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
24942,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
24943,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
24944,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
24945,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
24946,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
24947,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
24948,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
24949,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
24950,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
24951,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
24952,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
24953,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
24954,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
24955,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
24956,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
24957,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
24958,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
24959,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Wetland
24960,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
24961,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
24962,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
24963,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
24964,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
24965,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
24966,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
24967,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24968,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24969,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24970,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24971,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24972,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
24973,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
24974,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
24975,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
24976,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
24977,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
24978,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
24979,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24980,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
24981,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
24982,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
24983,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
24984,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
24985,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
24986,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
24987,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
24988,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
24989,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
24990,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
24991,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
24992,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
24993,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
24994,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
24995,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
24996,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
24997,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Water
24998,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
24999,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
25000,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
25001,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
25002,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
25003,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
25004,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
25005,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
25006,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
25007,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
25008,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
25009,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
25010,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Built-up
25011,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
25012,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
25013,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
25014,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
25015,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
25016,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
25017,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
25018,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
25019,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
25020,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
25021,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
25022,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
25023,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
25024,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
25025,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
25026,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
25027,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
25028,Forest,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
25029,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
25030,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
25031,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
25032,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
25033,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
25034,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
25035,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
25036,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
25037,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
25038,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
25039,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
25040,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
25041,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
25042,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
25043,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
25044,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
25045,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
25046,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
25047,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
25048,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
25049,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25050,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
25051,Forest,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25052,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25053,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
25054,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
25055,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25056,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
25057,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
25058,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Cropland
25059,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Wetland
25060,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
25061,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
25062,Forest,Cropland,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
25063,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
25064,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
25065,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
25066,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
25067,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
25068,Forest,Cropland,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
25069,Forest,Cropland,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
25070,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
25071,Forest,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
25072,Forest,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Cropland
25073,Forest,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Forest
25074,Forest,Cropland,NULL,Water,Non_Wetland,Water,NULL,Wetland
25075,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
25076,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
25077,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
25078,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
25079,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
25080,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
25081,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
25082,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
25083,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25084,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
25085,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
25086,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
25087,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
25088,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
25089,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
25090,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
25091,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
25092,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
25093,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
25094,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
25095,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
25096,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
25097,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
25098,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25099,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
25100,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25101,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25102,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25103,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25104,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
25105,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
25106,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
25107,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
25108,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
25109,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
25110,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25111,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
25112,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
25113,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25114,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
25115,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
25116,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
25117,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
25118,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
25119,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
25120,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
25121,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
25122,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
25123,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
25124,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
25125,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Wetland
25126,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
25127,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
25128,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
25129,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
25130,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
25131,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
25132,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
25133,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
25134,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
25135,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
25136,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
25137,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
25138,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
25139,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Water,Forest
25140,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
25141,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
25142,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
25143,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
25144,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
25145,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
25146,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
25147,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
25148,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
25149,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
25150,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
25151,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
25152,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
25153,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
25154,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
25155,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
25156,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
25157,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
25158,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
25159,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
25160,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
25161,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
25162,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
25163,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
25164,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
25165,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
25166,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
25167,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
25168,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
25169,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25170,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
25171,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
25172,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
25173,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
25174,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
25175,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
25176,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
25177,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
25178,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
25179,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
25180,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Forest
25181,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Built-up,Forest
25182,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
25183,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
25184,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
25185,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
25186,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
25187,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
25188,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Cropland
25189,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland,NULL,Forest
25190,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
25191,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
25192,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
25193,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
25194,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
25195,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
25196,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25197,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
25198,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
25199,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
25200,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
25201,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
25202,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
25203,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
25204,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Wetland
25205,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
25206,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
25207,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Cropland
25208,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
25209,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Water,Forest
25210,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
25211,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
25212,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
25213,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
25214,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
25215,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
25216,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
25217,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25218,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
25219,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
25220,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
25221,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
25222,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
25223,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
25224,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
25225,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
25226,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
25227,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
25228,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25229,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
25230,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
25231,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
25232,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
25233,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
25234,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
25235,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
25236,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
