Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MZU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MZU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MZU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MZU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MZU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MZU_M_R
23683,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
23684,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
23685,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
23686,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,NULL
23687,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
23688,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
23689,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,NULL,NULL
23690,Forest,Forest,Grassland,Water,Non_Wetland,Shrubland,NULL,Grassland
23691,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
23692,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
23693,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
23694,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
23695,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
23696,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
23697,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
23698,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
23699,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
23700,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
23701,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
23702,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
23703,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
23704,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
23705,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
23706,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
23707,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
23708,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
23709,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
23710,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
23711,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
23712,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
23713,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
23714,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
23715,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
23716,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
23717,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
23718,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
23719,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
23720,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
23721,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
23722,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
23723,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,NULL
23724,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
23725,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
23726,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
23727,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
23728,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
23729,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
23730,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
23731,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
23732,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
23733,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
23734,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
23735,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
23736,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
23737,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
23738,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
23739,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
23740,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
23741,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
23742,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
23743,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
23744,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
23745,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
23746,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
23747,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
23748,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
23749,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
23750,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
23751,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
23752,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
23753,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
23754,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,NULL
23755,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
23756,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
23757,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
23758,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
23759,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
23760,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
23761,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Built-up
23762,Forest,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
23763,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
23764,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
23765,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
23766,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
23767,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
23768,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
23769,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
23770,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
23771,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
23772,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
23773,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
23774,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
23775,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
23776,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
23777,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
23778,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
23779,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
23780,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
23781,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
23782,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
23783,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
23784,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
23785,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
23786,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
23787,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
23788,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
23789,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
23790,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
23791,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,NULL
23792,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
23793,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
23794,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
23795,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
23796,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
23797,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
23798,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,NULL
23799,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
23800,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
23801,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
23802,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
23803,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
23804,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
23805,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
23806,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
23807,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
23808,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
23809,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
23810,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
23811,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
23812,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
23813,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
23814,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
23815,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
23816,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
23817,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
23818,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
23819,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
23820,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
23821,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
23822,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
23823,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
23824,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
23825,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
23826,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
23827,Forest,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
23828,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
23829,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
23830,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
23831,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
23832,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
23833,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Built-up
23834,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
23835,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
23836,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
23837,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
23838,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
23839,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
23840,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
23841,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
23842,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
23843,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
23844,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
23845,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
23846,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Wetland
23847,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Water
23848,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
23849,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
23850,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
23851,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
23852,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
23853,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
23854,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
23855,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
23856,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
23857,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
23858,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
23859,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
23860,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
23861,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
23862,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest,Forest
23863,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
23864,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
23865,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
23866,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Water
23867,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
23868,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
23869,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
23870,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
23871,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
23872,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
23873,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
23874,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
23875,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
23876,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
23877,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
23878,Forest,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
23879,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
23880,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
23881,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
23882,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
23883,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
23884,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
23885,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
23886,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
23887,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
23888,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland,Forest,NULL
23889,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
23890,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
23891,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
23892,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water,Forest,NULL
23893,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
23894,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
23895,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
23896,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
23897,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
23898,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
23899,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
23900,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
23901,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,NULL
23902,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
23903,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
23904,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Water,Forest
23905,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,NULL
23906,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
23907,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,NULL
23908,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
23909,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
23910,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Grassland,NULL
23911,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,NULL
23912,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
23913,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Forest,NULL
23914,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Forest,Grassland
23915,Forest,Forest,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
23916,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
23917,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
23918,Forest,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
23919,Forest,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
23920,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
23921,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
23922,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
23923,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
23924,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
23925,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
23926,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
23927,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,NULL
23928,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
23929,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
23930,Forest,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
23931,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
23932,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Wetland
23933,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
23934,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
23935,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
23936,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
23937,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Grassland
23938,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
23939,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Built-up
23940,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
23941,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
23942,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
23943,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Cropland
23944,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
23945,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Bareland
23946,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Water
23947,Forest,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
23948,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
23949,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
23950,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
23951,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
23952,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
23953,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,NULL
23954,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
23955,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Grassland
23956,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
23957,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,NULL
23958,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
23959,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Cropland
23960,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
23961,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
23962,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
23963,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
23964,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,NULL
23965,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Grassland
23966,Forest,Forest,Wetland,NULL,Wetland,Cropland,NULL,Forest
23967,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
23968,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
23969,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
23970,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
23971,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
23972,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
23973,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
23974,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
23975,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
23976,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
23977,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
23978,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
23979,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
23980,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
23981,Forest,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
23982,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,Forest
23983,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
23984,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
23985,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
23986,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Cropland
23987,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
23988,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
23989,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
23990,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
23991,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
23992,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
23993,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
23994,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
23995,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Cropland
23996,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
23997,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
23998,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
23999,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
24000,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
24001,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
24002,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
24003,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,NULL
24004,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
24005,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
24006,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
24007,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
24008,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
24009,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
24010,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
24011,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
24012,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
24013,Forest,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
