Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LRH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LRH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LRH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LRH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LRH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LRH_M_R
13415,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
13416,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
13417,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
13418,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
13419,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
13420,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
13421,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
13422,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
13423,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
13424,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
13425,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
13426,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
13427,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
13428,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
13429,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
13430,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
13431,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
13432,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
13433,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
13434,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Bareland,Forest
13435,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Wetland
13436,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
13437,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
13438,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
13439,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
13440,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
13441,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
13442,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13443,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13444,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
13445,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
13446,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
13447,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
13448,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
13449,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
13450,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
13451,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
13452,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
13453,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
13454,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
13455,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
13456,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
13457,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
13458,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
13459,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
13460,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
13461,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
13462,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
13463,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
13464,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
13465,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
13466,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13467,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
13468,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
13469,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
13470,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
13471,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
13472,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
13473,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
13474,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
13475,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
13476,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
13477,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
13478,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
13479,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
13480,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
13481,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
13482,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
13483,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
13484,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
13485,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
13486,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
13487,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
13488,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
13489,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
13490,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
13491,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
13492,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
13493,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
13494,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
13495,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
13496,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
13497,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
13498,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
13499,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
13500,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
13501,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
13502,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
13503,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
13504,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
13505,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
13506,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
13507,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
13508,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Wetland
13509,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
13510,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
13511,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
13512,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
13513,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13514,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
13515,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
13516,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
13517,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13518,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13519,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13520,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13521,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
13522,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13523,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13524,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
13525,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13526,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
13527,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13528,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13529,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
13530,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
13531,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
13532,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
13533,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
13534,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland,Forest
13535,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
13536,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
13537,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
13538,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
13539,Forest,Forest,NULL,Water,Non_Wetland,Water,Bareland,Water
13540,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
13541,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
13542,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
13543,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
13544,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
13545,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13546,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
13547,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
13548,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
13549,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
13550,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
13551,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
13552,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
13553,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
13554,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
13555,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
13556,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Wetland
13557,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
13558,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
13559,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13560,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
13561,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
13562,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13563,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13564,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13565,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13566,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
13567,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13568,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13569,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
13570,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
13571,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
13572,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
13573,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
13574,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
13575,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
13576,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
13577,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
13578,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
13579,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13580,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
13581,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
13582,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
13583,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
13584,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
13585,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
13586,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
13587,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
13588,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13589,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
13590,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
13591,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
13592,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
13593,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
13594,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
13595,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
13596,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13597,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
13598,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
13599,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
13600,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
13601,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
13602,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
13603,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
13604,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
13605,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
13606,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
13607,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
13608,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
13609,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
13610,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
13611,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
13612,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
13613,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
13614,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
13615,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
13616,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
13617,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
13618,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
13619,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
13620,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
13621,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
13622,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
13623,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
13624,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
13625,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
13626,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
13627,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
13628,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
13629,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
13630,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
13631,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
13632,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
13633,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
13634,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
13635,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
13636,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
13637,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
13638,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
13639,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
13640,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
13641,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
13642,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
13643,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Wetland
13644,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
13645,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
13646,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
13647,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
13648,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
13649,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
13650,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
13651,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
13652,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
13653,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13654,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
13655,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
13656,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
13657,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
13658,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
13659,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
13660,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
13661,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
13662,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
13663,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
13664,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
13665,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
13666,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
13667,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
13668,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
13669,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
13670,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
13671,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
13672,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
13673,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
13674,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
13675,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
13676,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
13677,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
13678,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
13679,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
13680,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
13681,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
13682,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
13683,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
13684,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
13685,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
13686,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
13687,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13688,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13689,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
13690,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
13691,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
13692,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
13693,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
13694,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
13695,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
13696,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
13697,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
13698,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
13699,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
13700,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
13701,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
13702,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
13703,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
13704,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
13705,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
13706,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
13707,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Forest
13708,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
13709,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
13710,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
13711,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
13712,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13713,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
13714,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
13715,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
13716,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
13717,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
13718,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
13719,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
13720,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
13721,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
13722,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
13723,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
13724,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
13725,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
13726,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
13727,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
13728,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
13729,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
13730,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
13731,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
13732,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
13733,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
13734,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
13735,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
