Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWV_M_R
717,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,NULL
718,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,NULL
719,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,NULL
720,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
721,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
722,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
723,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
724,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
725,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
726,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
727,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
728,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
729,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
730,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,NULL
731,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
732,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
733,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
734,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,NULL
735,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
736,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
737,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,NULL
738,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
739,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
740,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
741,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
742,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
743,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
744,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,NULL
745,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,NULL
746,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
747,Forest,Forest,Water,NULL,Water,NULL,Wetland,NULL
748,Forest,Forest,Water,NULL,Water,NULL,Water,NULL
749,Forest,Forest,Water,NULL,Water,NULL,Forest,NULL
750,Forest,Forest,Water,NULL,Water,Grassland,Forest,NULL
751,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
752,Forest,Forest,Water,NULL,Water,Wetland,Water,NULL
753,Forest,Forest,Water,NULL,Water,Wetland,Forest,NULL
754,Forest,Forest,Water,NULL,Water,Water,Wetland,NULL
755,Forest,Forest,Water,NULL,Water,Water,Water,NULL
756,Forest,Forest,Water,NULL,Water,Water,Forest,NULL
757,Forest,Forest,Water,NULL,Water,Forest,Wetland,NULL
758,Forest,Forest,Water,NULL,Water,Forest,Water,NULL
759,Forest,Forest,Water,NULL,Water,Forest,Forest,NULL
760,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
761,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
762,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
763,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
764,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
765,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
766,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
767,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
768,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
769,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
770,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
771,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
772,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
773,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
774,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
775,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
776,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
777,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
778,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
779,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
780,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,NULL
781,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
