Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPK_M_R
6909,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
6910,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Bareland,Forest
6911,Forest,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Water
6912,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
6913,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6914,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6915,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6916,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6917,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6918,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6919,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6920,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6921,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6922,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6923,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
6924,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6925,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6926,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
6927,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6928,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6929,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6930,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6931,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
6932,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6933,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
6934,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6935,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6936,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6937,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6938,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6939,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6940,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6941,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6942,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6943,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6944,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6945,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6946,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6947,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6948,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6949,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6950,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6951,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6952,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6953,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6954,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6955,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6956,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6957,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6958,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
6959,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6960,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6961,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6962,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6963,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6964,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6965,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6966,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
6967,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
6968,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6969,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6970,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6971,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
6972,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6973,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6974,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6975,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6976,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6977,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6978,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6979,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6980,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6981,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6982,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6983,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6984,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6985,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6986,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6987,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
6988,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6989,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6990,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
6991,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6992,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6993,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6994,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6995,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6996,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6997,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6998,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6999,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7000,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
7001,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
7002,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7003,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
7004,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7005,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
7006,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
7007,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
7008,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7009,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7010,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
7011,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
7012,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
7013,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
7014,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
7015,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7016,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7017,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7018,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7019,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7020,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
7021,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
7022,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Water
7023,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
7024,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7025,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7026,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
7027,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7028,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
7029,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
7030,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
7031,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7032,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
7033,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
7034,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
7035,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7036,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
7037,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7038,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
7039,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
7040,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
7041,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7042,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7043,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
7044,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
7045,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
7046,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
7047,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,NULL
7048,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7049,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
7050,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
7051,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
7052,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
7053,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7054,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
7055,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
7056,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7057,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7058,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
7059,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7060,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
7061,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7062,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
7063,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7064,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7065,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7066,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7067,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7068,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7069,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7070,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7071,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7072,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7073,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7074,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
7075,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7076,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7077,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7078,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7079,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7080,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7081,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7082,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7083,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,NULL
7084,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,NULL
7085,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,NULL
7086,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7087,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
7088,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,NULL
7089,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,NULL
7090,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
7091,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7092,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7093,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
7094,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7095,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7096,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
7097,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7098,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7099,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7100,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7101,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
7102,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7103,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7104,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7105,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7106,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7107,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
7108,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7109,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7110,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7111,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7112,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
7113,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7114,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7115,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7116,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7117,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7118,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7119,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7120,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7121,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7122,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7123,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7124,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7125,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7126,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7127,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7128,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7129,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7130,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7131,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7132,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7133,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7134,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7135,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7136,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
7137,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7138,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
7139,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
7140,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7141,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7142,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
7143,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7144,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7145,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7146,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
7147,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7148,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7149,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7150,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7151,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
7152,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7153,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7154,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7155,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
7156,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7157,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7158,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7159,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
7160,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7161,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
7162,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
7163,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
7164,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7165,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7166,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7167,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
7168,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7169,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7170,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7171,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7172,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
7173,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7174,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7175,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7176,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7177,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
7178,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7179,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7180,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7181,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7182,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7183,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7184,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
7185,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7186,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7187,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7188,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7189,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
7190,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7191,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7192,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
7193,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
7194,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
7195,Forest,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
7196,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
7197,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
7198,Forest,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
7199,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
7200,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
7201,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Cropland
7202,Forest,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
7203,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Wetland
7204,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
7205,Forest,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
7206,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
7207,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7208,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
7209,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7210,Forest,NULL,Wetland,NULL,Wetland,Shrubland,Forest,Forest
7211,Forest,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
7212,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
7213,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Wetland
7214,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
7215,Forest,NULL,Wetland,NULL,Wetland,Bareland,NULL,Wetland
7216,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
7217,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7218,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
7219,Forest,NULL,Wetland,NULL,Wetland,Water,NULL,Water
7220,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
7221,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
7222,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
7223,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,NULL
7224,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
7225,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
7226,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
7227,Forest,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
7228,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
7229,Forest,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Bareland
