Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPH_M_R
1025,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1026,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1027,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1028,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1029,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1030,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1031,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1032,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1033,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1034,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1035,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1036,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1037,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1038,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1039,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1041,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1042,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1043,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1044,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1045,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1046,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1047,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1048,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1049,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1050,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1051,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1052,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1053,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1054,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1055,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1056,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1057,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1058,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1059,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1060,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1061,Bareland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1062,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1063,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1064,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1065,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1066,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1067,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1068,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1069,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1070,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1071,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1072,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1073,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1074,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1075,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1076,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1077,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1078,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1079,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1080,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1081,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1082,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1083,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1084,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1085,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1086,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1087,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1088,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1089,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1090,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1091,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1092,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1093,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1094,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1095,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1096,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1097,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1098,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1099,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1100,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1101,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1102,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1103,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1104,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1105,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1106,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1107,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1108,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1109,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1110,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1111,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1112,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1113,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1114,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1115,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1116,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1117,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1118,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1119,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1120,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1121,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1122,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1123,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1124,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1125,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1126,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1127,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1128,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1129,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1130,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1131,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1132,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1133,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1134,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1135,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1136,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1137,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1138,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1139,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1140,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1141,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1142,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1143,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1144,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1145,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1146,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1147,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1148,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1149,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1150,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1151,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
1152,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1153,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1154,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1155,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1156,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1157,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1158,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1159,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1160,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1161,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1162,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1163,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1164,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1165,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1166,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1167,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1170,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1171,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1172,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1173,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1175,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1176,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1177,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1178,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1180,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1181,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1182,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1183,Bareland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1184,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1185,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1186,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1187,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Water
1188,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1189,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1190,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1191,Bareland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1192,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1193,Bareland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1194,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1195,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
1196,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1197,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1198,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1199,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1200,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1201,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1202,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1203,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1204,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1205,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1206,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1207,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1208,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1209,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1210,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1211,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1212,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1214,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1215,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1216,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1217,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1219,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1220,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1221,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1222,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1223,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1224,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1225,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1226,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1227,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1228,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1229,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1230,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1231,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1232,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1233,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1234,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1235,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1236,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1237,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1238,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1239,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1240,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1241,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1242,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1243,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1244,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1245,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1246,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1248,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1249,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1250,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1251,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1252,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1253,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1254,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1255,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1256,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1257,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1258,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1259,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Wetland
1260,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1261,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1262,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1263,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1264,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1265,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1266,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1267,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1268,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1269,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1270,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1271,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1272,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1273,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1274,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1275,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1276,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1277,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1278,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1279,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1280,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1281,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1282,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1284,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1285,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1286,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1287,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1288,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1289,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1290,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1291,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1292,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1293,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1294,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1295,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1296,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1297,Bareland,Water,Water,NULL,Water,NULL,NULL,Cropland
1298,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1299,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1300,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1301,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1302,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
1303,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1304,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1305,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1306,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1307,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1308,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1309,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1310,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1311,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1312,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1313,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1314,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1315,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1316,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1317,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1318,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1319,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1320,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1321,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1322,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1323,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1324,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1325,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1326,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1327,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1328,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1329,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1331,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1332,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1333,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1334,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1335,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1336,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1338,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1339,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1340,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1341,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1343,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1344,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1345,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1346,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1347,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1348,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1349,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1351,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1352,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1353,Bareland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1354,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
1355,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1356,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1357,Bareland,Forest,Water,Water,Water,NULL,NULL,Wetland
1358,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1359,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
