Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PPS_M_R
1879,Bareland,Bareland,Forest,NULL,Non_Wetland,Built-up
1880,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1881,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1882,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1883,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water
1884,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Forest
1885,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1886,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1887,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1888,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
1889,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest
1890,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Grassland
1891,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland
1892,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Built-up
1893,Bareland,Built-up,NULL,Water,Non_Wetland,Built-up
1894,Bareland,Built-up,NULL,Water,Non_Wetland,Water
1895,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1896,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1897,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1898,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1899,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1900,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1901,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1902,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
1903,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1904,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland
1905,Bareland,Built-up,Shrubland,Water,Non_Wetland,Built-up
1906,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1907,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1908,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1909,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1910,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1911,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1912,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1913,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1914,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Built-up
1915,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
1916,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1917,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1918,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1919,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1920,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1921,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1922,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1923,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1924,Bareland,Built-up,Wetland,NULL,Wetland,Grassland
1925,Bareland,Built-up,Wetland,NULL,Wetland,Wetland
1926,Bareland,Built-up,Wetland,NULL,Wetland,Bareland
1927,Bareland,Built-up,Wetland,NULL,Wetland,Built-up
1928,Bareland,Built-up,Wetland,NULL,Wetland,Water
1929,Bareland,Built-up,Wetland,NULL,Wetland,Forest
1930,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1931,Bareland,Built-up,Wetland,Non_Water,Wetland,Built-up
1932,Bareland,Built-up,Wetland,Water,Wetland,Grassland
1933,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1934,Bareland,Built-up,Wetland,Water,Wetland,Built-up
1935,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1936,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1937,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1938,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1939,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1940,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1941,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1942,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1943,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1944,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1945,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1946,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
1947,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1948,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1949,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Water
1950,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Forest
1951,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
1952,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1953,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1954,Bareland,Built-up,Built-up,Water,Non_Wetland,Water
1955,Bareland,Built-up,Built-up,Water,Non_Wetland,Forest
1956,Bareland,Built-up,Water,NULL,Water,Bareland
1957,Bareland,Built-up,Water,NULL,Water,Built-up
1958,Bareland,Built-up,Water,Non_Water,Water,Bareland
1959,Bareland,Built-up,Water,Non_Water,Water,Built-up
1960,Bareland,Built-up,Water,Water,NULL,Water
1961,Bareland,Built-up,Water,Water,Water,Bareland
1962,Bareland,Built-up,Water,Water,Water,Built-up
1963,Bareland,Built-up,Water,Water,Water,Water
1964,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1965,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1966,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland
1967,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1968,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1969,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1970,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1971,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Wetland
1972,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Forest
1973,Bareland,Built-up,Forest,Water,Non_Wetland,Water
1974,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1975,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1976,Bareland,Water,NULL,NULL,Non_Wetland,Built-up
1977,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1978,Bareland,Water,NULL,Non_Water,Non_Wetland,Grassland
1979,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland
1980,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
1981,Bareland,Water,NULL,Water,Non_Wetland,Bareland
1982,Bareland,Water,NULL,Water,Non_Wetland,Water
1983,Bareland,Water,NULL,Water,Non_Wetland,Forest
1984,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1985,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1986,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1987,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1988,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1989,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1990,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1991,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1992,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1993,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1994,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1995,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1996,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1997,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1998,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1999,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
2000,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
2001,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
2002,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2003,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2004,Bareland,Water,Cropland,NULL,Non_Wetland,Water
2005,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
2006,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
2007,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
2008,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
2009,Bareland,Water,Cropland,Water,Non_Wetland,Water
2010,Bareland,Water,Wetland,NULL,NULL,Bareland
2011,Bareland,Water,Wetland,NULL,NULL,Water
2012,Bareland,Water,Wetland,NULL,NULL,Forest
2013,Bareland,Water,Wetland,NULL,Wetland,Grassland
2014,Bareland,Water,Wetland,NULL,Wetland,Wetland
2015,Bareland,Water,Wetland,NULL,Wetland,Bareland
2016,Bareland,Water,Wetland,NULL,Wetland,Water
2017,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2018,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
2019,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
2020,Bareland,Water,Wetland,Non_Water,Wetland,Water
2021,Bareland,Water,Wetland,Water,NULL,Bareland
2022,Bareland,Water,Wetland,Water,NULL,Water
2023,Bareland,Water,Wetland,Water,Wetland,Grassland
2024,Bareland,Water,Wetland,Water,Wetland,Wetland
2025,Bareland,Water,Wetland,Water,Wetland,Bareland
2026,Bareland,Water,Wetland,Water,Wetland,Water
2027,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2028,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2029,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2030,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
2031,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2032,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
2033,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2034,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2035,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2036,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2037,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2038,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
2039,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
2040,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2041,Bareland,Water,Built-up,Non_Water,Non_Wetland,Built-up
2042,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
2043,Bareland,Water,Built-up,Non_Water,Non_Wetland,Forest
2044,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
2045,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2046,Bareland,Water,Built-up,Water,Non_Wetland,Water
2047,Bareland,Water,Water,NULL,NULL,Bareland
2048,Bareland,Water,Water,NULL,NULL,Water
2049,Bareland,Water,Water,NULL,Water,Grassland
2050,Bareland,Water,Water,NULL,Water,Wetland
2051,Bareland,Water,Water,NULL,Water,Water
2052,Bareland,Water,Water,NULL,Water,Forest
2053,Bareland,Water,Water,Non_Water,NULL,Bareland
2054,Bareland,Water,Water,Non_Water,Water,Grassland
2055,Bareland,Water,Water,Water,NULL,Bareland
2056,Bareland,Water,Water,Water,NULL,Water
2057,Bareland,Water,Water,Water,Water,Bareland
2058,Bareland,Water,Water,Water,Water,Water
2059,Bareland,Water,Water,Water,Water,Forest
2060,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2061,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
2062,Bareland,Water,Forest,NULL,Non_Wetland,Water
2063,Bareland,Water,Forest,NULL,Non_Wetland,Forest
2064,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
2065,Bareland,Water,Forest,Non_Water,Non_Wetland,Wetland
2066,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
2067,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
2068,Bareland,Water,Forest,Water,Non_Wetland,Water
2069,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
2070,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland
2071,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
2072,Bareland,Forest,NULL,Non_Water,Non_Wetland,Forest
2073,Bareland,Forest,NULL,Water,Non_Wetland,Bareland
2074,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2075,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
2076,Bareland,Forest,Shrubland,NULL,Non_Wetland,Built-up
2077,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
2078,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2079,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland
2080,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2081,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
2082,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
2083,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland
2084,Bareland,Forest,Grassland,Water,Non_Wetland,Water
2085,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
2086,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
2087,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
2088,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
2089,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up
2090,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
2091,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2092,Bareland,Forest,Cropland,Water,Non_Wetland,Bareland
2093,Bareland,Forest,Cropland,Water,Non_Wetland,Water
2094,Bareland,Forest,Wetland,NULL,Wetland,Grassland
2095,Bareland,Forest,Wetland,NULL,Wetland,Bareland
2096,Bareland,Forest,Wetland,NULL,Wetland,Forest
2097,Bareland,Forest,Wetland,Water,Wetland,Bareland
2098,Bareland,Forest,Wetland,Water,Wetland,Forest
2099,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2100,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
2101,Bareland,Forest,Bareland,NULL,Non_Wetland,Built-up
2102,Bareland,Forest,Bareland,NULL,Non_Wetland,Water
2103,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
2104,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland
2105,Bareland,Forest,Bareland,Water,Non_Wetland,Water
2106,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
2107,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
2108,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up
2109,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
2110,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Forest
2111,Bareland,Forest,Built-up,Water,Non_Wetland,Bareland
2112,Bareland,Forest,Water,NULL,Water,Bareland
2113,Bareland,Forest,Water,NULL,Water,Water
2114,Bareland,Forest,Water,NULL,Water,Forest
2115,Bareland,Forest,Water,Non_Water,Water,Grassland
2116,Bareland,Forest,Water,Water,Water,Bareland
2117,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2118,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2119,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
2120,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up
2121,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2122,Bareland,Forest,Forest,Non_Water,Non_Wetland,Forest
2123,Bareland,Forest,Forest,Water,Non_Wetland,Bareland
2124,Bareland,Forest,Forest,Water,Non_Wetland,Forest
2125,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2126,Water,NULL,NULL,NULL,Non_Wetland,Wetland
2127,Water,NULL,NULL,NULL,Non_Wetland,Bareland
2128,Water,NULL,NULL,NULL,Non_Wetland,Built-up
2129,Water,NULL,NULL,NULL,Non_Wetland,Forest
2130,Water,NULL,NULL,Non_Water,Non_Wetland,NULL
2131,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
2132,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland
2133,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
2134,Water,NULL,NULL,Water,Non_Wetland,Grassland
2135,Water,NULL,NULL,Water,Non_Wetland,Wetland
2136,Water,NULL,NULL,Water,Non_Wetland,Bareland
2137,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2138,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2139,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2140,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2141,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2142,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2143,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2144,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2145,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2146,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
2147,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2148,Water,NULL,Shrubland,Water,Non_Wetland,Water
2149,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2150,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2151,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2152,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
2153,Water,NULL,Grassland,NULL,Non_Wetland,Water
2154,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2155,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2156,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2157,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2158,Water,NULL,Grassland,Water,Non_Wetland,Water
2159,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2160,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2161,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2162,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2163,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2164,Water,NULL,Cropland,NULL,Non_Wetland,Water
2165,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2166,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2167,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2168,Water,NULL,Cropland,Water,Non_Wetland,Grassland
2169,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2170,Water,NULL,Cropland,Water,Non_Wetland,Forest
2171,Water,NULL,Wetland,NULL,NULL,Forest
2172,Water,NULL,Wetland,NULL,Wetland,Grassland
2173,Water,NULL,Wetland,NULL,Wetland,Wetland
2174,Water,NULL,Wetland,NULL,Wetland,Built-up
2175,Water,NULL,Wetland,NULL,Wetland,Water
2176,Water,NULL,Wetland,NULL,Wetland,Forest
2177,Water,NULL,Wetland,Non_Water,NULL,Water
2178,Water,NULL,Wetland,Non_Water,Wetland,Grassland
2179,Water,NULL,Wetland,Non_Water,Wetland,Wetland
2180,Water,NULL,Wetland,Non_Water,Wetland,Water
2181,Water,NULL,Wetland,Non_Water,Wetland,Forest
2182,Water,NULL,Wetland,Water,Wetland,Grassland
2183,Water,NULL,Wetland,Water,Wetland,Wetland
2184,Water,NULL,Wetland,Water,Wetland,Water
2185,Water,NULL,Wetland,Water,Wetland,Forest
2186,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2187,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2188,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2189,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2190,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2191,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2192,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2193,Water,NULL,Built-up,NULL,Non_Wetland,Wetland
2194,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2195,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
2196,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2197,Water,NULL,Built-up,Non_Water,Non_Wetland,Water
2198,Water,NULL,Built-up,Non_Water,Non_Wetland,Forest
2199,Water,NULL,Built-up,Water,Non_Wetland,Grassland
2200,Water,NULL,Built-up,Water,Non_Wetland,Built-up
2201,Water,NULL,Water,NULL,NULL,Water
2202,Water,NULL,Water,NULL,NULL,Forest
2203,Water,NULL,Water,NULL,Water,Grassland
2204,Water,NULL,Water,NULL,Water,Wetland
2205,Water,NULL,Water,NULL,Water,Bareland
2206,Water,NULL,Water,NULL,Water,Built-up
2207,Water,NULL,Water,NULL,Water,Water
2208,Water,NULL,Water,NULL,Water,Forest
2209,Water,NULL,Water,Non_Water,Water,Wetland
2210,Water,NULL,Water,Non_Water,Water,Bareland
2211,Water,NULL,Water,Non_Water,Water,Water
2212,Water,NULL,Water,Non_Water,Water,Forest
2213,Water,NULL,Water,Water,NULL,Grassland
2214,Water,NULL,Water,Water,NULL,Built-up
2215,Water,NULL,Water,Water,NULL,Water
2216,Water,NULL,Water,Water,NULL,Forest
2217,Water,NULL,Water,Water,Water,Grassland
2218,Water,NULL,Water,Water,Water,Wetland
2219,Water,NULL,Water,Water,Water,Bareland
2220,Water,NULL,Water,Water,Water,Water
2221,Water,NULL,Water,Water,Water,Forest
2222,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2223,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2224,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2225,Water,NULL,Forest,NULL,Non_Wetland,Built-up
2226,Water,NULL,Forest,NULL,Non_Wetland,Water
2227,Water,NULL,Forest,NULL,Non_Wetland,Forest
2228,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
2229,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2230,Water,NULL,Forest,Non_Water,Non_Wetland,Water
2231,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
2232,Water,NULL,Forest,Water,Non_Wetland,Grassland
2233,Water,NULL,Forest,Water,Non_Wetland,Wetland
2234,Water,NULL,Forest,Water,Non_Wetland,Water
2235,Water,NULL,Forest,Water,Non_Wetland,Forest
2236,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
2237,Water,Cropland,NULL,Water,Non_Wetland,Bareland
2238,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2239,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2240,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2241,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2242,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2243,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2244,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2245,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2246,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
2247,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2248,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2249,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2250,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2251,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2252,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2253,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2254,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
2255,Water,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
2256,Water,Cropland,Grassland,Water,Non_Wetland,Water
2257,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2258,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2259,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2260,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2261,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
2262,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2263,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2264,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2265,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2266,Water,Cropland,Wetland,NULL,Wetland,Grassland
2267,Water,Cropland,Wetland,NULL,Wetland,Wetland
2268,Water,Cropland,Wetland,NULL,Wetland,Water
2269,Water,Cropland,Wetland,NULL,Wetland,Forest
2270,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
2271,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
2272,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
2273,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2274,Water,Cropland,Wetland,Water,Wetland,Wetland
2275,Water,Cropland,Wetland,Water,Wetland,Water
2276,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2277,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2278,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2279,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
2280,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
2281,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2282,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2283,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2284,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2285,Water,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
2286,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water
2287,Water,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2288,Water,Cropland,Built-up,Water,Non_Wetland,Wetland
2289,Water,Cropland,Water,NULL,Water,Grassland
2290,Water,Cropland,Water,NULL,Water,Cropland
2291,Water,Cropland,Water,NULL,Water,Wetland
2292,Water,Cropland,Water,NULL,Water,Bareland
2293,Water,Cropland,Water,NULL,Water,Water
2294,Water,Cropland,Water,NULL,Water,Forest
2295,Water,Cropland,Water,Non_Water,Water,Grassland
2296,Water,Cropland,Water,Non_Water,Water,Wetland
2297,Water,Cropland,Water,Non_Water,Water,Water
2298,Water,Cropland,Water,Water,Water,Grassland
2299,Water,Cropland,Water,Water,Water,Water
2300,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2301,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2302,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2303,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2304,Water,Cropland,Forest,NULL,Non_Wetland,Built-up
2305,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2306,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2307,Water,Cropland,Forest,Non_Water,Non_Wetland,Built-up
2308,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2309,Water,Cropland,Forest,Water,Non_Wetland,Wetland
2310,Water,Cropland,Forest,Water,Non_Wetland,Water
2311,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
2312,Water,Wetland,NULL,NULL,Non_Wetland,Bareland
2313,Water,Wetland,NULL,NULL,Non_Wetland,Water
