Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LXL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LXL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LXL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LXL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LXL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LXL_M_R
3113,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3114,Water,Water,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
3115,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3116,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
3117,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
3118,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
3119,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
3120,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
3121,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
3122,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
3123,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3124,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
3125,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3126,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3127,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
3128,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
3129,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3130,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
3131,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
3132,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3133,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
3134,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3135,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
3136,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3137,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
3138,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
3139,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3140,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
3141,Water,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
3142,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3143,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
3144,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3145,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3146,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3147,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3148,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3149,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3150,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3151,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3152,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Grassland
3153,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3154,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3155,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
3156,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3157,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
3158,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
3159,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
3160,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3161,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3162,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
3163,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3164,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3165,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Wetland
3166,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3167,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3168,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3169,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
3170,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
3171,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Grassland,Grassland
3172,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Water
3173,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
3174,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
3175,Water,Water,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
3176,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3177,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
3178,Water,Water,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
3179,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
3180,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
3181,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Wetland
3182,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
3183,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3184,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
3185,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
3186,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3187,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3188,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3189,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3190,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
3191,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3192,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3193,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
3194,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3195,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3196,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
3197,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3198,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3199,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
3200,Water,Water,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
3201,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
3202,Water,Water,Built-up,Water,Non_Wetland,Bareland,Shrubland,Grassland
3203,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
3204,Water,Water,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
3205,Water,Water,Water,NULL,Water,NULL,Water,Forest
3206,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
3207,Water,Water,Water,NULL,Water,Shrubland,Water,Water
3208,Water,Water,Water,NULL,Water,Grassland,NULL,Water
3209,Water,Water,Water,NULL,Water,Grassland,Shrubland,Forest
3210,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
3211,Water,Water,Water,NULL,Water,Grassland,Grassland,Water
3212,Water,Water,Water,NULL,Water,Grassland,Wetland,Forest
3213,Water,Water,Water,NULL,Water,Grassland,Water,Grassland
3214,Water,Water,Water,NULL,Water,Grassland,Water,Water
3215,Water,Water,Water,NULL,Water,Grassland,Water,Forest
3216,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
3217,Water,Water,Water,NULL,Water,Wetland,Water,Water
3218,Water,Water,Water,NULL,Water,Wetland,Water,Forest
3219,Water,Water,Water,NULL,Water,Bareland,NULL,Water
3220,Water,Water,Water,NULL,Water,Bareland,NULL,Forest
3221,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
3222,Water,Water,Water,NULL,Water,Bareland,Grassland,Water
3223,Water,Water,Water,NULL,Water,Bareland,Bareland,Water
3224,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
3225,Water,Water,Water,NULL,Water,Bareland,Water,Water
3226,Water,Water,Water,NULL,Water,Bareland,Water,Forest
3227,Water,Water,Water,NULL,Water,Water,NULL,Grassland
3228,Water,Water,Water,NULL,Water,Water,NULL,Wetland
3229,Water,Water,Water,NULL,Water,Water,NULL,Water
3230,Water,Water,Water,NULL,Water,Water,Shrubland,Water
3231,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
3232,Water,Water,Water,NULL,Water,Water,Grassland,Water
3233,Water,Water,Water,NULL,Water,Water,Grassland,Forest
3234,Water,Water,Water,NULL,Water,Water,Wetland,Water
3235,Water,Water,Water,NULL,Water,Water,Wetland,Forest
3236,Water,Water,Water,NULL,Water,Water,Bareland,Water
3237,Water,Water,Water,NULL,Water,Water,Water,Grassland
3238,Water,Water,Water,NULL,Water,Water,Water,Wetland
3239,Water,Water,Water,NULL,Water,Water,Water,Water
3240,Water,Water,Water,NULL,Water,Water,Water,Forest
3241,Water,Water,Water,NULL,Water,Water,Forest,Water
3242,Water,Water,Water,NULL,Water,Water,Forest,Forest
3243,Water,Water,Water,Non_Water,Water,NULL,Wetland,Water
3244,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
3245,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
3246,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
3247,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
3248,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
3249,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
3250,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
3251,Water,Water,Water,Non_Water,Water,Water,Water,Water
3252,Water,Water,Water,Non_Water,Water,Water,Water,Forest
3253,Water,Water,Water,Water,Water,NULL,Water,Water
3254,Water,Water,Water,Water,Water,NULL,Water,Forest
3255,Water,Water,Water,Water,Water,Shrubland,Grassland,Grassland
3256,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
3257,Water,Water,Water,Water,Water,Shrubland,Water,Water
3258,Water,Water,Water,Water,Water,Grassland,NULL,Grassland
3259,Water,Water,Water,Water,Water,Grassland,NULL,Water
3260,Water,Water,Water,Water,Water,Grassland,NULL,Forest
3261,Water,Water,Water,Water,Water,Grassland,Water,Grassland
3262,Water,Water,Water,Water,Water,Grassland,Water,Water
3263,Water,Water,Water,Water,Water,Wetland,NULL,Forest
3264,Water,Water,Water,Water,Water,Wetland,Water,Water
3265,Water,Water,Water,Water,Water,Bareland,NULL,Grassland
3266,Water,Water,Water,Water,Water,Bareland,NULL,Water
3267,Water,Water,Water,Water,Water,Bareland,Shrubland,Water
3268,Water,Water,Water,Water,Water,Bareland,Water,Grassland
3269,Water,Water,Water,Water,Water,Bareland,Water,Water
3270,Water,Water,Water,Water,Water,Bareland,Water,Forest
3271,Water,Water,Water,Water,Water,Water,NULL,Water
3272,Water,Water,Water,Water,Water,Water,NULL,Forest
3273,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
3274,Water,Water,Water,Water,Water,Water,Shrubland,Water
3275,Water,Water,Water,Water,Water,Water,Grassland,Grassland
3276,Water,Water,Water,Water,Water,Water,Grassland,Forest
3277,Water,Water,Water,Water,Water,Water,Wetland,Water
3278,Water,Water,Water,Water,Water,Water,Wetland,Forest
3279,Water,Water,Water,Water,Water,Water,Bareland,Water
3280,Water,Water,Water,Water,Water,Water,Bareland,Forest
3281,Water,Water,Water,Water,Water,Water,Water,Grassland
3282,Water,Water,Water,Water,Water,Water,Water,Wetland
3283,Water,Water,Water,Water,Water,Water,Water,Water
3284,Water,Water,Water,Water,Water,Water,Water,Forest
3285,Water,Water,Water,Water,Water,Water,Forest,Water
3286,Water,Water,Water,Water,Water,Water,Forest,Forest
3287,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
3288,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3289,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3290,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3291,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Water
3292,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
3293,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
3294,Water,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3295,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3296,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3297,Water,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3298,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3299,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3300,Water,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
3301,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3302,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
3303,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3304,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
3305,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3306,Water,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3307,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3308,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
3309,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3310,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3311,Water,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
3312,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
3313,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
3314,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
3315,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3316,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
3317,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
3318,Water,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
3319,Water,Water,Forest,NULL,Non_Wetland,Water,Built-up,Grassland
3320,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
3321,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
3322,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
3323,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
3324,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
3325,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3326,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
3327,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3328,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
3329,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Water
3330,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
3331,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
3332,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
3333,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
3334,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
3335,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
3336,Water,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
3337,Water,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
3338,Water,Water,Forest,Water,Non_Wetland,Water,NULL,Water
3339,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
3340,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
3341,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
3342,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
3343,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
3344,Water,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
3345,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
3346,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
3347,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
3348,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
3349,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
3350,Water,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3351,Water,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
3352,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3353,Water,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3354,Water,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
3355,Water,Forest,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3356,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3357,Water,Forest,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
3358,Water,Forest,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3359,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
3360,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3361,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3362,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3363,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3364,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3365,Permanent_ice_and_snow,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3366,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
3367,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3368,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
3369,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3370,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3371,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3372,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3373,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3374,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3375,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3376,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3377,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3378,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3379,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
3380,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3381,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3382,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
3383,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3384,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
3385,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
3386,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3387,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3388,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3389,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3390,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3391,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3392,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3393,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3394,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3395,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3396,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3397,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
3398,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
3399,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3400,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3401,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3402,Forest,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
3403,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
3404,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
3405,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3406,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
3407,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
3408,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3409,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
3410,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
3411,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3412,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3413,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
3414,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
3415,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
3416,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
3417,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
3418,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3419,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3420,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3421,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3422,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3423,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3424,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3425,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
3426,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
3427,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3428,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
3429,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
3430,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3431,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
3432,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
3433,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3434,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3435,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3436,Forest,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
3437,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
3438,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
3439,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
3440,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3441,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
3442,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3443,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
3444,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3445,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
3446,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3447,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3448,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3449,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3450,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
3451,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Water
3452,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
3453,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3454,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3455,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3456,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3457,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3458,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3459,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3460,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3461,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3462,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3463,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3464,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3465,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3466,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3467,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3468,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3469,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3470,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3471,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3472,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3473,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3474,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
